ID; TimeStamp; RCQoE;
0;7599505350;0;
1;7599605328;0;
2;7599705307;0;
3;7599805285;0;
4;7599896932;0;
5;7599996935;0;
6;7600096913;0;
7;7600196892;0;
8;7600296870;0;
9;7600396848;0;
10;7600496826;0;
11;7600596805;0;
12;7600705115;0;
13;7600805093;0;
14;7600896740;0;
15;7600996718;0.009773046;
16;7601096696;0.01089427;
17;7601205006;0.01192021;
18;7601296653;0.06002063;
19;7601396631;0.1408425;
20;7601496609;0.2068711;
21;7601596588;0.2472679;
22;7601696566;0.2900561;
23;7601796544;0.2950745;
24;7601896523;0.2959889;
25;7601996501;0.2938128;
26;7602096479;0.2902563;
27;7602196458;0.2875528;
28;7602296436;0.2858417;
29;7602396414;0.2930368;
30;7602496392;0.3936181;
31;7602596371;0.4999668;
32;7602696349;0.5735571;
33;7602796327;0.630118;
34;7602896306;0.6689821;
35;7602996284;0.6762392;
36;7603096262;0.6703706;
37;7603196241;0.6643538;
38;7603296219;0.6589847;
39;7603396197;0.663774;
40;7603496175;0.6907854;
41;7603596154;0.7048422;
42;7603696132;0.7542559;
43;7603796110;0.7996888;
44;7603896039;0.8040752;
45;7603996017;0.8046557;
46;7604095995;0.8043436;
47;7604195974;0.8020834;
48;7604295952;0.7980417;
49;7604395930;0.7929555;
50;7604495908;0.7917871;
51;7604595887;0.8021106;
52;7604695865;0.8231066;
53;7604795843;0.8248419;
54;7604895822;0.8235852;
55;7604995800;0.822495;
56;7605095778;0.8247587;
57;7605195757;0.8335536;
58;7605295735;0.8406442;
59;7605395738;0.8425281;
60;7605495716;0.8431691;
61;7605595695;0.8449528;
62;7605695673;0.8477499;
63;7605795651;0.8497017;
64;7605895630;0.8508632;
65;7605987326;0.8513439;
66;7606095661;0.8513502;
67;7606187308;0.8508165;
68;7606303949;0.8496741;
69;7606395596;0.847907;
70;7606503906;0.8464972;
71;7606587221;0.8476472;
72;7606703863;0.847307;
73;7606787178;0.8462614;
74;7606903819;0.8413386;
75;7606995466;0.8379173;
76;7607103776;0.8357633;
77;7607195423;0.8343316;
78;7607303732;0.8330051;
79;7607395379;0.8319995;
80;7607503689;0.8310855;
81;7607603667;0.8306083;
82;7607703646;0.8302146;
83;7607803624;0.8299053;
84;7607903602;0.8292488;
85;7607995249;0.8285926;
86;7608103559;0.8275912;
87;7608203537;0.8266959;
88;7608303515;0.8260503;
89;7608403494;0.8256202;
90;7608503472;0.825148;
91;7608603450;0.8245128;
92;7608703429;0.823912;
93;7608803407;0.8233149;
94;7608903385;0.8228889;
95;7609003363;0.8222697;
96;7609103342;0.8213038;
97;7609203320;0.8204433;
98;7609303298;0.8197638;
99;7609403277;0.8192799;
100;7609503255;0.8188614;
101;7609603233;0.8183755;
102;7609703212;0.817988;
103;7609803190;0.8179031;
104;7609903168;0.817784;
105;7610003146;0.817647;
106;7610103125;0.8173072;
107;7610203103;0.8169522;
108;7610303081;0.8167856;
109;7610403060;0.8165848;
110;7610503038;0.8161467;
111;7610603016;0.8155437;
112;7610702995;0.8152761;
113;7610802973;0.8161139;
114;7610902951;0.8165735;
115;7611002929;0.8158878;
116;7611102908;0.814178;
