ID; TimeStamp; RCQoE;
0;501713871916;0.5216304;
1;501744498502;0.5215476;
2;501744598480;0.5272036;
3;501744698459;0.5243591;
4;501744798437;0.5223353;
5;501744898415;0.5224465;
6;501744998393;0.5211462;
7;501745098372;0.5209101;
8;501745198350;0.5219575;
9;501745298328;0.5210436;
10;501745398307;0.5215504;
11;501745498285;0.5218468;
12;501745598263;0.5216475;
13;501745698242;0.5238529;
14;501745789888;0.5269682;
15;501745889867;0.5238359;
16;501745989845;0.5230653;
17;501746081517;0.5216848;
18;501746181495;0.5203623;
19;501746281473;0.520175;
20;501746381452;0.521666;
21;501746481430;0.5226509;
22;501746573077;0.5226343;
23;501746689718;0.5229288;
24;501746773033;0.5218403;
25;501746881343;0.5200562;
26;501746981321;0.5194843;
27;501747072968;0.5219437;
28;501747172946;0.5221593;
29;501747281256;0.5218778;
30;501747389566;0.5228758;
31;501747481213;0.5226818;
32;501747581191;0.5224099;
33;501747689501;0.5219513;
34;501747781148;0.5216864;
35;501747881126;0.5222554;
36;501747981104;0.5225776;
37;501748081083;0.5217605;
38;501748181061;0.5233636;
39;501748281039;0.5217457;
40;501748372686;0.5207514;
41;501748480996;0.5203331;
42;501748580974;0.5205337;
43;501748680953;0.520132;
44;501748780931;0.5197275;
45;501748880909;0.5197322;
46;501748980887;0.5199323;
47;501749080866;0.5196277;
48;501749180844;0.5196851;
49;501749280822;0.52001;
50;501749372469;0.5199381;
51;501749480779;0.5199402;
52;501749572426;0.5201018;
53;501749680735;0.519875;
54;501749764051;0.5197742;
55;501749880692;0.5195557;
56;501749972339;0.519685;
57;501750080649;0.5199856;
58;501750180627;0.5212222;
59;501750280605;0.5218235;
60;501750372252;0.5220292;
61;501750480562;0.5213051;
62;501750580540;0.5208842;
63;501750680519;0.523271;
64;501750772165;0.5214838;
65;501750880475;0.5205615;
66;501750972122;0.5209178;
67;501751088763;0.5200645;
68;501751180410;0.5197712;
69;501751280388;0.5202598;
70;501751380367;0.5206158;
71;501751488676;0.5214283;
72;501751571992;0.521417;
73;501751688633;0.5273768;
74;501751788611;0.5239728;
75;501751880258;0.5232382;
76;501751980236;0.522196;
77;501752080215;0.5227829;
78;501752171861;0.5234238;
79;501752271840;0.5222167;
80;501752380150;0.5221738;
81;501752488459;0.5211466;
82;501752571775;0.5209402;
83;501752671753;0.5211585;
84;501752780063;0.5229096;
85;501752888373;0.5224048;
86;501752980019;0.521453;
87;501753079998;0.523551;
88;501753179976;0.5230493;
89;501753279954;0.521573;
90;501753379933;0.5210101;
91;501753479911;0.5208927;
92;501753571558;0.5208024;
93;501753679867;0.5210117;
94;501753779846;0.5208009;
95;501753879824;0.5204022;
96;501753988134;0.5225673;
97;501754079781;0.5280191;
98;501754171427;0.5234706;
99;501754271406;0.5210358;
100;501754388047;0.5214086;
101;501754471362;0.5219085;
102;501754571341;0.5211985;
103;501754671319;0.5204745;
104;501754779629;0.5200978;
105;501754887939;0.5205651;
106;501754971254;0.5205421;
107;501755087895;0.5203952;
108;501755179542;0.5210729;
109;501755279520;0.52078;
110;501755387830;0.5206037;
111;501755479477;0.520938;
112;501755579455;0.520587;
113;501755679433;0.5197494;
114;501755762749;0.5202904;
115;501755871059;0.5208239;
116;501755987700;0.5214006;
