ID; TimeStamp; RCQoE;
0;151353251480;0;
1;151353351459;0;
2;151353451437;0;
3;151353551415;0;
4;151353651469;0;
5;151353751447;0;
6;151353851425;0;
7;151353951403;0;
8;151354051382;0;
9;151354151360;0;
10;151354251338;0;
11;151354351317;0;
12;151354451170;0;
13;151354559355;0;
14;151354626007;0;
15;151354725985;0;
16;151354825964;0;
17;151354925942;0;
18;151355025995;0;
19;151355134330;0;
20;151355234308;0;
21;151355334287;0;
22;151355434265;0;
23;151355534243;0;
24;151355634272;0;
25;151355734275;0;
26;151355842585;0;
27;151355934231;0;
28;151356034210;0;
29;151356142520;0;
30;151356234166;0;
31;151356342501;0;
32;151356442479;0;
33;151356534126;0;
34;151356642436;0;
35;151356742339;0;
36;151356842268;0;
37;151356942246;0;
38;151357042224;0;
39;151357125540;0;
40;151357233849;0;
41;151357333828;0;
42;151357433806;0;
43;151357533784;0;
44;151357633763;0;
45;151357733741;0;
46;151357842051;0;
47;151357925366;0;
48;151358042007;0;
49;151358141986;0;
50;151358241889;0;
51;151358333536;0;
52;151358441845;0;
53;151358541824;0;
54;151358633546;0;
55;151358733449;0;
56;151358816764;0;
57;151358941737;0.009811699;
58;151359041715;0.009328067;
59;151359125031;0.06365168;
60;151359241672;0.198766;
61;151359324987;0.346082;
62;151359433297;0.4819081;
63;151359533275;0.491806;
64;151359616590;0.506695;
65;151359733232;0.5483602;
66;151359816547;0.5509831;
67;151359933188;0.5500739;
68;151360041498;0.549474;
69;151360133145;0.5494479;
70;151360216460;0.549933;
71;151360341433;0.5508624;
72;151360433080;0.5524231;
73;151360541390;0.5538639;
74;151360641368;0.5543614;
75;151360733015;0.5542876;
76;151360832993;0.5545323;
77;151360932971;0.5540652;
78;151361041281;0.5531008;
79;151361141260;0.5522786;
80;151361224575;0.5516142;
81;151361324553;0.5511815;
82;151361441194;0.5507913;
83;151361516178;0.5505445;
84;151361632820;0.5500657;
85;151361741129;0.5491886;
86;151361832776;0.5486479;
87;151361941111;0.547598;
88;151362032758;0.5407605;
89;151362132736;0.5200895;
90;151362241046;0.5123877;
91;151362341024;0.5200117;
92;151362416008;0.5292433;
93;151362524318;0.5342346;
94;151362640959;0.53526;
95;151362724274;0.5354509;
96;151362840916;0.5361356;
97;151362940894;0.5403453;
98;151363032541;0.5396001;
99;151363132519;0.5382936;
100;151363215834;0.5379193;
101;151363324169;0.5377125;
102;151363424147;0.5377523;
103;151363524151;0.5372742;
104;151363632486;0.5379137;
105;151363724132;0.5369627;
106;151363840799;0.5371834;
107;151363932445;0.537286;
108;151364015786;0.5376211;
109;151364132452;0.5424319;
110;151364232480;0.5415047;
111;151364324127;0.5395153;
112;151364424180;0.5391591;
113;151364540822;0.5379943;
114;151364624137;0.5373636;
115;151364732447;0.5375888;
116;151364832425;0.5377249;
