ID; TimeStamp; RCQoE;
0;439969745266;0.003570169;
1;439969845245;0.003570348;
2;439969936891;0.003551275;
3;439970045201;0.003533959;
4;439970145180;0.003509343;
5;439970236826;0.003498375;
6;439970336805;0.003493726;
7;439970436783;0.003520519;
8;439970536761;0.003537029;
9;439970636740;0.003542393;
10;439970736718;0.003596961;
11;439970836696;0.003683001;
12;439970936674;0.003708601;
13;439971019990;0.003701061;
14;439971128300;0.003694534;
15;439971236609;0.003683686;
16;439971328256;0.003664136;
17;439971428234;0.003628165;
18;439971519881;0.003611565;
19;439971611528;0.003611326;
20;439971711506;0.003610998;
21;439971811485;0.003603756;
22;439971903131;0.003597885;
23;439972011441;0.003607064;
24;439972111420;0.003626943;
25;439972211398;0.003634155;
26;439972311376;0.003630728;
27;439972411354;0.003614634;
28;439972511333;0.003625095;
29;439972611311;0.003641814;
30;439972719621;0.003666133;
31;439972819599;0.003686428;
32;439972911246;0.003694534;
33;439973011224;0.00369823;
34;439973119534;0.003682077;
35;439973219512;0.003658116;
36;439973319491;0.003683329;
37;439973411137;0.003730267;
38;439973519447;0.003748178;
39;439973619426;0.003760099;
40;439973711072;0.003749847;
41;439973819382;0.003732949;
42;439973919360;0.003713876;
43;439974011007;0.00370571;
44;439974119317;0.003695428;
45;439974219295;0.003688127;
46;439974319274;0.003672242;
47;439974410920;0.003666192;
48;439974519230;0.003658265;
49;439974627540;0.003669322;
50;439974719187;0.003678352;
51;439974810834;0.003668308;
52;439974910812;0.003661871;
53;439975010790;0.003650069;
54;439975127432;0.003645778;
55;439975227410;0.003658623;
56;439975327388;0.003691435;
57;439975427366;0.003699154;
58;439975535676;0.003695607;
59;439975635655;0.003688931;
60;439975710638;0.003684312;
61;439975818948;0.003682166;
62;439975935539;0.003700167;
63;439976010398;0.003702939;
64;439976126940;0.003702492;
65;439976226918;0.003703266;
66;439976335228;0.003719956;
67;439976435231;0.003742874;
68;439976518521;0.003752083;
69;439976635038;0.003769457;
70;439976735016;0.003783494;
71;439976818406;0.003798634;
72;439976935222;0.003822684;
73;439977035201;0.003847569;
74;439977118516;0.003864169;
75;439977218419;0.003876358;
76;439977318273;0.003883064;
77;439977426507;0.003888071;
78;439977518154;0.003854483;
79;439977618133;0.003797144;
80;439977718111;0.003748775;
81;439977818114;0.00372842;
82;439977909761;0.003698707;
83;439978034734;0.004017293;
84;439978118049;0.05043358;
85;439978218027;0.1314865;
86;439978318006;0.2070254;
87;439978417984;0.267492;
88;439978517962;0.2876798;
89;439978626272;0.2918875;
90;439978734582;0.2964907;
91;439978817897;0.2970424;
92;439978909544;0.3952819;
93;439979026185;0.5098125;
94;439979126164;0.5136741;
95;439979226142;0.514406;
96;439979334452;0.5142676;
97;439979426098;0.5142601;
98;439979534408;0.5140582;
99;439979626055;0.5135999;
100;439979717727;0.5132154;
101;439979834418;0.5130683;
102;439979917733;0.5131923;
103;439980034375;0.5146246;
104;439980134378;0.5161469;
105;439980226025;0.5148184;
106;439980326078;0.5133559;
107;439980417750;0.5123802;
108;439980517728;0.5114059;
109;439980617707;0.5098127;
110;439980717585;0.509167;
111;439980817388;0.5087184;
112;439980925698;0.5087667;
113;439981017345;0.5088443;
114;439981125680;0.5088313;
115;439981217326;0.5086868;
116;439981333968;0.5093938;
