ID; TimeStamp; RCQoE;
0;503569202716;0.333891;
1;503569294363;0.3326675;
2;503569402672;0.3326148;
3;503569494319;0.3334478;
4;503569594298;0.333829;
5;503569702607;0.3336173;
6;503569794254;0.332939;
7;503569894232;0.3330856;
8;503569994211;0.3329623;
9;503570094189;0.3323019;
10;503570194167;0.3314963;
11;503570294146;0.3310485;
12;503570394124;0.3305986;
13;503570494102;0.3302408;
14;503570585749;0.3305553;
15;503570677396;0.3304546;
16;503570777399;0.3301677;
17;503570877302;0.3301783;
18;503570977206;0.3303175;
19;503571077209;0.3308322;
20;503571168856;0.3314288;
21;503571285497;0.331176;
22;503571368812;0.3313707;
23;503571468791;0.3315093;
24;503571568769;0.3321929;
25;503571677079;0.3329032;
26;503571768776;0.3323366;
27;503571876985;0.3322443;
28;503571968632;0.3337315;
29;503572076942;0.332401;
30;503572176920;0.331383;
31;503572276949;0.3311285;
32;503572376927;0.3308268;
33;503572468574;0.3306851;
34;503572568552;0.3306149;
35;503572660274;0.330897;
36;503572776990;0.3315867;
37;503572876968;0.3311472;
38;503572960284;0.3312338;
39;503573060262;0.3349037;
40;503573168572;0.3332659;
41;503573260219;0.333268;
42;503573385191;0.332772;
43;503573468507;0.3322684;
44;503573585148;0.3318371;
45;503573676795;0.3315617;
46;503573776773;0.3313626;
47;503573885083;0.3314173;
48;503573968398;0.3316997;
49;503574085040;0.3324625;
50;503574185018;0.3327689;
51;503574284996;0.3331982;
52;503574384949;0.3344;
53;503574476546;0.337647;
54;503574576375;0.3351402;
55;503574676303;0.3349546;
56;503574776281;0.3336427;
57;503574867928;0.3329786;
58;503574976263;0.3299964;
59;503575076266;0.3286178;
60;503575184576;0.3291735;
61;503575267891;0.3295221;
62;503575376251;0.3296363;
63;503575467898;0.3288715;
64;503575576208;0.328302;
65;503575692874;0.3278984;
66;503575776189;0.32776;
67;503575876167;0.3274726;
68;503575976146;0.3284973;
69;503576067792;0.3284191;
70;503576184434;0.3261174;
71;503576292744;0.3249785;
72;503576392722;0.3252575;
73;503576467706;0.3257964;
74;503576576016;0.3253534;
75;503576692682;0.3250983;
76;503576776022;0.3246386;
77;503576867669;0.3245169;
78;503576984310;0.3263935;
79;503577075957;0.3270021;
80;503577175860;0.3273997;
81;503577267582;0.328348;
82;503577384223;0.3297333;
83;503577475845;0.3309729;
84;503577567467;0.3300626;
85;503577692390;0.3289752;
86;503577784037;0.327643;
87;503577875658;0.3269901;
88;503577983968;0.3277355;
89;503578075665;0.3283012;
90;503578175643;0.3274589;
91;503578275622;0.3269294;
92;503578375600;0.3264958;
93;503578475578;0.3266944;
94;503578575582;0.3268113;
95;503578675560;0.3264024;
96;503578767207;0.3263559;
97;503578883848;0.3261861;
98;503578975495;0.3259043;
99;503579083805;0.3259113;
100;503579175451;0.3263586;
101;503579283761;0.3260199;
102;503579383739;0.325491;
103;503579483718;0.3249865;
104;503579575365;0.3248315;
105;503579675343;0.3253205;
106;503579766990;0.3262574;
107;503579866968;0.3290198;
108;503579983709;0.3293302;
109;503580075356;0.3270133;
110;503580183666;0.3272029;
111;503580275313;0.3261336;
112;503580375291;0.3259239;
113;503580466938;0.3263379;
114;503580575248;0.3277909;
115;503580666894;0.3282621;
116;503580766873;0.3298035;
117;503580875182;0.3305345;
