ID; TimeStamp; RCQoE;
0;606808475401;0;
1;606809666835;0;
2;606809766813;0;
3;606809866791;0;
4;606809966769;0;
5;606810058366;0;
6;606810158219;0;
7;606810258148;0;
8;606810358226;0;
9;606810458254;0;
10;606810558233;0;
11;606810658211;0;
12;606810758189;0;
13;606810849836;0;
14;606810941483;0.6102951;
15;606811024798;0.5281045;
16;606811141439;0.4225678;
17;606811224755;0.3311827;
18;606811324758;0.2291619;
19;606811441399;0.1379985;
20;606811541378;0.06499997;
21;606811641356;0.05923223;
22;606811741334;0.3852846;
23;606811841313;0.6819827;
24;606811941341;0.8217692;
25;606812049676;0.8811324;
26;606812132966;0.9040124;
27;606812232944;0.9048663;
28;606812341254;0.9043801;
29;606812441232;0.9071505;
30;606812541211;0.904484;
31;606812641189;0.9062381;
32;606812741142;0.9045842;
33;606812841071;0.9045727;
34;606812940974;0.9045841;
35;606813040952;0.9002666;
36;606813140930;0.9003255;
37;606813224246;0.9022809;
38;606813340887;0.9064291;
39;606813440865;0.9053223;
40;606813549225;0.9121823;
41;606813649253;0.9144899;
42;606813740900;0.9065247;
43;606813840879;0.9054366;
44;606813932600;0.9063457;
45;606814040910;0.9051557;
46;606814140888;0.9043841;
47;606814232460;0.9042838;
48;606814324107;0.9050473;
49;606814449080;0.9041599;
50;606814524064;0.9075899;
51;606814640705;0.9108289;
52;606814724020;0.9206401;
53;606814840662;0.9103849;
54;606814940640;0.9040575;
55;606815023955;0.8947254;
56;606815132265;0.8525391;
57;606815240575;0.8214478;
58;606815332247;0.818166;
59;606815423893;0.8217087;
60;606815532203;0.8234938;
61;606815623850;0.8226877;
62;606815740491;0.8258009;
63;606815832138;0.8252681;
64;606815940448;0.7947237;
65;606816032095;0.7343036;
66;606816132073;0.7326478;
67;606816248714;0.7361227;
68;606816340361;0.7336076;
69;606816440339;0.7329607;
70;606816531986;0.7332335;
71;606816640371;0.7350364;
72;606816740349;0.7360149;
73;606816831996;0.7404742;
74;606816931974;0.7465793;
75;606817040209;0.7385681;
76;606817140187;0.7013582;
77;606817231834;0.575232;
78;606817331838;0.5360509;
79;606817423509;0.4948759;
80;606817540151;0.4513055;
81;606817631797;0.4269781;
82;606817740107;0.3553623;
83;606817823422;0.2926608;
84;606817923376;0.2302847;
85;606818031611;0.1637021;
86;606818148252;0.1277604;
87;606818223236;0.09682012;
88;606818348209;0.04343045;
89;606818439855;0.02252558;
90;606818531502;0.01824781;
91;606818631480;0.01585495;
92;606818731459;0.01355305;
93;606818839769;0.01308841;
94;606818923109;0.0129813;
95;606819031419;0.0129905;
96;606819131397;0.01631385;
97;606819231300;0.01070014;
98;606819331304;0.00791806;
99;606819439663;0.0078637;
100;606819531310;0.01013842;
101;606819622957;0.01089975;
102;606819731267;0.01049864;
103;606819831245;0.01007134;
104;606819931273;0.0102146;
105;606820031227;0.01145396;
106;606820139536;0.009841472;
107;606820239515;0.008970499;
108;606820339493;0.01317245;
109;606820447803;0.01069871;
110;606820539450;0.009516954;
111;606820631096;0.008859158;
112;606820731075;0.008322239;
113;606820831053;0.008012146;
114;606820939363;0.008130848;
115;606821039316;0.02281553;
116;606821130913;0.09313282;
117;606821247604;0.2448412;
