ID; TimeStamp; RCQoE;
0;7159600655;0;
1;7160767068;0;
2;7160867047;0;
3;7160967025;0;
4;7161067003;0;
5;7161166982;0;
6;7161275316;0;
7;7161375295;0;
8;7161475273;0;
9;7161575251;0;
10;7161675230;0;
11;7161775208;0;
12;7161875186;0;
13;7161966833;0;
14;7162066811;0;
15;7162166790;0;
16;7162266768;0;
17;7162366746;0.08890662;
18;7162466725;0.1106213;
19;7162566703;0.1747874;
20;7162675013;0.2109147;
21;7162766659;0.248277;
22;7162866638;0.2757596;
23;7162966616;0.3138862;
24;7163066594;0.3975855;
25;7163174954;0.4831802;
26;7163275107;0.5281769;
27;7163366754;0.5400249;
28;7163466733;0.5420192;
29;7163566711;0.5418148;
30;7163666689;0.5396988;
31;7163766592;0.5375051;
32;7163866571;0.536203;
33;7163966549;0.5353477;
34;7164066527;0.534779;
35;7164166506;0.5344614;
36;7164266484;0.5412714;
37;7164366462;0.6057268;
38;7164466441;0.6221184;
39;7164566419;0.6275349;
40;7164666397;0.6295372;
41;7164766375;0.6300821;
42;7164866354;0.6296006;
43;7164966332;0.6279722;
44;7165066310;0.6264048;
45;7165166289;0.6251881;
46;7165266267;0.6237192;
47;7165366245;0.62235;
48;7165466224;0.6213294;
49;7165566202;0.6205335;
50;7165666180;0.6203901;
51;7165766158;0.6210409;
52;7165866162;0.6215419;
53;7165966140;0.6219815;
54;7166066118;0.6210722;
55;7166166097;0.6166756;
56;7166266075;0.6135281;
57;7166366053;0.6119844;
58;7166466032;0.6112653;
59;7166566010;0.6104136;
60;7166665988;0.609336;
61;7166765991;0.6080552;
62;7166865970;0.6071261;
63;7166965948;0.6063755;
64;7167065926;0.6056776;
65;7167165905;0.5974595;
66;7167265883;0.5691433;
67;7167365861;0.5589787;
68;7167465840;0.5551949;
69;7167565818;0.5527163;
70;7167665796;0.5517936;
71;7167765774;0.5452793;
72;7167865753;0.5287492;
73;7167965731;0.5139846;
74;7168065709;0.5103236;
75;7168165688;0.5091968;
76;7168265666;0.5089738;
77;7168373976;0.5092463;
78;7168465498;0.5101876;
79;7168565426;0.5104812;
80;7168665404;0.5144591;
81;7168765382;0.5151928;
82;7168865361;0.5134174;
83;7168965339;0.5096509;
84;7169065317;0.5080495;
85;7169165296;0.5069813;
86;7169265274;0.506411;
87;7169365252;0.5066637;
88;7169465231;0.5066736;
89;7169565209;0.5069125;
90;7169665187;0.5069966;
91;7169765165;0.5068709;
92;7169865144;0.5066897;
93;7169965122;0.5066842;
94;7170065100;0.5067464;
95;7170165079;0.5075399;
96;7170265057;0.5078312;
97;7170365035;0.5077682;
98;7170465014;0.5077035;
99;7170564992;0.5078141;
100;7170673302;0.5076336;
101;7170764948;0.5071347;
102;7170864927;0.5065837;
103;7170964905;0.5064324;
104;7171064883;0.5068213;
105;7171164862;0.5076841;
106;7171264790;0.5222651;
107;7171364768;0.5643948;
108;7171464747;0.586256;
109;7171564725;0.5916355;
110;7171664703;0.5920151;
111;7171764681;0.5953019;
112;7171864660;0.5970372;
113;7171964638;0.5972068;
114;7172064616;0.5942205;
115;7172164595;0.5914194;
116;7172264573;0.5895711;
117;7172364551;0.5889959;
