ID; TimeStamp; RCQoE;
0;156252319965;0;
1;156253503041;0;
2;156253594688;0;
3;156253694666;0;
4;156253794645;0;
5;156253902955;0;
6;156253994526;0;
7;156254094505;0;
8;156254194483;0;
9;156254294461;0;
10;156254394440;0;
11;156254494418;0;
12;156254594396;0;
13;156254694374;0;
14;156254769358;0;
15;156254877668;0;
16;156254977646;0;
17;156255069293;0;
18;156255185934;0;
19;156255277581;0;
20;156255385891;0;
21;156255469206;0;
22;156255569185;0;
23;156255669163;0;
24;156255777473;0.06633422;
25;156255869119;0.3467177;
26;156255977429;0.4875456;
27;156256085739;0.528527;
28;156256185717;0.5436049;
29;156256269033;0.5448636;
30;156256377343;0.5825286;
31;156256468989;0.6396891;
32;156256585631;0.6447129;
33;156256685609;0.6512672;
34;156256793894;0.6505896;
35;156256893772;0.6487468;
36;156256985419;0.647092;
37;156257093729;0.6449816;
38;156257185550;0.6430469;
39;156257277222;0.6420536;
40;156257385532;0.641503;
41;156257468847;0.6419287;
42;156257593820;0.642476;
43;156257685467;0.6449797;
44;156257777114;0.6464361;
45;156257877217;0.6445577;
46;156257985577;0.6421126;
47;156258085380;0.6414191;
48;156258176977;0.6385835;
49;156258260292;0.6367664;
50;156258385265;0.6354296;
51;156258485243;0.6350703;
52;156258585222;0.6347824;
53;156258685200;0.6345103;
54;156258785278;0.6363158;
55;156258876950;0.6385015;
56;156258993641;0.6404041;
57;156259077007;0.6431798;
58;156259176885;0.6460074;
59;156259285195;0.642689;
60;156259385173;0.6412778;
61;156259476720;0.6409618;
62;156259584955;0.6411983;
63;156259684933;0.6416022;
64;156259776630;0.6419201;
65;156259876608;0.6431513;
66;156259984918;0.6435198;
67;156260084896;0.642791;
68;156260184874;0.6422967;
69;156260284853;0.6418822;
70;156260376500;0.6416117;
71;156260476478;0.6414006;
72;156260584788;0.6405439;
73;156260676434;0.6401162;
74;156260784744;0.6395755;
75;156260884723;0.6385127;
76;156260984701;0.6386788;
77;156261068016;0.6370021;
78;156261184657;0.6367918;
79;156261276304;0.6375901;
80;156261384614;0.6366479;
81;156261476261;0.6362607;
82;156261592902;0.6363605;
83;156261692880;0.6370083;
84;156261776221;0.639519;
85;156261876049;0.6398933;
86;156261976102;0.6403362;
87;156262076106;0.641027;
88;156262184415;0.6423182;
89;156262267806;0.642939;
90;156262376166;0.6435736;
91;156262484475;0.6422211;
92;156262567791;0.6413978;
93;156262676100;0.6405362;
94;156262776079;0.6400724;
95;156262875982;0.6398926;
96;156262984217;0.6395884;
97;156263075864;0.6392077;
98;156263175892;0.6388323;
99;156263275895;0.6392734;
100;156263384230;0.6398149;
101;156263475952;0.6401152;
102;156263584262;0.6390773;
103;156263659195;0.6353215;
104;156263784143;0.632587;
105;156263875740;0.6312099;
106;156263975718;0.6314057;
107;156264084028;0.632763;
108;156264175675;0.6337831;
109;156264275653;0.6342317;
110;156264375632;0.6343276;
111;156264467278;0.6342292;
112;156264567282;0.6336299;
113;156264675641;0.6323985;
114;156264784001;0.6317108;
115;156264875648;0.6318479;
116;156264967295;0.6316389;
