ID; TimeStamp; RCQoE;
0;152598724355;0;
1;152599907532;0;
2;152600007510;0;
3;152600107488;0;
4;152600207467;0;
5;152600307445;0;
6;152600407423;0;
7;152600507402;0;
8;152600607380;0;
9;152600707358;0;
10;152600807137;0;
11;152600907090;0;
12;152601007068;0;
13;152601098715;0;
14;152601182055;0;
15;152601273702;0;
16;152601382062;0;
17;152601481965;0;
18;152601581943;0;
19;152601681922;0;
20;152601781900;0;
21;152601898541;0;
22;152601981857;0;
23;152602090166;0;
24;152602190145;0;
25;152602298455;0;
26;152602390101;0;
27;152602481748;0;
28;152602581726;0;
29;152602690036;0;
30;152602790014;0;
31;152602873355;0;
32;152602981665;0;
33;152603073311;0;
34;152603189953;0;
35;152603281599;0;
36;152603389909;0;
37;152603481556;0;
38;152603589866;0;
39;152603689844;0.1827931;
40;152603781491;0.1655452;
41;152603898132;0.1958224;
42;152603989779;0.4385483;
43;152604089757;0.6582405;
44;152604189736;0.7476585;
45;152604281382;0.7572036;
46;152604381361;0.7583898;
47;152604481339;0.7580818;
48;152604581317;0.7433957;
49;152604681296;0.6768181;
50;152604789605;0.676948;
51;152604889584;0.7228341;
52;152604989562;0.7329065;
53;152605081209;0.7344116;
54;152605189519;0.7352896;
55;152605281165;0.7343019;
56;152605381144;0.7325423;
57;152605481122;0.7315184;
58;152605589432;0.7312568;
59;152605697742;0.7312678;
60;152605781057;0.7326248;
61;152605889367;0.7323241;
62;152605981014;0.7289745;
63;152606089323;0.6938151;
64;152606189302;0.6412501;
65;152606280948;0.6321982;
66;152606380927;0.6281866;
67;152606472574;0.6258035;
68;152606589215;0.6324973;
69;152606689193;0.6665096;
70;152606780840;0.7621323;
71;152606880818;0.7857392;
72;152606980797;0.7915717;
73;152607080775;0.7934462;
74;152607180753;0.7939283;
75;152607280731;0.7927423;
76;152607380710;0.7925448;
77;152607472357;0.7942226;
78;152607580791;0.7972585;
79;152607680770;0.7960497;
80;152607780748;0.7935286;
81;152607897389;0.7919825;
82;152607980705;0.7914149;
83;152608072351;0.7922633;
84;152608188993;0.7927175;
85;152608280639;0.7933539;
86;152608388949;0.7930554;
87;152608488928;0.7935234;
88;152608580574;0.7931399;
89;152608680553;0.7923798;
90;152608788862;0.7918427;
91;152608880509;0.7903737;
92;152608988819;0.7918842;
93;152609080466;0.7907423;
94;152609180444;0.7917205;
95;152609280422;0.7922921;
96;152609388732;0.7928324;
97;152609488711;0.7926862;
98;152609580357;0.7917368;
99;152609680336;0.7909279;
100;152609780314;0.7903233;
101;152609888624;0.7900347;
102;152609980271;0.7907413;
103;152610088580;0.7913189;
104;152610180227;0.7913787;
105;152610280205;0.7919544;
106;152610388515;0.7929764;
107;152610480162;0.7926041;
108;152610580140;0.7957041;
109;152610680119;0.79702;
110;152610788428;0.7963065;
111;152610871744;0;
112;152610988385;0;
113;152611080032;0;
114;152611188342;0;
115;152611288320;0;
116;152611379967;0;
