ID; TimeStamp; RCQoE;
0;5282717126;0;
1;5282817104;0;
2;5282917082;0;
3;5283017060;0;
4;5283117039;0;
5;5283225349;0;
6;5283325327;0;
7;5283425305;0;
8;5283525283;0;
9;5283625262;0;
10;5283725240;0;
11;5283825218;0;
12;5283925197;0;
13;5284025175;0;
14;5284125153;0;
15;5284225157;0;
16;5284325135;0;
17;5284416782;0;
18;5284525091;0;
19;5284625070;0;
20;5284725048;0;
21;5284825026;0;
22;5284925005;0;
23;5285024983;0;
24;5285124961;0;
25;5285224940;0;
26;5285324918;0.03277996;
27;5285424896;0.08423671;
28;5285524874;0.4126973;
29;5285624853;0.6506819;
30;5285724831;0.8374168;
31;5285824809;0.8980981;
32;5285924788;0.8998263;
33;5286024766;0.9035635;
34;5286124744;0.9067786;
35;5286224723;0.9174808;
36;5286324701;0.9293606;
37;5286424679;0.9306701;
38;5286516326;0.9323784;
39;5286624636;0.9306428;
40;5286724614;0.930333;
41;5286824592;0.9305309;
42;5286924571;0.930927;
43;5287024549;0.9311907;
44;5287116196;0.9323188;
45;5287224506;0.9329983;
46;5287316152;0.933475;
47;5287416131;0.935838;
48;5287524440;0.9343213;
49;5287624419;0.9339849;
50;5287724397;0.9341716;
51;5287816044;0.9348841;
52;5287924354;0.9361409;
53;5288024332;0.9355283;
54;5288124310;0.9348263;
55;5288224289;0.9333146;
56;5288324267;0.9343182;
57;5288424245;0.9331509;
58;5288524223;0.932125;
59;5288615870;0.9310527;
60;5288715849;0.9305499;
61;5288824158;0.9301752;
62;5288915805;0.9312299;
63;5289024115;0.9316995;
64;5289124093;0.9304708;
65;5289224072;0.9294721;
66;5289315718;0.9291658;
67;5289415697;0.9291091;
68;5289515675;0.9284604;
69;5289615653;0.9274372;
70;5289723963;0.9256226;
71;5289815610;0.925234;
72;5289923920;0.9263358;
73;5290015566;0.925915;
74;5290115545;0.9258186;
75;5290215523;0.9257414;
76;5290315501;0.9264112;
77;5290423811;0.9261436;
78;5290515458;0.9256956;
79;5290615436;0.9247321;
80;5290715415;0.9238055;
81;5290815418;0.9235228;
82;5290915396;0.9236236;
83;5291015374;0.9228493;
84;5291115353;0.9222218;
85;5291215331;0.9215147;
86;5291315309;0.9201696;
87;5291415288;0.9186965;
88;5291515266;0.9173725;
89;5291615244;0.9162853;
90;5291715222;0.9153669;
91;5291815201;0.912739;
92;5291915179;0.9100135;
93;5292031820;0.907275;
94;5292115136;0.9053209;
95;5292231777;0.9032671;
96;5292331755;0.9009664;
97;5292431734;0.896975;
98;5292531712;0.8869762;
99;5292631690;0.8743193;
100;5292731669;0.8263456;
101;5292831647;0.7858262;
102;5292931625;0.7629567;
103;5293031603;0.7605142;
104;5293131582;0.7600138;
105;5293231560;0.7563344;
106;5293331538;0.7537768;
107;5293431517;0.7527907;
108;5293531495;0.7524204;
109;5293631473;0.7527601;
110;5293731452;0.7537563;
111;5293831430;0.7542436;
112;5293931408;0.7541178;
