ID; TimeStamp; RCQoE;
0;182752386391;0.6961259;
1;182753561136;0.6922649;
2;182753661114;0.6905749;
3;182753761092;0.6874265;
4;182753861071;0.6850363;
5;182753961049;0.6799598;
6;182754052696;0.6649375;
7;182754152674;0.6224853;
8;182754252652;0.5177257;
9;182754352631;0.3874766;
10;182754452609;0.297351;
11;182754552587;0.2143219;
12;182754652566;0.1971987;
13;182754760875;0.1839251;
14;182754844191;0.1713519;
15;182754944169;0.1614289;
16;182755044147;0.1580048;
17;182755135794;0.1544347;
18;182755244104;0.1518109;
19;182755327419;0.1508545;
20;182755444061;0.1505982;
21;182755535707;0.1505541;
22;182755635686;0.1506465;
23;182755735664;0.151219;
24;182755835642;0.1520583;
25;182755952284;0.1632849;
26;182756035599;0.2759279;
27;182756143909;0.3356088;
28;182756243887;0.3808563;
29;182756343865;0.386666;
30;182756443844;0.387916;
31;182756527159;0.388662;
32;182756643800;0.3890275;
33;182756735447;0.3890318;
34;182756843757;0.388806;
35;182756935403;0.3890375;
36;182757043713;0.3905171;
37;182757127029;0.391905;
38;182757243670;0.390716;
39;182757318654;0.3898143;
40;182757443627;0.3905555;
41;182757535273;0.3899699;
42;182757635252;0.3896241;
43;182757743561;0.3889077;
44;182757835208;0.3885868;
45;182757943518;0.3890044;
46;182758043496;0.3902107;
47;182758143475;0.3898749;
48;182758243453;0.3880228;
49;182758343431;0.3866692;
50;182758443410;0.387716;
51;182758543388;0.3961177;
52;182758651698;0.3967242;
53;182758751676;0.3996934;
54;182758843323;0.4033609;
55;182758943301;0.4040256;
56;182759043279;0.4049637;
57;182759134926;0.4055052;
58;182759243236;0.4055881;
59;182759343214;0.4044853;
60;182759434861;0.4036839;
61;182759543171;0.4035885;
62;182759643149;0.4005973;
63;182759734796;0.3918922;
64;182759843106;0.3746343;
65;182759951416;0.3652389;
66;182760043062;0.3586645;
67;182760134709;0.3516741;
68;182760251350;0.3447812;
69;182760351329;0.3416866;
70;182760442976;0.3396943;
71;182760542954;0.3366408;
72;182760642932;0.33408;
73;182760742910;0.3304837;
74;182760834557;0.3149654;
75;182760951199;0.2967168;
76;182761034514;0.2976496;
77;182761142824;0.29672;
78;182761234470;0.2957631;
79;182761342780;0.2950398;
80;182761442759;0.2945145;
81;182761542737;0.2949204;
82;182761642715;0.2955589;
83;182761726030;0.295065;
84;182761842672;0.2951908;
85;182761942650;0.2955406;
86;182762034297;0.3443559;
87;182762142607;0.6671947;
88;182762242585;0.762519;
89;182762350895;0.7814488;
90;182762450873;0.7853829;
91;182762542520;0.7871941;
92;182762642498;0.7875699;
93;182762742476;0.7778625;
94;182762817460;0.7847117;
95;182762950765;0.7859386;
96;182763042411;0.7910292;
97;182763142390;0.8030863;
98;182763242368;0.8062769;
99;182763342346;0.8099518;
100;182763442325;0.8146448;
101;182763542303;0.819598;
102;182763625618;0.8229277;
103;182763742259;0.8245639;
104;182763842238;0.8277509;
105;182763942216;0.8299361;
106;182764042194;0.8310044;
107;182764142173;0.8316357;
108;182764242151;0.8308978;
109;182764342129;0.8313345;
110;182764442108;0.8123015;
111;182764542086;0.7433016;
112;182764642064;0.7104307;
113;182764750374;0.7057465;
114;182764842021;0.7028891;
115;182764941999;0.7003988;
116;182765041977;0.6988016;
