ID; TimeStamp; RCQoE;
0;7233201297;0;
1;7233301275;0;
2;7233401253;0;
3;7233501232;0;
4;7233601285;0;
5;7233701313;0;
6;7233801292;0;
7;7233901295;0;
8;7234001273;0;
9;7234101252;0.2763736;
10;7234209561;0.2735103;
11;7234301208;0.2830796;
12;7234409518;0.3404177;
13;7234501165;0.3513616;
14;7234601143;0.3524816;
15;7234701121;0.3531339;
16;7234801100;0.3543849;
17;7234901078;0.3544998;
18;7235001056;0.343044;
19;7235101035;0.3390444;
20;7235201013;0.5940699;
21;7235300991;0.7579398;
22;7235400969;0.9087132;
23;7235500948;0.9166086;
24;7235600926;0.9085178;
25;7235700904;0.8968874;
26;7235800883;0.8835354;
27;7235900861;0.8799592;
28;7236000889;0.8787557;
29;7236100968;0.8773636;
30;7236200946;0.8758436;
31;7236300924;0.8746942;
32;7236409259;0.8737492;
33;7236500906;0.8730055;
34;7236600809;0.8725027;
35;7236700637;0.871388;
36;7236800616;0.8694328;
37;7236900694;0.8643823;
38;7237000672;0.8531222;
39;7237100651;0.8489892;
40;7237200629;0.849255;
41;7237300607;0.8503221;
42;7237400585;0.8516451;
43;7237500564;0.8513448;
44;7237600542;0.8504352;
45;7237700520;0.849595;
46;7237800499;0.8489645;
47;7237900477;0.849574;
48;7238000480;0.852108;
49;7238100459;0.8529463;
50;7238200437;0.8529097;
51;7238300415;0.8504628;
52;7238400393;0.8485541;
53;7238500372;0.8472384;
54;7238600350;0.8466094;
55;7238708660;0.8462476;
56;7238800307;0.8458388;
57;7238900285;0.8454816;
58;7239000213;0.8451689;
59;7239100192;0.844504;
60;7239200170;0.8436317;
61;7239300148;0.8429154;
62;7239400126;0.8424029;
63;7239500105;0.8420568;
64;7239600083;0.8418108;
65;7239700061;0.8414734;
66;7239800040;0.8411784;
67;7239900018;0.8410482;
68;7240008328;0.8409559;
69;7240108306;0.8406922;
70;7240199853;0.8404098;
71;7240299831;0.8401389;
72;7240399809;0.8398421;
73;7240499788;0.8402392;
74;7240599766;0.8423636;
75;7240699744;0.8446305;
76;7240799723;0.8460491;
77;7240899701;0.8470166;
78;7240999679;0.8474047;
79;7241099658;0.8477226;
80;7241199661;0.848949;
81;7241299639;0.8501625;
82;7241399617;0.8507785;
83;7241499596;0.8508787;
84;7241599574;0.8505456;
85;7241699552;0.8500818;
86;7241799531;0.8495548;
87;7241899509;0.848842;
88;7241999487;0.8480507;
89;7242099466;0.847374;
90;7242199444;0.8468117;
91;7242299422;0.8463866;
92;7242399425;0.8459106;
93;7242499404;0.8454838;
94;7242599382;0.8450981;
95;7242699360;0.844753;
96;7242799364;0.8443832;
97;7242899342;0.84384;
98;7242999320;0.8432818;
99;7243099299;0.8427252;
100;7243199277;0.8422408;
101;7243299255;0.8419173;
102;7243399233;0.8416947;
103;7243499212;0.8414808;
104;7243599190;0.8413241;
105;7243699168;0.841182;
106;7243799147;0.8410996;
107;7243899125;0.841146;
108;7243999103;0.8411477;
109;7244099082;0.8411049;
110;7244198960;0.8410043;
111;7244298913;0.8426079;
112;7244398891;0.8451511;
