ID; TimeStamp; RCQoE;
0;13680965422;0.4228786;
1;13681065400;0.4233674;
2;13681165378;0.4221743;
3;13681265357;0.4237959;
4;13681365335;0.4263648;
5;13681456982;0.4240149;
6;13681556960;0.4214218;
7;13681665270;0.4213668;
8;13681756917;0.4213756;
9;13681856895;0.4213765;
10;13681956873;0.4208889;
11;13682065183;0.4208591;
12;13682148498;0.4206933;
13;13682240145;0.4236576;
14;13682340123;0.4233336;
15;13682448433;0.4222937;
16;13682548412;0.4212804;
17;13682640058;0.4214922;
18;13682740037;0.4207658;
19;13682840015;0.4204573;
20;13682939993;0.4198363;
21;13683039971;0.4205505;
22;13683139950;0.4211603;
23;13683223265;0.4225924;
24;13683339906;0.4250258;
25;13683439885;0.422721;
26;13683523200;0.4226708;
27;13683623178;0.4225792;
28;13683739820;0.4219932;
29;13683839798;0.4252291;
30;13683939776;0.4310404;
31;13684023091;0.4323743;
32;13684131401;0.4320681;
33;13684231380;0.4339829;
34;13684331358;0.4327421;
35;13684439668;0.43569;
36;13684531314;0.4373682;
37;13684639624;0.4340958;
38;13684739603;0.4325143;
39;13684839581;0.4318299;
40;13684939559;0.433117;
41;13685039537;0.4331822;
42;13685139516;0.433859;
43;13685239494;0.4333218;
44;13685356135;0.4324187;
45;13685447782;0.4323711;
46;13685547761;0.4334361;
47;13685647739;0.4356526;
48;13685747717;0.4337266;
49;13685847695;0.4340708;
50;13685939342;0.4324263;
51;13686047652;0.4330178;
52;13686147630;0.4319616;
53;13686247609;0.4311578;
54;13686347587;0.4310753;
55;13686447565;0.4307585;
56;13686547544;0.4306644;
57;13686639190;0.4305981;
58;13686755832;0.4310328;
59;13686839147;0.4315614;
60;13686930794;0.4318036;
61;13687039103;0.4326412;
62;13687139082;0.4324115;
63;13687214066;0.4321279;
64;13687339038;0.433394;
65;13687447348;0.4321631;
66;13687555658;0.432247;
67;13687647305;0.4321007;
68;13687747283;0.4312419;
69;13687855593;0.4311354;
70;13687947240;0.4321678;
71;13688047218;0.4333015;
72;13688138865;0.4315466;
73;13688247175;0.4320271;
74;13688347153;0.4320422;
75;13688447131;0.4315531;
76;13688547110;0.4313677;
77;13688647088;0.4313456;
78;13688738735;0.431218;
79;13688838713;0.430969;
80;13688947023;0.4311928;
81;13689047001;0.4322794;
82;13689146979;0.435794;
83;13689246958;0.436408;
84;13689355267;0.4337271;
85;13689455246;0.4328759;
86;13689555224;0.4318054;
87;13689646871;0.4328588;
88;13689755181;0.4332262;
89;13689830164;0.4340746;
90;13689946806;0.433096;
91;13690046784;0.4321876;
92;13690146762;0.4321614;
93;13690255072;0.4325015;
94;13690355050;0.4357598;
95;13690446697;0.4334722;
96;13690546676;0.4324515;
97;13690646654;0.4323694;
98;13690738301;0.4322833;
99;13690846610;0.4322932;
100;13690938257;0.4323056;
101;13691054899;0.4330519;
102;13691146520;0.4346668;
103;13691246474;0.4357404;
104;13691346452;0.4375705;
105;13691446405;0.4392651;
106;13691529720;0.4359629;
107;13691646362;0.433865;
108;13691721346;0.4326243;
109;13691846318;0.4322136;
110;13691954628;0.4334603;
111;13692046275;0.4333394;
112;13692129590;0.4332509;
113;13692246232;0.4327428;
114;13692346210;0.4324481;
115;13692446188;0.4324144;
116;13692546167;0.4327863;
