ID; TimeStamp; RCQoE;
0;16460757440;0;
1;16460857418;0;
2;16460957396;0;
3;16461057375;0;
4;16461157353;0;
5;16461257331;0;
6;16461357310;0;
7;16461457288;0;
8;16461557266;0;
9;16461657245;0;
10;16461757223;0;
11;16461857201;0;
12;16461957179;0;
13;16462048826;0;
14;16462148805;0;
15;16462265446;0;
16;16462348761;0;
17;16462465402;0;
18;16462548718;0;
19;16462657028;0;
20;16462757006;0;
21;16462856984;0;
22;16462956962;0;
23;16463056941;0;
24;16463156919;0;
25;16463256897;0;
26;16463356951;0;
27;16463456829;0;
28;16463556882;0;
29;16463656811;0;
30;16463756789;0;
31;16463856767;0;
32;16463956745;0;
33;16464056724;0;
34;16464156702;0;
35;16464256505;0;
36;16464356484;0;
37;16464456462;0;
38;16464556440;0;
39;16464656494;0;
40;16464756472;0;
41;16464856450;0;
42;16464956428;0;
43;16465056407;0;
44;16465156385;0;
45;16465256363;0;
46;16465356342;0;
47;16465456320;0;
48;16465556298;0;
49;16465656277;0;
50;16465756280;0;
51;16465856258;0;
52;16465956236;0;
53;16466056265;0;
54;16466156243;0;
55;16466256221;0;
56;16466356225;0;
57;16466456203;0;
58;16466556181;0;
59;16466656160;0;
60;16466756313;0;
61;16466856141;0;
62;16466956119;0;
63;16467056098;0;
64;16467156076;0;
65;16467256054;0;
66;16467356033;0;
67;16467456011;0;
68;16467555939;0;
69;16467655918;0;
70;16467755896;0;
71;16467855874;0;
72;16467955852;0;
73;16468055831;0;
74;16468155809;0;
75;16468255787;0;
76;16468355766;0;
77;16468455744;0;
78;16468555722;0;
79;16468655701;0;
80;16468755679;0;
81;16468855657;0;
82;16468955635;0;
83;16469055614;0;
84;16469155592;0;
85;16469255570;0;
86;16469355549;0;
87;16469455527;0;
88;16469555505;0;
89;16469655484;0;
90;16469755462;0;
91;16469855440;0;
92;16469955418;0;
93;16470055397;0;
94;16470155375;0;
95;16470255353;0;
96;16470355332;0;
97;16470455310;0;
98;16470555288;0;
99;16470655267;0;
100;16470755245;0;
101;16470855223;0;
102;16470955201;0;
103;16471055180;0;
104;16471155158;0;
105;16471254886;0;
106;16471354765;0;
107;16471454743;0;
108;16471554746;0;
109;16471654725;0;
110;16471754703;0;
111;16471854681;0;
112;16471954709;0;
113;16472054613;0;
