ID; TimeStamp; RCQoE;
0;503433157169;0.3521737;
1;503434331914;0.3505386;
2;503434423561;0.3498016;
3;503434531871;0.3496174;
4;503434631849;0.3504764;
5;503434731827;0.3500961;
6;503434831806;0.3495616;
7;503434931784;0.3501235;
8;503435031787;0.3487043;
9;503435131791;0.3409684;
10;503435231669;0.3383704;
11;503435331522;0.3369139;
12;503435431500;0.3365417;
13;503435506484;0.3370299;
14;503435614794;0.3341252;
15;503435706441;0.3309944;
16;503435814776;0.3291778;
17;503435906497;0.3281213;
18;503435998144;0.3275978;
19;503436098122;0.3277831;
20;503436223095;0.3291701;
21;503436306436;0.3291719;
22;503436414745;0.3291228;
23;503436498061;0.3289748;
24;503436606371;0.3303158;
25;503436706349;0.3336603;
26;503436797996;0.3332091;
27;503436906305;0.3319101;
28;503437006284;0.3312839;
29;503437106262;0.3304754;
30;503437206240;0.3299977;
31;503437322882;0.3307488;
32;503437406197;0.330412;
33;503437506175;0.3297647;
34;503437622817;0.3295444;
35;503437722795;0.3300581;
36;503437814442;0.3310519;
37;503437906088;0.3311675;
38;503438014423;0.3310063;
39;503438106070;0.3303542;
40;503438206048;0.3297887;
41;503438306027;0.3297147;
42;503438406005;0.3310677;
43;503438497652;0.3312081;
44;503438605962;0.3310221;
45;503438697608;0.331103;
46;503438805918;0.3293368;
47;503438914203;0.3276473;
48;503438997518;0.3269533;
49;503439114185;0.3249606;
50;503439205831;0.3249684;
51;503439314141;0.3270828;
52;503439422451;0.3247883;
53;503439505766;0.3233947;
54;503439605745;0.3226742;
55;503439722386;0.3225208;
56;503439814033;0.3229626;
57;503439922342;0.3222708;
58;503440005658;0.321574;
59;503440113968;0.3208845;
60;503440197283;0.3208302;
61;503440297261;0.3211659;
62;503440397239;0.3212406;
63;503440497218;0.3211311;
64;503440605528;0.3245487;
65;503440705506;0.3240108;
66;503440797153;0.3221716;
67;503440922125;0.3209186;
68;503441005441;0.3200891;
69;503441097087;0.3199379;
70;503441205397;0.3210097;
71;503441313757;0.3223178;
72;503441405404;0.3230342;
73;503441505382;0.3228773;
74;503441605361;0.3230233;
75;503441705339;0.3223849;
76;503441805317;0.3230929;
77;503441905295;0.3242534;
78;503442005274;0.3256147;
79;503442113584;0.3278466;
80;503442213562;0.3273312;
81;503442305209;0.3270388;
82;503442405187;0.3270742;
83;503442521828;0.3271684;
84;503442596812;0.3264662;
85;503442705122;0.3260745;
86;503442805100;0.3259961;
87;503442905078;0.3264894;
88;503443005057;0.3268225;
89;503443096703;0.3273943;
90;503443205013;0.3310229;
91;503443313323;0.3295918;
92;503443404970;0.328452;
93;503443513255;0.3282486;
94;503443604827;0.3297882;
95;503443696473;0.3307472;
96;503443813115;0.3322152;
97;503443904761;0.3363646;
98;503444013071;0.3387052;
99;503444104718;0.3398907;
100;503444204721;0.3403543;
101;503444304700;0.3403999;
102;503444404728;0.3431941;
103;503444504706;0.346965;
104;503444604685;0.3447811;
105;503444704663;0.342452;
106;503444796260;0.3408777;
107;503444904569;0.3403124;
108;503445004548;0.3401291;
109;503445104576;0.3400103;
110;503445204554;0.3400133;
111;503445304533;0.3404357;
112;503445404486;0.3400272;
113;503445504314;0.3389729;
114;503445604293;0.3382695;
115;503445704346;0.3380113;
116;503445804324;0.3383299;
