ID; TimeStamp; RCQoE;
0;508354661671;0.2756521;
1;508354761650;0.2744062;
2;508354861628;0.2738453;
3;508354961606;0.2735359;
4;508355053253;0.2731759;
5;508355161563;0.2743032;
6;508355253210;0.2747841;
7;508355353113;0.2734851;
8;508355453041;0.272701;
9;508355553020;0.2726215;
10;508355661329;0.2727111;
11;508355761308;0.2723851;
12;508355852954;0.2718653;
13;508355961264;0.2719589;
14;508356052911;0.2718419;
15;508356127895;0.2714069;
16;508356244536;0.2710543;
17;508356344514;0.2719977;
18;508356436161;0.2726383;
19;508356536139;0.2726097;
20;508356636118;0.2717247;
21;508356736096;0.2711554;
22;508356836074;0.270862;
23;508356927721;0.2705966;
24;508357036031;0.2703897;
25;508357136009;0.2704102;
26;508357235988;0.2703708;
27;508357335966;0.2705666;
28;508357435944;0.2707517;
29;508357544304;0.2706121;
30;508357636051;0.2721007;
31;508357736029;0.2714634;
32;508357836007;0.2708194;
33;508357935986;0.2708921;
34;508358044296;0.2708784;
35;508358119279;0.2717473;
36;508358235921;0.2720288;
37;508358335899;0.2719401;
38;508358427546;0.2716508;
39;508358535855;0.2715276;
40;508358627502;0.2779213;
41;508358735812;0.2779193;
42;508358827459;0.2759352;
43;508358935769;0.2738258;
44;508359044078;0.2724063;
45;508359135725;0.2717968;
46;508359235704;0.2715375;
47;508359335682;0.271361;
48;508359435660;0.2719262;
49;508359535638;0.2726077;
50;508359635617;0.2724671;
51;508359727189;0.271149;
52;508359835498;0.2703743;
53;508359935477;0.2706791;
54;508360035430;0.2708785;
55;508360143840;0.2699791;
56;508360243818;0.2692099;
57;508360335465;0.2687247;
58;508360443775;0.2684015;
59;508360535421;0.2681488;
60;508360643731;0.2680361;
61;508360735378;0.2679388;
62;508360835356;0.2676817;
63;508360935335;0.2676264;
64;508361035313;0.2714543;
65;508361135291;0.2723269;
66;508361235270;0.2702453;
67;508361335248;0.2694566;
68;508361435226;0.2685902;
69;508361543536;0.2685469;
70;508361643514;0.2685674;
71;508361735161;0.2683699;
72;508361835139;0.2682502;
73;508361935118;0.2699938;
74;508362043428;0.2708851;
75;508362143406;0.2705728;
76;508362243384;0.2703259;
77;508362343362;0.2704784;
78;508362451672;0.2691548;
79;508362543319;0.2691436;
80;508362651629;0.2705823;
81;508362743276;0.2713726;
82;508362843254;0.2709319;
83;508362943232;0.2707186;
84;508363018216;0.2700853;
85;508363151520;0.2690292;
86;508363243167;0.2685291;
87;508363351477;0.2689692;
88;508363443124;0.2736066;
89;508363543102;0.2753214;
90;508363643105;0.2722162;
91;508363743109;0.2701349;
92;508363851468;0.2687676;
93;508363943115;0.2680363;
94;508364043094;0.2688202;
95;508364143072;0.2697763;
96;508364243050;0.2701934;
97;508364351360;0.2704152;
98;508364443007;0.2685995;
99;508364551316;0.267689;
100;508364642963;0.2706741;
101;508364742942;0.2723964;
102;508364842920;0.2698091;
103;508364942898;0.2680282;
104;508365042876;0.2685338;
105;508365142855;0.2681918;
106;508365251165;0.2675025;
107;508365342811;0.2669895;
108;508365442790;0.2668766;
109;508365534436;0.2669221;
110;508365642746;0.2670876;
111;508365742725;0.2679541;
112;508365842703;0.2722254;
113;508365942681;0.2746083;
114;508366050991;0.271286;
115;508366134306;0.271004;
116;508366250948;0.2702512;
