ID; TimeStamp; RCQoE;
0;173078113916;0;
1;173086853686;0;
2;173086953664;0;
3;173087053643;0;
4;173087153621;0;
5;173087253599;0;
6;173087353577;0;
7;173087453556;0;
8;173087553534;0;
9;173087653512;0;
10;173087753491;0;
11;173087853469;0;
12;173087953447;0;
13;173088045094;0;
14;173088128409;0;
15;173088236719;0;
16;173088320034;0;
17;173088420013;0.4131267;
18;173088528322;0.3899553;
19;173088644964;0.3868468;
20;173088744942;0.3812743;
21;173088828257;0;
22;173088936567;0;
23;173089028214;0;
24;173089136524;0.4804425;
25;173089236502;0.3388187;
26;173089336480;0.3383873;
27;173089436459;0.3536766;
28;173089544769;0.352992;
29;173089636415;0.2864784;
30;173089736394;0.2788844;
31;173089819709;0.2776189;
32;173089936350;0.2788424;
33;173090036328;0.2804137;
34;173090144638;0.2767373;
35;173090244617;0.2664472;
36;173090344595;0.2541893;
37;173090436242;0.2518701;
38;173090536220;0.2371856;
39;173090627867;0.2245082;
40;173090736177;0.2200454;
41;173090844486;0.2195697;
42;173090936133;0.2195624;
43;173091036111;0.2197404;
44;173091136090;0.2208811;
45;173091244400;0.2223229;
46;173091336046;0.2238937;
47;173091444356;0.2256916;
48;173091544335;0.2267274;
49;173091635981;0.2288986;
50;173091735960;0.236713;
51;173091827606;0.2425472;
52;173091935916;0.2428476;
53;173092035894;0.2437271;
54;173092144204;0.2473833;
55;173092244183;0.2570302;
56;173092344161;0.2710884;
57;173092427476;0.2737731;
58;173092535786;0.2737194;
59;173092635764;0.2738058;
60;173092735743;0.2736187;
61;173092835721;0.2727429;
62;173092935699;0.2720595;
63;173093035677;0.2713709;
64;173093135656;0.2706586;
65;173093235634;0.2705272;
66;173093335612;0.2702912;
67;173093418928;0.2715009;
68;173093535569;0.2700819;
69;173093635547;0.2676707;
70;173093735526;0.2662138;
71;173093827172;0.2653281;
72;173093943814;0.2649117;
73;173094035460;0.2646586;
74;173094143770;0.2645846;
75;173094243749;0.2647939;
76;173094327064;0.2648266;
77;173094443705;0.2648167;
78;173094535352;0.2646792;
79;173094635330;0.2643574;
80;173094735309;0.2641023;
81;173094818624;0.2641268;
82;173094926934;0.2646542;
83;173095035243;0.2644773;
84;173095143553;0.2645216;
85;173095235200;0.2654679;
86;173095343510;0.2657608;
87;173095435157;0.2654005;
88;173095526803;0.2647234;
89;173095635113;0.2643837;
90;173095743423;0.2640699;
91;173095835070;0.2638814;
92;173095926717;0.2633264;
93;173096035026;0.2630758;
94;173096135005;0.26287;
95;173096234983;0.2625577;
96;173096334961;0.2614639;
97;173096434940;0.2606538;
98;173096526586;0.2608103;
99;173096626565;0.2613969;
100;173096743206;0.2616876;
101;173096834853;0.2617749;
102;173096918168;0.2618854;
103;173097034809;0.2621312;
104;173097126456;0.2622183;
105;173097218103;0.2626289;
106;173097334744;0.2635831;
107;173097434723;0.2630661;
108;173097543033;0.2624378;
109;173097618016;0.261606;
110;173097726326;0.2609283;
111;173097826304;0.2603656;
112;173097934614;0.260077;
113;173098026261;0.2600874;
