ID; TimeStamp; RCQoE;
0;19005075623;0;
1;19005175602;0;
2;19005275580;0;
3;19005375558;0;
4;19005467205;0;
5;19005567183;0;
6;19005667162;0;
7;19005767165;0;
8;19005867368;0;
9;19005967147;0;
10;19006067000;0;
11;19006167003;0;
12;19006266982;0;
13;19006366960;0;
14;19006458632;0;
15;19006558610;0;
16;19006650282;0;
17;19006750185;0;
18;19006850063;0;
19;19006941760;0;
20;19007050070;0;
21;19007150098;0;
22;19007233438;0;
23;19007358411;0.01518005;
24;19007450058;0.01713118;
25;19007550061;0.03391802;
26;19007650040;0.1025559;
27;19007750068;0.1207137;
28;19007841715;0.1246718;
29;19007950025;0.1254011;
30;19008050003;0.1256381;
31;19008150056;0.1258564;
32;19008258366;0.1306429;
33;19008350013;0.1409493;
34;19008450016;0.1474774;
35;19008550019;0.1506948;
36;19008649998;0.149975;
37;19008749976;0.1493721;
38;19008849954;0.1489871;
39;19008941601;0.1488204;
40;19009041579;0.1487812;
41;19009149889;0.1488565;
42;19009241611;0.1486182;
43;19009349921;0.1488015;
44;19009458131;0.1490803;
45;19009558109;0.1490935;
46;19009641424;0.1486294;
47;19009749734;0.1481229;
48;19009841381;0.1485518;
49;19009949691;0.1496562;
50;19010049669;0.1520889;
51;19010141316;0.1507524;
52;19010257957;0.1499564;
53;19010349604;0.1490931;
54;19010441251;0.148545;
55;19010541229;0.1487202;
56;19010649564;0.1492151;
57;19010749542;0.1498338;
58;19010841189;0.1505688;
59;19010949499;0.1505822;
60;19011041145;0.1501643;
61;19011149455;0.1497231;
62;19011241102;0.1500233;
63;19011341080;0.152135;
64;19011449390;0.1543179;
65;19011549368;0.1526773;
66;19011641015;0.1511464;
67;19011757656;0.1502456;
68;19011849303;0.1499529;
69;19011957613;0.1498714;
70;19012057591;0.1506005;
71;19012149238;0.1511216;
72;19012257548;0.1511029;
73;19012340863;0.1510495;
74;19012440842;0.1510071;
75;19012557483;0.1508822;
76;19012657461;0.1517789;
77;19012740776;0.1526644;
78;19012840755;0.1545142;
79;19012940733;0.1543014;
80;19013040711;0.1524067;
81;19013149021;0.15116;
82;19013249000;0.1503245;
83;19013340646;0.1495578;
84;19013457288;0.1489322;
85;19013557266;0.1498446;
86;19013648913;0.1508665;
87;19013740559;0.1492119;
88;19013832206;0.1495472;
89;19013957179;0.1492174;
90;19014057157;0.1491068;
91;19014148804;0.1485978;
92;19014232119;0.14987;
93;19014357092;0.1545827;
94;19014432076;0.151895;
95;19014557049;0.1503357;
96;19014648696;0.1493982;
97;19014757006;0.1488144;
98;19014856984;0.1486855;
99;19014956962;0.148783;
100;19015040277;0.1491539;
101;19015156919;0.1485285;
102;19015240234;0.1475829;
103;19015356875;0.1474543;
104;19015440191;0.149038;
105;19015556832;0.1485656;
106;19015640147;0.1484513;
107;19015756788;0.1520897;
108;19015865098;0.1518191;
109;19015965077;0.1503099;
110;19016056723;0.1493462;
111;19016165033;0.1489099;
112;19016265012;0.1497181;
113;19016364990;0.1496924;
114;19016464968;0.1493544;
115;19016556615;0.1495125;
116;19016664925;0.1495383;
