ID; TimeStamp; RCQoE;
0;100269157635;0.5404715;
1;100270324048;0.5405999;
2;100270424027;0.5403569;
3;100270524005;0.5449611;
4;100270623983;0.5434656;
5;100270723962;0.54063;
6;100270823940;0.5395499;
7;100270923918;0.5392935;
8;100271023896;0.5396409;
9;100271123875;0.5394445;
10;100271223853;0.5397321;
11;100271323831;0.5393989;
12;100271423810;0.5389294;
13;100271515456;0.5387583;
14;100271615435;0.5392603;
15;100271707082;0.5396736;
16;100271807060;0.5398608;
17;100271907038;0.539868;
18;100272007016;0.5399175;
19;100272106995;0.5402249;
20;100272206973;0.5402318;
21;100272306951;0.5397445;
22;100272398598;0.5395414;
23;100272506908;0.5392665;
24;100272606886;0.5392051;
25;100272698533;0.5392844;
26;100272815174;0.5391581;
27;100272906821;0.544425;
28;100273006799;0.5343012;
29;100273090115;0.4712979;
30;100273215088;0.4280008;
31;100273298403;0.4200704;
32;100273406713;0.4153646;
33;100273490028;0.3896314;
34;100273598338;0.3000322;
35;100273706648;0.2551813;
36;100273798294;0.2422813;
37;100273906604;0.2363379;
38;100274014914;0.2332925;
39;100274106561;0.2322006;
40;100274206539;0.2316058;
41;100274306517;0.2311615;
42;100274414827;0.2309335;
43;100274506474;0.2308349;
44;100274614784;0.2308606;
45;100274714762;0.2310618;
46;100274814740;0.2312071;
47;100274898056;0.2316703;
48;100275014697;0.2318483;
49;100275114675;0.2325983;
50;100275197991;0.236076;
51;100275306300;0.2380938;
52;100275406279;0.2338541;
53;100275489594;0.2240812;
54;100275614567;0.2150678;
55;100275697882;0.2122459;
56;100275814523;0.2067688;
57;100275889507;0.1903415;
58;100276014480;0.1837687;
59;100276106127;0.1804741;
60;100276214437;0.1748266;
61;100276306083;0.1692264;
62;100276406062;0.1674131;
63;100276506040;0.1679707;
64;100276606018;0.1692013;
65;100276689333;0.1687336;
66;100276805975;0.1680408;
67;100276897622;0.1678124;
68;100276997600;0.1675481;
69;100277105910;0.1599152;
70;100277205888;0.1154991;
71;100277305866;0.102015;
72;100277405845;0.08206937;
73;100277497491;0.06338727;
74;100277597470;0.0319604;
75;100277697448;0.01612788;
76;100277805758;0.01284409;
77;100277905736;0.01188573;
78;100278005714;0.01123771;
79;100278105693;0.01066732;
80;100278197339;0.01025009;
81;100278297293;0.009836912;
82;100278397271;0.009489894;
83;100278513912;0.009117633;
84;100278613891;0.008872241;
85;100278697206;0.008602202;
86;100278805516;0.008239985;
87;100278913826;0.007945627;
88;100278997141;0.007717669;
89;100279113782;0.007227212;
90;100279197098;0.006620198;
91;100279297076;0.006166548;
92;100279397054;0.005885035;
93;100279497032;0.005672663;
94;100279597011;0.005967796;
95;100279688657;0.006659925;
96;100279788636;0.007106066;
97;100279896946;0.007439166;
98;100280005255;0.007684559;
99;100280096902;0.007841349;
100;100280205212;0.007925063;
101;100280296859;0.008045584;
102;100280405169;0.00811097;
103;100280505147;0.008207917;
104;100280613457;0.008248389;
105;100280696772;0.008252323;
106;100280813413;0.008256942;
107;100280905060;0.008247912;
108;100280988375;0.008222312;
109;100281096685;0.008147717;
110;100281196689;0.008084834;
111;100281296667;0.0080764;
112;100281396645;0.008091956;
113;100281496623;0.008133143;
114;100281604933;0.008178562;
115;100281696580;0.00819394;
116;100281796558;0.008210719;
117;100281904868;0.008238941;
