ID; TimeStamp; RCQoE;
0;437655084207;0.6099803;
1;437656258952;0.6104885;
2;437656358931;0.6107541;
3;437656450578;0.611087;
4;437656533893;0.6111786;
5;437656625540;0.6107044;
6;437656733849;0.6115083;
7;437656825496;0.6111026;
8;437656942137;0.610338;
9;437657033784;0.6106353;
10;437657142094;0.6110652;
11;437657233741;0.6111619;
12;437657350382;0.6109772;
13;437657442029;0.6120312;
14;437657550339;0.612534;
15;437657633654;0.6119187;
16;437657750295;0.6111507;
17;437657833611;0.614621;
18;437657941920;0.6117479;
19;437658050230;0.6091252;
20;437658125214;0.6035531;
21;437658241855;0.5975216;
22;437658341834;0.5938678;
23;437658441812;0.5941013;
24;437658533459;0.5934501;
25;437658633437;0.5929447;
26;437658750078;0.592346;
27;437658825062;0.5918063;
28;437658933372;0.5918412;
29;437659033350;0.5917751;
30;437659141660;0.5913936;
31;437659241638;0.5895313;
32;437659324954;0.5867553;
33;437659441595;0.5850466;
34;437659541573;0.5850136;
35;437659633220;0.5850613;
36;437659741530;0.585106;
37;437659841508;0.5869047;
38;437659933155;0.5876963;
39;437660033133;0.5868129;
40;437660141443;0.5878319;
41;437660233090;0.5861714;
42;437660324737;0.5850656;
43;437660433046;0.5854283;
44;437660533025;0.5860031;
45;437660633003;0.586349;
46;437660741313;0.5864284;
47;437660841291;0.5866582;
48;437660932938;0.5886171;
49;437661024585;0.5905185;
50;437661141226;0.5889158;
51;437661241204;0.5885497;
52;437661341183;0.5888293;
53;437661432829;0.5897415;
54;437661532808;0.5910192;
55;437661632786;0.5906343;
56;437661732764;0.589459;
57;437661832743;0.5878946;
58;437661932721;0.5856032;
59;437662032699;0.5836127;
60;437662132678;0.5816749;
61;437662241037;0.5811824;
62;437662349347;0.5799493;
63;437662432687;0.5805519;
64;437662549329;0.5797104;
65;437662632644;0.5821744;
66;437662749285;0.5838861;
67;437662832601;0.5823097;
68;437662932579;0.5812329;
69;437663032557;0.5837911;
70;437663140867;0.5875626;
71;437663240870;0.5834446;
72;437663349230;0.5819076;
73;437663440877;0.5814694;
74;437663524192;0.5814999;
75;437663632527;0.5826371;
76;437663740862;0.5840284;
77;437663832509;0.5848654;
78;437663949150;0.5851015;
79;437664032440;0.5854928;
80;437664140750;0.5892484;
81;437664232397;0.5889174;
82;437664340757;0.5873978;
83;437664424072;0.5870761;
84;437664532382;0.5869151;
85;437664615697;0.5863218;
86;437664732338;0.5860676;
87;437664832317;0.5868285;
88;437664932295;0.5887501;
89;437665032273;0.587967;
90;437665132252;0.5871761;
91;437665232230;0.5895696;
92;437665332208;0.5861223;
93;437665432186;0.5860844;
94;437665532165;0.5869342;
95;437665623812;0.5866312;
96;437665732121;0.5864704;
97;437665832100;0.5863724;
98;437665940409;0.5863381;
99;437666032056;0.585323;
100;437666140316;0.5851732;
101;437666240294;0.5854576;
102;437666331941;0.5865709;
103;437666440251;0.5863502;
104;437666531898;0.5861737;
105;437666631876;0.5865588;
106;437666731854;0.5868333;
107;437666840164;0.5865498;
108;437666940142;0.5885872;
109;437667031789;0.5879081;
110;437667140099;0.5869575;
111;437667231746;0.5869883;
112;437667340056;0.5908909;
113;437667431702;0.5892075;
114;437667531681;0.5900784;
115;437667631659;0.5898685;
116;437667739969;0.5894467;
