Shimmer_F5D4_Timestamp_FormattedUnix_CAL,Shimmer_F5D4_Accel_LN_X_CAL,Shimmer_F5D4_Accel_LN_Y_CAL,Shimmer_F5D4_Accel_LN_Z_CAL,Shimmer_F5D4_Accel_WR_X_CAL,Shimmer_F5D4_Accel_WR_Y_CAL,Shimmer_F5D4_Accel_WR_Z_CAL,Shimmer_F5D4_GSR_Range_CAL,Shimmer_F5D4_GSR_Skin_Conductance_CAL,Shimmer_F5D4_GSR_Skin_Resistance_CAL,Shimmer_F5D4_Gyro_X_CAL,Shimmer_F5D4_Gyro_Y_CAL,Shimmer_F5D4_Gyro_Z_CAL,Shimmer_F5D4_PPG_A13_CAL,Shimmer_F5D4_PPG_IBI_CAL,Shimmer_F5D4_PPGtoHR_CAL,Shimmer_F5D4_GSR_Skin_Conductance_LPF_CAL,Shimmer_F5D4_GSR_Skin_Resistance_LPF_CAL,
yyyy/mm/dd hh:mm:ss.000,m/(s^2),m/(s^2),m/(s^2),m/(s^2),m/(s^2),m/(s^2),no_units,uS,kOhms,deg/s,deg/s,deg/s,mV,ms,BPM,uS,kOhms,
2023-12-13 12:08:05.920000,-5.783132530120482,-3.1927710843373496,7.1325301204819285,-3.0190067443286326,-5.749233599019006,7.901900674432863,2.0,2.340659340659341,427.2300469483568,0.14020161995221703,0.3873900122370485,-0.47841034904725815,1108.4249084249084,-1.0,69.3184782991926,2.3422257974616234,426.94478326686874,
2023-12-13 12:08:05.928000,-5.819277108433735,-3.1927710843373496,7.120481927710844,-3.0018393623543838,-5.734518700183936,7.808706315144083,2.0,2.340659340659341,427.2300469483568,0.12365246780490702,0.5824835382553472,-0.7639414952508596,1113.5531135531135,-1.0,69.3184782991926,2.3422942444027326,426.9322905217802,
2023-12-13 12:08:05.936000,-5.843373493975904,-3.180722891566265,7.120481927710844,-3.0656039239730224,-5.771305947271612,7.843041079092581,2.0,2.3391941391941393,427.49765111180704,0.36804382029019317,0.3504457782180522,-0.9412038925470543,1120.8791208791208,-1.0,69.3184782991926,2.342360724725387,426.9201572643137,
2023-12-13 12:08:05.943000,-5.819277108433735,-3.180722891566265,7.096385542168675,-3.0606989576946657,-5.778663396689147,7.8479460453709375,2.0,2.3391941391941393,427.49765111180704,-0.017248412097196776,0.53027212866383,-0.9636967542683993,1130.4029304029302,-1.0,69.3184782991926,2.34242522102305,426.9083866231181,
2023-12-13 12:08:05.951000,-5.819277108433735,-3.180722891566265,7.1084337349397595,-3.1072961373390555,-5.788473329245861,7.850398528510116,2.0,2.3391941391941393,427.49765111180704,0.31816327719829796,0.12668259425441397,-0.9852572693898956,1139.9267399267399,-1.0,69.3184782991926,2.342487716691739,426.896981580318,
2023-12-13 12:08:05.959000,-5.843373493975904,-3.180722891566265,7.096385542168675,-3.0606989576946657,-5.8105456774984665,7.865113427345187,2.0,2.3391941391941393,427.49765111180704,-0.02214323174640232,0.35370899131752254,-0.8551949187110308,1145.7875457875457,-1.0,69.3184782991926,2.3425481954565925,426.88594505958054,
2023-12-13 12:08:05.966000,-5.891566265060241,-3.216867469879518,7.1084337349397595,-3.0705088902513795,-5.8399754751686075,7.816063764561618,2.0,2.3391941391941393,427.49765111180704,0.14416409300157415,0.3806304993881478,-0.7264145446069574,1147.985347985348,-1.0,69.3184782991926,2.3426066414581195,426.87527991032243,
2023-12-13 12:08:05.974000,-5.867469879518072,-3.1927710843373496,7.072289156626506,-2.9969343960760266,-5.864500306560392,7.771919068056406,2.0,2.3391941391941393,427.49765111180704,0.17318338092185798,-0.10931763883223636,-0.5518326437853273,1150.18315018315,-1.0,69.3184782991926,2.342663039759288,426.8649888143743,
2023-12-13 12:08:05.981000,-5.843373493975904,-3.216867469879518,7.120481927710844,-3.0484365419987736,-5.798283261802575,7.894543225015328,2.0,2.3391941391941393,427.49765111180704,0.08146378416176263,-0.2759745935551536,-0.4268981994056293,1153.8461538461538,-1.0,69.3184782991926,2.342717376360203,426.85507428336973,
