Shimmer_F5D4_Timestamp_FormattedUnix_CAL,Shimmer_F5D4_Accel_LN_X_CAL,Shimmer_F5D4_Accel_LN_Y_CAL,Shimmer_F5D4_Accel_LN_Z_CAL,Shimmer_F5D4_Accel_WR_X_CAL,Shimmer_F5D4_Accel_WR_Y_CAL,Shimmer_F5D4_Accel_WR_Z_CAL,Shimmer_F5D4_GSR_Range_CAL,Shimmer_F5D4_GSR_Skin_Conductance_CAL,Shimmer_F5D4_GSR_Skin_Resistance_CAL,Shimmer_F5D4_Gyro_X_CAL,Shimmer_F5D4_Gyro_Y_CAL,Shimmer_F5D4_Gyro_Z_CAL,Shimmer_F5D4_PPG_A13_CAL,Shimmer_F5D4_PPG_IBI_CAL,Shimmer_F5D4_PPGtoHR_CAL,Shimmer_F5D4_GSR_Skin_Conductance_LPF_CAL,Shimmer_F5D4_GSR_Skin_Resistance_LPF_CAL,
yyyy/mm/dd hh:mm:ss.000,m/(s^2),m/(s^2),m/(s^2),m/(s^2),m/(s^2),m/(s^2),no_units,uS,kOhms,deg/s,deg/s,deg/s,mV,ms,BPM,uS,kOhms,
2023-12-13 11:50:06.317000,-6.578313253012048,-3.1566265060240966,6.445783132530121,-3.0239117106069893,-6.563458001226241,7.14653586756591,2.0,1.7091575091575093,585.0835833690527,-0.12994580735388434,-0.7492570363032451,0.15989744187401658,1235.164835164835,-1.0,61.19521912350598,1.6097657034111412,621.7477892989914,
2023-12-13 11:50:06.325000,-6.566265060240964,-3.144578313253012,6.421686746987952,-3.014101778050276,-6.590435315757204,7.1514408338442665,2.0,1.7106227106227108,584.5824411134903,0.05454227609113734,-0.6710564652409529,-0.2693316240312338,1243.2234432234432,-1.0,61.19521912350598,1.6113492382217875,621.1317581054471,
2023-12-13 11:50:06.332000,-6.55421686746988,-3.1566265060240966,6.445783132530121,-3.0410790925812385,-6.516860821581851,7.178418148375229,2.0,1.7106227106227108,584.5824411134903,0.05360992949128891,-0.6682594254414076,-0.06852747508886418,1246.8864468864467,-1.0,61.19521912350598,1.6129259402862495,620.519423140463,
2023-12-13 11:50:06.340000,-6.542168674698796,-3.1566265060240966,6.46987951807229,-3.0165542611894542,-6.5364806866952785,7.1955855303494785,2.0,1.7106227106227108,584.5824411134903,0.20826292174115743,-0.8331682302896106,0.08414428063632665,1249.084249084249,-1.0,61.19521912350598,1.6144955157711438,619.9108827586798,
2023-12-13 11:50:06.348000,-6.566265060240964,-3.168674698795181,6.457831325301205,-3.021459227467811,-6.558553034947884,7.217657878602084,2.0,1.7106227106227108,584.5824411134903,0.17504807412155482,-0.41559349688246644,-0.41827399335703047,1248.3516483516482,-1.0,61.19521912350598,1.616057673723377,619.3062334720213,
2023-12-13 11:50:06.355000,-6.566265060240964,-3.144578313253012,6.481927710843374,-3.0705088902513795,-6.590435315757204,7.1146535867565905,2.0,1.7106227106227108,584.5824411134903,-0.008857292698560929,-0.20080414894237003,-0.21653749781481246,1242.4908424908424,-1.0,61.19521912350598,1.6176121256474998,618.7055701797658,
2023-12-13 11:50:06.363000,-6.590361445783133,-3.168674698795181,6.481927710843374,-2.9969343960760266,-6.585530349478847,7.161250766400981,2.0,1.7106227106227108,584.5824411134903,-0.31210302429928405,0.12003962473049413,0.07668550783753879,1235.8974358974358,-1.0,61.19521912350598,1.6191585856175232,618.108986151305,
2023-12-13 11:50:06.371000,-6.578313253012048,-3.168674698795181,6.445783132530121,-3.0582464745554874,-6.538933169834457,7.220110361741263,2.0,1.7120879120879122,584.0821566110397,-0.1105996154070273,-0.21991725423926364,-0.13682186352776626,1232.2344322344322,-1.0,61.19521912350598,1.620696770818952,617.5165728100005,
2023-12-13 11:50:06.378000,-6.55421686746988,-3.168674698795181,6.445783132530121,-3.0288166768853464,-6.563458001226241,7.185775597792765,2.0,1.7135531135531135,583.5827276613937,-0.049297826466989284,0.1899656197191314,0.2925237457024649,1229.3040293040292,-1.0,61.19521912350598,1.6222264016423718,616.9284197869147,
