Shimmer_F5D4_Timestamp_FormattedUnix_CAL,Shimmer_F5D4_Accel_LN_X_CAL,Shimmer_F5D4_Accel_LN_Y_CAL,Shimmer_F5D4_Accel_LN_Z_CAL,Shimmer_F5D4_Accel_WR_X_CAL,Shimmer_F5D4_Accel_WR_Y_CAL,Shimmer_F5D4_Accel_WR_Z_CAL,Shimmer_F5D4_GSR_Range_CAL,Shimmer_F5D4_GSR_Skin_Conductance_CAL,Shimmer_F5D4_GSR_Skin_Resistance_CAL,Shimmer_F5D4_Gyro_X_CAL,Shimmer_F5D4_Gyro_Y_CAL,Shimmer_F5D4_Gyro_Z_CAL,Shimmer_F5D4_PPG_A13_CAL,Shimmer_F5D4_PPG_IBI_CAL,Shimmer_F5D4_PPGtoHR_CAL,Shimmer_F5D4_GSR_Skin_Conductance_LPF_CAL,
yyyy/mm/dd hh:mm:ss.000,m/(s^2),m/(s^2),m/(s^2),m/(s^2),m/(s^2),m/(s^2),no_units,uS,kOhms,deg/s,deg/s,deg/s,mV,ms,BPM,uS,
2023-08-17 13:35:48.977000,-9.614457831325302,-0.819277108433735,-1.4096385542168675,-0.7946045370938074,-9.580012262415696,-1.0055180870631515,2.0,2.0051282051282056,498.72122762148337,-0.31408426082396174,-0.3476487384185069,0.27084668725598726,1372.8937728937728,-1.0,60.7208375799129,2.0040738880885005,
2023-08-17 13:35:48.984000,-9.602409638554217,-0.819277108433735,-1.4337349397590362,-0.7185775597792765,-9.582464745554875,-1.0177805027590434,2.0,2.0051282051282056,498.72122762148337,0.09719713303420506,-0.33517860264553306,0.17341646757182008,1372.8937728937728,-1.0,60.7208375799129,2.0040477205449747,
2023-08-17 13:35:48.992000,-9.626506024096386,-0.783132530120482,-1.4457831325301205,-0.7185775597792765,-9.592274678111588,-1.0545677498467196,2.0,2.0051282051282056,498.72122762148337,0.003612843074412873,-0.4123302837829961,0.24369209253540028,1375.8241758241757,-1.0,60.7208375799129,2.004022389727359,
2023-08-17 13:35:49,-9.590361445783133,-0.819277108433735,-1.421686746987952,-0.6940527283874923,-9.50889025137952,-1.0055180870631515,2.0,2.0051282051282056,498.72122762148337,-0.11596060835615618,-0.5335353417633003,-0.2489365421595479,1375.091575091575,-1.0,60.7208375799129,2.003997899347037,
2023-08-17 13:35:49.007000,-9.578313253012048,-0.7951807228915663,-1.385542168674699,-0.733292458614347,-9.548129981606376,-1.061925199264255,2.0,2.0051282051282056,498.72122762148337,0.09777984965911098,-0.5963521939280927,-0.06642969523920522,1372.8937728937728,-1.0,60.7208375799129,2.0039742527842463,
2023-08-17 13:35:49.015000,-9.566265060240964,-0.7710843373493976,-1.3614457831325302,-0.6670754138565297,-9.474555487431024,-0.9834457388105456,2.0,2.0051282051282056,498.72122762148337,-0.026688421420663622,-0.48854961832061067,0.11491171843132691,1371.4285714285713,-1.0,60.7208375799129,2.003951453080992,
2023-08-17 13:35:49.022000,-9.578313253012048,-0.783132530120482,-1.3734939759036144,-0.6768853464132434,-9.540772532188841,-0.9858982219497241,2.0,2.0065934065934066,498.3570646221249,-0.024590641571003356,-0.4756133092477118,0.11153196200687572,1370.6959706959706,-1.0,60.7208375799129,2.0039295029339126,
2023-08-17 13:35:49.030000,-9.590361445783133,-0.7951807228915663,-1.385542168674699,-0.6965052115266707,-9.580012262415696,-1.0226854690374003,2.0,2.0051282051282056,498.72122762148337,-0.11456208845638441,-0.40137521123477665,-0.1370549501777288,1369.230769230769,-1.0,60.7208375799129,2.0039084051798164,
2023-08-17 13:35:49.038000,-9.590361445783133,-0.8072289156626506,-1.3734939759036144,-0.6965052115266707,-9.570202329858981,-0.9417535254445125,2.0,2.0051282051282056,498.72122762148337,-0.05023017306683771,-0.4499737777518792,-0.46174465357496663,1367.032967032967,-1.0,60.7208375799129,2.0038881623681677,
