Shimmer_F5D4_Timestamp_FormattedUnix_CAL,Shimmer_F5D4_Accel_LN_X_CAL,Shimmer_F5D4_Accel_LN_Y_CAL,Shimmer_F5D4_Accel_LN_Z_CAL,Shimmer_F5D4_Accel_WR_X_CAL,Shimmer_F5D4_Accel_WR_Y_CAL,Shimmer_F5D4_Accel_WR_Z_CAL,Shimmer_F5D4_GSR_Range_CAL,Shimmer_F5D4_GSR_Skin_Conductance_CAL,Shimmer_F5D4_GSR_Skin_Resistance_CAL,Shimmer_F5D4_Gyro_X_CAL,Shimmer_F5D4_Gyro_Y_CAL,Shimmer_F5D4_Gyro_Z_CAL,Shimmer_F5D4_PPG_A13_CAL,Shimmer_F5D4_PPG_IBI_CAL,Shimmer_F5D4_PPGtoHR_CAL,Shimmer_F5D4_GSR_Skin_Conductance_LPF_CAL,Shimmer_F5D4_GSR_Skin_Resistance_LPF_CAL,
yyyy/mm/dd hh:mm:ss.000,m/(s^2),m/(s^2),m/(s^2),m/(s^2),m/(s^2),m/(s^2),no_units,uS,kOhms,deg/s,deg/s,deg/s,mV,ms,BPM,uS,kOhms,
2023-12-13 11:50:47.765000,-6.987951807228916,-3.2289156626506026,5.951807228915663,-3.080318822808093,-6.916615573267934,6.648681790312692,2.0,1.6769230769230767,596.3302752293579,-0.16467571819823956,0.11024998543208478,-0.10465590583299378,1186.080586080586,-1.0,68.71042147200671,1.694657198831057,590.0938229564787,
2023-12-13 11:50:47.772000,-6.987951807228916,-3.2289156626506026,5.963855421686747,-3.0876762722256283,-6.95340282035561,6.673206621704475,2.0,1.6769230769230767,596.3302752293579,-0.15978089854903574,0.29450498222714305,-0.1611794184488084,1188.278388278388,-1.0,68.71042147200671,1.6945097028158893,590.1452514006022,
2023-12-13 11:50:47.780000,-6.987951807228916,-3.2289156626506026,5.951807228915663,-3.151440833844267,-6.916615573267934,6.656039239730227,2.0,1.6754578754578755,596.8517708788806,-0.10873492220733044,0.035545714119224546,-0.33984033564477606,1188.278388278388,-1.0,68.71042147200671,1.6943609985484362,590.1971101613477,
2023-12-13 11:50:47.788000,-6.987951807228916,-3.240963855421687,5.9397590361445785,-3.0656039239730224,-6.96811771919068,6.614347026364193,2.0,1.6754578754578755,596.8517708788806,-0.5781714352310475,0.3561564011421253,-0.11910727813064484,1183.8827838827838,-1.0,68.71042147200671,1.6942110900661493,590.249398039269,
2023-12-13 11:50:47.795000,-6.987951807228916,-3.240963855421687,5.9397590361445785,-3.1686082158185163,-6.926425505824647,6.648681790312692,2.0,1.6754578754578755,596.8517708788806,0.06864401841384458,0.26222248120738884,-0.12901346075403503,1179.4871794871794,-1.0,68.71042147200671,1.694059980762451,590.3021140584752,
2023-12-13 11:50:47.803000,-6.987951807228916,-3.216867469879518,5.927710843373494,-3.139178418148375,-6.975475168608216,6.619251992642551,2.0,1.6754578754578755,596.8517708788806,0.15954781189907408,0.21595478118990652,-0.17015325447234972,1176.5567765567764,-1.0,68.71042147200671,1.693907674845885,590.3552569577863,
2023-12-13 11:50:47.811000,-7.0,-3.2289156626506026,5.927710843373494,-3.1171060698957693,-6.975475168608216,6.629061925199264,2.0,1.6754578754578755,596.8517708788806,-0.3175805605733938,0.20068760561738744,-0.12108851465532297,1175.0915750915751,-1.0,68.71042147200671,1.6937541768666629,590.4088253535906,
2023-12-13 11:50:47.818000,-7.0361445783132535,-3.240963855421687,5.9397590361445785,-3.0950337216431634,-6.980380134886572,6.629061925199264,2.0,1.6754578754578755,596.8517708788806,-0.3136180875240367,0.18786783986947114,-0.11456208845638398,1173.6263736263736,-1.0,68.71042147200671,1.6935994918058974,590.4628177085818,
2023-12-13 11:50:47.826000,-7.0361445783132535,-3.240963855421687,5.9397590361445785,-3.08522378908645,-7.004904966278357,6.567749846719804,2.0,1.6739926739926738,597.3741794310723,0.10127614940854301,0.05955363906532199,-0.0938173766097543,1175.0915750915751,-1.0,68.71042147200671,1.6934436255535097,590.5172321664064,
