Shimmer_F5D4_Timestamp_FormattedUnix_CAL,Shimmer_F5D4_Accel_LN_X_CAL,Shimmer_F5D4_Accel_LN_Y_CAL,Shimmer_F5D4_Accel_LN_Z_CAL,Shimmer_F5D4_Accel_WR_X_CAL,Shimmer_F5D4_Accel_WR_Y_CAL,Shimmer_F5D4_Accel_WR_Z_CAL,Shimmer_F5D4_GSR_Range_CAL,Shimmer_F5D4_GSR_Skin_Conductance_CAL,Shimmer_F5D4_GSR_Skin_Resistance_CAL,Shimmer_F5D4_Gyro_X_CAL,Shimmer_F5D4_Gyro_Y_CAL,Shimmer_F5D4_Gyro_Z_CAL,Shimmer_F5D4_PPG_A13_CAL,Shimmer_F5D4_PPG_IBI_CAL,Shimmer_F5D4_PPGtoHR_CAL,Shimmer_F5D4_GSR_Skin_Conductance_LPF_CAL,
yyyy/mm/dd hh:mm:ss.000,m/(s^2),m/(s^2),m/(s^2),m/(s^2),m/(s^2),m/(s^2),no_units,uS,kOhms,deg/s,deg/s,deg/s,mV,ms,BPM,uS,
2023-08-17 11:23:05.358000,-8.216867469879519,-0.43373493975903615,5.1084337349397595,-0.25015328019619865,-8.292458614347026,5.630901287553648,2.0,1.4234432234432233,702.5218733916624,0.019812365246780383,0.2548802517335823,0.09894528290892152,1712.8205128205127,-1.0,79.12109139200773,1.4245054285116738,
2023-08-17 11:23:05.365000,-8.216867469879519,-0.43373493975903615,5.132530120481928,-0.27467811158798283,-8.314530962599632,5.675045984058859,2.0,1.4219780219780218,703.2457496136013,-0.03845929724375067,0.021560515121496402,0.4134957170328071,1778.7545787545787,-1.0,79.12109139200773,1.4244875626849671,
2023-08-17 11:23:05.373000,-8.216867469879519,-0.43373493975903615,5.120481927710844,-0.20846106683016552,-8.253218884120171,5.638258736971183,2.0,1.4219780219780218,703.2457496136013,-0.21933453761435773,0.2464891323349447,-0.1441640930015733,1835.164835164835,-1.0,79.12109139200773,1.4244695803530703,
2023-08-17 11:23:05.380000,-8.228915662650603,-0.43373493975903615,5.132530120481928,-0.21336603310852237,-8.275291232372776,5.6848559166155725,2.0,1.4219780219780218,703.2457496136013,-0.23297010663714163,0.21059378824077765,-0.20849600839111954,1877.6556776556774,-1.0,79.12109139200773,1.424451478027668,
2023-08-17 11:23:05.388000,-8.204819277108435,-0.4096385542168675,5.1084337349397595,-0.2207234825260576,-8.267933782955241,5.721643163703249,2.0,1.4219780219780218,703.2457496136013,-0.2590758114328993,0.23600023308665033,0.27597459355515447,1909.8901098901097,-1.0,79.12109139200773,1.4244332531486086,
2023-08-17 11:23:05.396000,-8.204819277108435,-0.39759036144578314,5.132530120481928,-0.25260576333537704,-8.275291232372776,5.667688534641324,2.0,1.4219780219780218,703.2457496136013,-0.06817784511392125,-0.19439426606841012,-0.32643785327195385,1932.6007326007325,-1.0,79.12109139200773,1.4244149035660079,
2023-08-17 11:23:05.403000,-8.19277108433735,-0.43373493975903615,5.144578313253012,-0.2722256284488044,-8.243408951563458,5.675045984058859,2.0,1.4219780219780218,703.2457496136013,-0.4168754734572574,0.27632422353009783,0.036128430744129164,1942.8571428571427,-1.0,79.12109139200773,1.4243964271235294,
2023-08-17 11:23:05.411000,-8.180722891566266,-0.42168674698795183,5.144578313253012,-0.22808093194359289,-8.233599019006745,5.682403433476394,2.0,1.4234432234432233,702.5218733916624,-0.12248703455509517,-0.14066779325214213,-0.2580269215080705,1945.054945054945,-1.0,79.12109139200773,1.4243778221520091,
2023-08-17 11:23:05.419000,-8.19277108433735,-0.4096385542168675,5.144578313253012,-0.24279583077866337,-8.228694052728388,5.6848559166155725,2.0,1.4219780219780218,703.2457496136013,0.050113629741856874,-0.0953324398345082,0.013985198997727495,1939.194139194139,-1.0,79.12109139200773,1.4243590879603216,
