Shimmer_F5D4_Timestamp_FormattedUnix_CAL,Shimmer_F5D4_Accel_LN_X_CAL,Shimmer_F5D4_Accel_LN_Y_CAL,Shimmer_F5D4_Accel_LN_Z_CAL,Shimmer_F5D4_Accel_WR_X_CAL,Shimmer_F5D4_Accel_WR_Y_CAL,Shimmer_F5D4_Accel_WR_Z_CAL,Shimmer_F5D4_GSR_Range_CAL,Shimmer_F5D4_GSR_Skin_Conductance_CAL,Shimmer_F5D4_GSR_Skin_Resistance_CAL,Shimmer_F5D4_Gyro_X_CAL,Shimmer_F5D4_Gyro_Y_CAL,Shimmer_F5D4_Gyro_Z_CAL,Shimmer_F5D4_PPG_A13_CAL,Shimmer_F5D4_PPG_IBI_CAL,Shimmer_F5D4_PPGtoHR_CAL,Shimmer_F5D4_GSR_Skin_Conductance_LPF_CAL,Shimmer_F5D4_GSR_Skin_Resistance_LPF_CAL,
yyyy/mm/dd hh:mm:ss.000,m/(s^2),m/(s^2),m/(s^2),m/(s^2),m/(s^2),m/(s^2),no_units,uS,kOhms,deg/s,deg/s,deg/s,mV,ms,BPM,uS,kOhms,
2023-12-13 14:28:25.686000,-5.228915662650603,-3.5060240963855422,7.445783132530121,-3.413856529736358,-5.150827713059472,8.213366033108523,3.0,0.4681984681984681,2135.8463726884784,-0.14486335295145916,0.4544024241011596,-0.2584930948079947,1166.3003663003662,-1.0,89.0112278160087,0.46953777242004985,2129.756838172947,
2023-12-13 14:28:25.694000,-5.204819277108434,-3.5060240963855422,7.481927710843374,-3.3991416309012874,-5.143470263641937,8.134886572654812,3.0,0.4681984681984681,2135.8463726884784,0.040440533768428356,0.3891381621117645,-0.149641629275683,1172.8937728937728,-1.0,89.0112278160087,0.4695211311290758,2129.832291377852,
2023-12-13 14:28:25.701000,-5.253012048192772,-3.5180722891566267,7.457831325301205,-3.42611894543225,-5.160637645616186,8.191293684855916,3.0,0.4681984681984681,2135.8463726884784,0.024823728220966765,0.5238622457898718,-0.04160596701823889,1180.2197802197802,-1.0,89.0112278160087,0.46950459447632736,2129.90727509215,
2023-12-13 14:28:25.709000,-5.216867469879518,-3.493975903614458,7.457831325301205,-3.3893316983445736,-5.163090128755364,8.179031269160024,3.0,0.4681984681984681,2135.8463726884784,-0.052211409591515406,0.7177903385583586,-0.48447060194627356,1186.080586080586,-1.0,89.0112278160087,0.4694881634360911,2129.981784856305,
2023-12-13 14:28:25.716000,-5.228915662650603,-3.5060240963855422,7.445783132530121,-3.374616799509503,-5.155732679337829,8.164316370324954,3.0,0.4681984681984681,2135.8463726884784,-0.4024241011596059,0.22527824718839254,-0.5883107045043994,1189.7435897435896,-1.0,89.0112278160087,0.4694718388065224,2130.0558170067634,
2023-12-13 14:28:25.724000,-5.216867469879518,-3.5060240963855422,7.433734939759036,-3.354996934396076,-5.202329858982219,8.198651134273451,3.0,0.4681984681984681,2135.8463726884784,-0.398811258085193,0.22236466406386643,-0.583182798205233,1190.4761904761904,-1.0,89.0112278160087,0.46945562121437456,2130.1293686546423,
2023-12-13 14:28:25.732000,-5.228915662650603,-3.4819277108433737,7.493975903614459,-3.354996934396076,-5.187614960147148,8.237890864500306,3.0,0.4677544677544677,2137.873754152824,-0.16479226152322038,0.022259775071383155,-0.4265485694306859,1191.2087912087911,-1.0,89.0112278160087,0.4694395111203044,2130.202437661778,
2023-12-13 14:28:25.739000,-5.253012048192772,-3.4819277108433737,7.457831325301205,-3.3721643163703248,-5.197424892703863,8.188841201716738,3.0,0.4681984681984681,2135.8463726884784,-0.08472699726123126,0.130178894003846,-0.24217702931064594,1191.2087912087911,-1.0,89.0112278160087,0.46942350881419387,2130.275022670742,
2023-12-13 14:28:25.747000,-5.240963855421687,-3.4819277108433737,7.445783132530121,-3.374616799509503,-5.234212139791539,8.220723482526058,3.0,0.4681984681984681,2135.8463726884784,-0.3131519142241133,0.525960025639532,-0.19369500611852425,1189.0109890109889,-1.0,89.0112278160087,0.4694076145285885,2130.34712258597,
