Shimmer_F5D4_Timestamp_FormattedUnix_CAL,Shimmer_F5D4_Accel_LN_X_CAL,Shimmer_F5D4_Accel_LN_Y_CAL,Shimmer_F5D4_Accel_LN_Z_CAL,Shimmer_F5D4_Accel_WR_X_CAL,Shimmer_F5D4_Accel_WR_Y_CAL,Shimmer_F5D4_Accel_WR_Z_CAL,Shimmer_F5D4_GSR_Range_CAL,Shimmer_F5D4_GSR_Skin_Conductance_CAL,Shimmer_F5D4_GSR_Skin_Resistance_CAL,Shimmer_F5D4_Gyro_X_CAL,Shimmer_F5D4_Gyro_Y_CAL,Shimmer_F5D4_Gyro_Z_CAL,Shimmer_F5D4_PPG_A13_CAL,Shimmer_F5D4_PPG_IBI_CAL,Shimmer_F5D4_PPGtoHR_CAL,Shimmer_F5D4_GSR_Skin_Conductance_LPF_CAL,
yyyy/mm/dd hh:mm:ss.000,m/(s^2),m/(s^2),m/(s^2),m/(s^2),m/(s^2),m/(s^2),no_units,uS,kOhms,deg/s,deg/s,deg/s,mV,ms,BPM,uS,
2023-08-11 20:38:17.877000,-9.289156626506024,0.13253012048192772,-2.9036144578313254,0.2673206621704476,-9.26364193746168,-2.523605150214592,3.0,0.7914307914307915,1263.5343618513323,0.0621175922149056,0.4997377775187918,0.0652642619893947,1505.4945054945053,-1.0,95.52424448547275,0.7917469861864175,
2023-08-11 20:38:17.884000,-9.313253012048193,0.12048192771084337,-2.91566265060241,0.23543838136112813,-9.219497240956468,-2.550582464745555,3.0,0.7914307914307915,1263.5343618513323,0.3090728978497754,0.22248120738884725,0.0032632130994699297,1504.0293040293038,-1.0,95.52424448547275,0.7917427625867561,
2023-08-11 20:38:17.892000,-9.301204819277109,0.12048192771084337,-2.951807228915663,0.1226241569589209,-9.258736971183323,-2.5064377682403434,3.0,0.7914307914307915,1263.5343618513323,-0.13495717032806898,0.4363382087290953,-0.10442281918303124,1501.8315018315018,-1.0,95.52424448547275,0.7917385092176263,
2023-08-11 20:38:17.900000,-9.313253012048193,0.10843373493975904,-2.963855421686747,0.2869405272838749,-9.1704475781729,-2.5432250153280194,3.0,0.7909867909867909,1264.2436149312377,-0.0870578637608532,0.08181341413670515,0.017481498747159315,1500.3663003663003,-1.0,95.52424448547275,0.7917342254566595,
2023-08-11 20:38:17.907000,-9.301204819277109,0.14457831325301207,-2.963855421686747,0.26486817903126914,-9.31023911710607,-2.580012262415696,3.0,0.7914307914307915,1263.5343618513323,0.019462735271837873,0.14229939980187556,0.03193287104481081,1498.9010989010987,-1.0,95.52424448547275,0.7917299106740561,
2023-08-11 20:38:17.915000,-9.301204819277109,0.13253012048192772,-2.951807228915663,0.2673206621704476,-9.258736971183323,-2.540772532188841,3.0,0.7914307914307915,1263.5343618513323,0.14171668317697136,0.0027970397995452823,-0.18180758697045635,1499.6336996336995,-1.0,95.52424448547275,0.7917255643613288,
2023-08-11 20:38:17.923000,-9.289156626506024,0.14457831325301207,-3.0,0.3016554261189454,-9.197424892703863,-2.6069895769466584,3.0,0.7914307914307915,1263.5343618513323,-0.05897092244041781,0.27772274342986963,-0.1494085426257209,1499.6336996336995,-1.0,95.52424448547275,0.7917211862911389,
2023-08-11 20:38:17.930000,-9.301204819277109,0.1566265060240964,-2.951807228915663,0.23053341508277128,-9.226854690374003,-2.582464745554874,3.0,0.7914307914307915,1263.5343618513323,0.24695530563486978,0.19742439251791882,-0.210011071615873,1498.168498168498,-1.0,95.52424448547275,0.7917167763788476,
2023-08-11 20:38:17.938000,-9.27710843373494,0.16867469879518074,-2.9759036144578315,0.22317596566523604,-9.204782342121398,-2.5898221949724096,3.0,0.7914307914307915,1263.5343618513323,0.07959909096206579,-0.12435172775479203,-0.11689295495600505,1498.9010989010987,-1.0,95.52424448547275,0.7917123346824161,
2023-08-11 20:38:17.946000,-9.313253012048193,0.1566265060240964,-2.927710843373494,0.21827099938687922,-9.251379521765788,-2.55793991416309,3.0,0.7914307914307915,1263.5343618513323,0.2312219567624256,-0.4152438669075222,0.23600023308664989,1498.9010989010987,-1.0,95.52424448547275,0.7917078614019197,
2023-08-11 20:38:17.953000,-9.27710843373494,0.12048192771084337,-2.9036144578313254,0.22808093194359289,-9.190067443286328,-2.5554874310239115,3.0,0.7914307914307915,1263.5343618513323,0.0787832876871982,-0.1214381446302659,-0.1459122428762893,1498.168498168498,-1.0,95.52424448547275,0.7917033568786894,
