Shimmer_F5D4_Timestamp_FormattedUnix_CAL,Shimmer_F5D4_Accel_LN_X_CAL,Shimmer_F5D4_Accel_LN_Y_CAL,Shimmer_F5D4_Accel_LN_Z_CAL,Shimmer_F5D4_Accel_WR_X_CAL,Shimmer_F5D4_Accel_WR_Y_CAL,Shimmer_F5D4_Accel_WR_Z_CAL,Shimmer_F5D4_GSR_Range_CAL,Shimmer_F5D4_GSR_Skin_Conductance_CAL,Shimmer_F5D4_GSR_Skin_Resistance_CAL,Shimmer_F5D4_Gyro_X_CAL,Shimmer_F5D4_Gyro_Y_CAL,Shimmer_F5D4_Gyro_Z_CAL,Shimmer_F5D4_PPG_A13_CAL,Shimmer_F5D4_PPG_IBI_CAL,Shimmer_F5D4_PPGtoHR_CAL,Shimmer_F5D4_GSR_Skin_Conductance_LPF_CAL,Shimmer_F5D4_GSR_Skin_Resistance_LPF_CAL,
yyyy/mm/dd hh:mm:ss.000,m/(s^2),m/(s^2),m/(s^2),m/(s^2),m/(s^2),m/(s^2),no_units,uS,kOhms,deg/s,deg/s,deg/s,mV,ms,BPM,uS,kOhms,
2023-12-19 11:46:41.025000,-8.831325301204819,-3.096385542168675,-3.024096385542169,-3.0680564071122007,-8.645616186388718,-2.60453709380748,2.0,2.9223443223443226,342.191025319629,-0.46722218984907593,-0.6519433599440593,0.082745760736554,1433.6996336996335,-1.0,-1.0,2.914232334774236,343.1451104459794,
2023-12-19 11:46:41.033000,-8.783132530120483,-3.1204819277108435,-2.9759036144578315,-3.0876762722256283,-8.670141017780502,-2.5677498467198037,2.0,2.9223443223443226,342.191025319629,-0.6335295145970506,-0.431210302429928,0.20220266884214222,1429.3040293040292,-1.0,-1.0,2.9140434649449904,343.1673315051215,
2023-12-19 11:46:41.040000,-8.795180722891567,-3.108433734939759,-2.963855421686747,-3.0582464745554874,-8.640711220110362,-2.5113427345187,2.0,2.9238095238095236,342.0195439739414,-0.5688479692325614,-0.12295320785502026,-0.04207214031816311,1421.245421245421,-1.0,-1.0,2.913856603856747,343.18931722964436,
2023-12-19 11:46:41.048000,-8.807228915662652,-3.108433734939759,-2.9759036144578315,-3.08522378908645,-8.714285714285714,-2.560392397302268,2.0,2.9238095238095236,342.0195439739414,-0.2783054600547755,0.5437911543616347,0.1547695355748498,1410.2564102564102,-1.0,-1.0,2.9136719434531955,343.21104500866903,
2023-12-19 11:46:41.056000,-8.855421686746988,-3.096385542168675,-3.0120481927710845,-3.0361741263028814,-8.755977927651747,-2.658491722869405,2.0,2.9238095238095236,342.0195439739414,-0.4950760445195497,0.5955363906532251,0.36513023716566617,1399.2673992673992,-1.0,-1.0,2.9134896737046665,343.2324924603775,
2023-12-19 11:46:41.063000,-8.867469879518072,-3.096385542168675,-3.060240963855422,-3.0606989576946657,-8.758430410790925,-2.6020846106683013,2.0,2.925274725274725,341.8482344102179,-0.55439659693491,-0.34473515529398074,0.35825418099178385,1387.5457875457876,-1.0,-1.0,2.9133099819941193,343.25363750407337,
2023-12-19 11:46:41.071000,-8.879518072289157,-3.0843373493975905,-3.036144578313253,-2.9944819129368483,-8.729000613120784,-2.641324340895156,2.0,2.925274725274725,341.8482344102179,-0.46011304702523104,-0.36023541751646154,-0.0588543791154361,1373.6263736263736,-1.0,-1.0,2.913133053489978,343.27445831686276,
2023-12-19 11:46:41.079000,-8.843373493975903,-3.096385542168675,-3.036144578313253,-3.1587982832618025,-8.675045984058858,-2.599632127529123,2.0,2.925274725274725,341.8482344102179,-0.6423868072956116,-0.6166307324747982,0.0027970397995452823,1358.974358974359,-1.0,-1.0,2.9129590715232045,343.29493328964895,
2023-12-19 11:46:41.086000,-8.831325301204819,-3.096385542168675,-3.0,-3.0778663396689145,-8.65787860208461,-2.533415082771306,2.0,2.9267399267399266,341.6770963704631,-0.517219276265952,-0.8724433308082271,0.0327486743196784,1347.2527472527472,-1.0,-1.0,2.9127882164932983,343.3150411555257,
2023-12-19 11:46:41.094000,-8.807228915662652,-3.096385542168675,-2.987951807228916,-3.0386266094420598,-8.699570815450643,-2.5260576333537705,2.0,2.9267399267399266,341.6770963704631,-0.4829555387215201,-0.6249053085484532,0.09195268341005788,1338.4615384615383,-1.0,-1.0,2.9126206662542073,343.33476094501947,
