Shimmer_F5D4_Timestamp_FormattedUnix_CAL,Shimmer_F5D4_Accel_LN_X_CAL,Shimmer_F5D4_Accel_LN_Y_CAL,Shimmer_F5D4_Accel_LN_Z_CAL,Shimmer_F5D4_Accel_WR_X_CAL,Shimmer_F5D4_Accel_WR_Y_CAL,Shimmer_F5D4_Accel_WR_Z_CAL,Shimmer_F5D4_GSR_Range_CAL,Shimmer_F5D4_GSR_Skin_Conductance_CAL,Shimmer_F5D4_GSR_Skin_Resistance_CAL,Shimmer_F5D4_Gyro_X_CAL,Shimmer_F5D4_Gyro_Y_CAL,Shimmer_F5D4_Gyro_Z_CAL,Shimmer_F5D4_PPG_A13_CAL,Shimmer_F5D4_PPG_IBI_CAL,Shimmer_F5D4_PPGtoHR_CAL,Shimmer_F5D4_GSR_Skin_Conductance_LPF_CAL,
yyyy/mm/dd hh:mm:ss.000,m/(s^2),m/(s^2),m/(s^2),m/(s^2),m/(s^2),m/(s^2),no_units,uS,kOhms,deg/s,deg/s,deg/s,mV,ms,BPM,uS,
2023-08-21 17:16:01.212000,-8.506024096385543,-3.349397590361446,-3.5421686746987953,-3.2887798896382585,-8.42489270386266,-3.1122011036174126,3.0,0.26351426351426355,3794.86099410278,-0.184954256744945,-0.21374045801526717,0.4954256744944935,1142.857142857143,-1.0,58.89464697600575,0.26383433534230405,
2023-08-21 17:16:01.220000,-8.493975903614459,-3.3373493975903616,-3.5783132530120483,-3.325567136725935,-8.366033108522378,-3.075413856529736,3.0,0.26351426351426355,3794.86099410278,0.24229357263562765,-0.25756074820814673,0.5096439601421828,1145.7875457875457,-1.0,58.89464697600575,0.26383181340540734,
2023-08-21 17:16:01.228000,-8.506024096385543,-3.3373493975903616,-3.5180722891566267,-3.325567136725935,-8.341508277130595,-3.1244635193133043,3.0,0.26351426351426355,3794.86099410278,-0.005360992949128891,-0.19462735271837353,0.3097721577996621,1156.7765567765566,-1.0,58.89464697600575,0.2638292037246215,
2023-08-21 17:16:01.235000,-8.530120481927712,-3.313253012048193,-3.5421686746987953,-3.3353770692826483,-8.400367872470877,-3.0606989576946657,3.0,0.26351426351426355,3794.86099410278,0.34473515529398074,0.38575840568731506,0.26583532428180173,1176.5567765567764,-1.0,58.89464697600575,0.26382650756540593,
2023-08-21 17:16:01.243000,-8.530120481927712,-3.313253012048193,-3.5421686746987953,-3.362354383813611,-8.3635806253832,-3.126916002452483,3.0,0.26351426351426355,3794.86099410278,-0.05535807936600493,0.3964803915855711,0.2511508653341877,1176.5567765567764,-1.0,58.89464697600575,0.26382372635600587,
2023-08-21 17:16:01.251000,-8.506024096385543,-3.3012048192771086,-3.5180722891566267,-3.3648068669527893,-8.307173513182097,-3.1244635193133043,3.0,0.26351426351426355,3794.86099410278,0.0844939106112696,0.284482256278772,0.05279412621642089,1260.07326007326,-1.0,58.89464697600575,0.26382086168226254,
2023-08-21 17:16:01.258000,-8.518072289156628,-3.325301204819277,-3.5060240963855422,-3.320662170447578,-8.351318209687308,-3.08522378908645,3.0,0.26351426351426355,3794.86099410278,0.0825126740865919,0.2781889167297947,0.05465881941611774,1328.937728937729,-1.0,58.89464697600575,0.2638179152820551,
2023-08-21 17:16:01.266000,-8.518072289156628,-3.349397590361446,-3.493975903614458,-3.283874923359902,-8.326793378295523,-3.0901287553648067,3.0,0.26351426351426355,3794.86099410278,-0.1185245615057398,0.2447409824602304,0.1030242992832586,1419.047619047619,-1.0,58.89464697600575,0.2638148890394083,
2023-08-21 17:16:01.274000,-8.518072289156628,-3.3373493975903616,-3.493975903614458,-3.296137339055794,-8.351318209687308,-3.0778663396689145,3.0,0.26351426351426355,3794.86099410278,0.17108560107219944,0.12003962473049413,0.08962181691043637,1530.4029304029302,-1.0,58.89464697600575,0.2638117849782892,
