time,ECG
2023-08-10 18:18:30.847343,-88.0
2023-08-10 18:18:30.855034,-99.0
2023-08-10 18:18:30.862725,-83.0
2023-08-10 18:18:30.870416,-76.0
2023-08-10 18:18:30.878107,-78.0
2023-08-10 18:18:30.885798,-66.0
2023-08-10 18:18:30.893489,-61.0
2023-08-10 18:18:30.901180,-61.0
2023-08-10 18:18:30.908871,-49.0
2023-08-10 18:18:30.916562,-45.0
2023-08-10 18:18:30.924253,-42.0
2023-08-10 18:18:30.931944,-26.0
2023-08-10 18:18:30.939635,-9.0
2023-08-10 18:18:30.947326,-2.0
2023-08-10 18:18:30.955017,11.0
2023-08-10 18:18:30.962708,26.0
2023-08-10 18:18:30.970399,40.0
2023-08-10 18:18:30.978090,57.0
2023-08-10 18:18:30.985781,66.0
2023-08-10 18:18:30.993472,78.0
2023-08-10 18:18:31.001163,90.0
2023-08-10 18:18:31.008854,92.0
2023-08-10 18:18:31.016545,90.0
2023-08-10 18:18:31.024236,99.0
2023-08-10 18:18:31.031927,97.0
2023-08-10 18:18:31.039618,76.0
2023-08-10 18:18:31.047309,54.0
2023-08-10 18:18:31.055000,26.0
2023-08-10 18:18:31.062691,-11.0
2023-08-10 18:18:31.070382,-42.0
2023-08-10 18:18:31.078073,-73.0
2023-08-10 18:18:31.085765,-116.0
2023-08-10 18:18:31.093456,-147.0
2023-08-10 18:18:31.101147,-154.0
2023-08-10 18:18:31.108838,-161.0
2023-08-10 18:18:31.116529,-176.0
2023-08-10 18:18:31.124220,-171.0
2023-08-10 18:18:31.131911,-157.0
2023-08-10 18:18:31.139602,-159.0
2023-08-10 18:18:31.147293,-159.0
2023-08-10 18:18:31.154984,-152.0
2023-08-10 18:18:31.162675,-152.0
2023-08-10 18:18:31.170366,-149.0
2023-08-10 18:18:31.178057,-135.0
2023-08-10 18:18:31.185748,-123.0
2023-08-10 18:18:31.193439,-121.0
2023-08-10 18:18:31.201130,-116.0
2023-08-10 18:18:31.208821,-111.0
2023-08-10 18:18:31.216512,-116.0
2023-08-10 18:18:31.224203,-109.0
2023-08-10 18:18:31.231894,-97.0
2023-08-10 18:18:31.239585,-99.0
2023-08-10 18:18:31.247276,-95.0
2023-08-10 18:18:31.254967,-80.0
2023-08-10 18:18:31.262658,-88.0
2023-08-10 18:18:31.270349,-97.0
2023-08-10 18:18:31.278040,-85.0
2023-08-10 18:18:31.285731,-85.0
2023-08-10 18:18:31.293422,-92.0
2023-08-10 18:18:31.301113,-88.0
2023-08-10 18:18:31.308804,-88.0
2023-08-10 18:18:31.316495,-92.0
2023-08-10 18:18:31.324186,-88.0
2023-08-10 18:18:31.331877,-90.0
2023-08-10 18:18:31.339568,-92.0
2023-08-10 18:18:31.347259,-85.0
2023-08-10 18:18:31.354950,-83.0
2023-08-10 18:18:31.362641,-90.0
2023-08-10 18:18:31.370332,-88.0
2023-08-10 18:18:31.378023,-80.0
2023-08-10 18:18:31.385714,-83.0
2023-08-10 18:18:31.393405,-85.0
2023-08-10 18:18:31.401096,-83.0
2023-08-10 18:18:31.408787,-83.0
2023-08-10 18:18:31.416478,-90.0
2023-08-10 18:18:31.424169,-92.0
2023-08-10 18:18:31.431861,-78.0
2023-08-10 18:18:31.439552,-71.0
2023-08-10 18:18:31.447243,-78.0
2023-08-10 18:18:31.454934,-80.0
2023-08-10 18:18:31.462625,-80.0
2023-08-10 18:18:31.470316,-78.0
2023-08-10 18:18:31.478007,-76.0
2023-08-10 18:18:31.485698,-73.0
2023-08-10 18:18:31.493389,-71.0
2023-08-10 18:18:31.501080,-69.0
2023-08-10 18:18:31.508771,-71.0
2023-08-10 18:18:31.516462,-73.0
2023-08-10 18:18:31.524153,-69.0
2023-08-10 18:18:31.531844,-66.0
2023-08-10 18:18:31.539535,-69.0
2023-08-10 18:18:31.547226,-71.0
2023-08-10 18:18:31.554917,-76.0
2023-08-10 18:18:31.562608,-78.0
2023-08-10 18:18:31.570299,-76.0
2023-08-10 18:18:31.577990,-66.0
2023-08-10 18:18:31.585681,-73.0
2023-08-10 18:18:31.593372,-88.0
2023-08-10 18:18:31.601063,-85.0
2023-08-10 18:18:31.608754,-73.0
2023-08-10 18:18:31.616445,-71.0
2023-08-10 18:18:31.624136,-76.0
2023-08-10 18:18:31.631827,-78.0
2023-08-10 18:18:31.639518,-76.0
2023-08-10 18:18:31.647209,-69.0
2023-08-10 18:18:31.654900,-69.0
2023-08-10 18:18:31.662591,-73.0
2023-08-10 18:18:31.670282,-69.0
2023-08-10 18:18:31.677973,-61.0
2023-08-10 18:18:31.685664,-66.0
2023-08-10 18:18:31.693355,-61.0
2023-08-10 18:18:31.701046,-35.0
2023-08-10 18:18:31.708737,-28.0
2023-08-10 18:18:31.716428,-47.0
2023-08-10 18:18:31.724119,-54.0
2023-08-10 18:18:31.731810,-52.0
2023-08-10 18:18:31.739501,-64.0
2023-08-10 18:18:31.747192,-76.0
2023-08-10 18:18:31.754883,-71.0
2023-08-10 18:18:31.762574,-69.0
2023-08-10 18:18:31.770265,-71.0
2023-08-10 18:18:31.777957,-66.0
2023-08-10 18:18:31.785648,-66.0
2023-08-10 18:18:31.793339,-80.0
2023-08-10 18:18:31.801030,-66.0
2023-08-10 18:18:31.808721,140.0
2023-08-10 18:18:31.816412,595.0
2023-08-10 18:18:31.824103,1028.0
2023-08-10 18:18:31.831794,930.0
2023-08-10 18:18:31.839485,45.0
2023-08-10 18:18:31.847176,-780.0
2023-08-10 18:18:31.854867,-590.0
2023-08-10 18:18:31.862558,-88.0
2023-08-10 18:18:31.870249,-114.0
2023-08-10 18:18:31.877940,-207.0
2023-08-10 18:18:31.885631,-104.0
2023-08-10 18:18:31.893322,-83.0
2023-08-10 18:18:31.901013,-119.0
2023-08-10 18:18:31.908704,-90.0
2023-08-10 18:18:31.916395,-80.0
2023-08-10 18:18:31.924086,-90.0
2023-08-10 18:18:31.931777,-76.0
2023-08-10 18:18:31.939468,-69.0
2023-08-10 18:18:31.947159,-78.0
2023-08-10 18:18:31.954850,-64.0
2023-08-10 18:18:31.962541,-42.0
2023-08-10 18:18:31.970232,-42.0
2023-08-10 18:18:31.977923,-47.0
2023-08-10 18:18:31.985614,-40.0
2023-08-10 18:18:31.993305,-33.0
2023-08-10 18:18:32.000996,-28.0
2023-08-10 18:18:32.008687,-11.0
2023-08-10 18:18:32.016378,2.0
2023-08-10 18:18:32.024069,9.0
2023-08-10 18:18:32.031760,23.0
2023-08-10 18:18:32.039451,45.0
2023-08-10 18:18:32.047142,57.0
2023-08-10 18:18:32.054833,69.0
2023-08-10 18:18:32.062524,80.0
2023-08-10 18:18:32.070215,92.0
2023-08-10 18:18:32.077906,102.0
2023-08-10 18:18:32.085597,104.0
2023-08-10 18:18:32.093288,107.0
2023-08-10 18:18:32.100979,104.0
2023-08-10 18:18:32.108670,88.0
2023-08-10 18:18:32.116362,66.0
2023-08-10 18:18:32.124053,35.0
2023-08-10 18:18:32.131744,2.0
2023-08-10 18:18:32.139435,-35.0
2023-08-10 18:18:32.147126,-88.0
2023-08-10 18:18:32.154817,-126.0
2023-08-10 18:18:32.162508,-145.0
2023-08-10 18:18:32.170199,-171.0
2023-08-10 18:18:32.177890,-192.0
2023-08-10 18:18:32.185581,-185.0
2023-08-10 18:18:32.193272,-180.0
2023-08-10 18:18:32.200963,-188.0
2023-08-10 18:18:32.208654,-188.0
2023-08-10 18:18:32.216345,-180.0
2023-08-10 18:18:32.224036,-171.0
2023-08-10 18:18:32.231727,-159.0
2023-08-10 18:18:32.239418,-152.0
2023-08-10 18:18:32.247109,-152.0
2023-08-10 18:18:32.254800,-142.0
2023-08-10 18:18:32.262491,-135.0
2023-08-10 18:18:32.270182,-133.0
2023-08-10 18:18:32.277873,-121.0
2023-08-10 18:18:32.285564,-111.0
2023-08-10 18:18:32.293255,-111.0
2023-08-10 18:18:32.300946,-107.0
2023-08-10 18:18:32.308637,-99.0
2023-08-10 18:18:32.316328,-102.0
2023-08-10 18:18:32.324019,-99.0
2023-08-10 18:18:32.331710,-90.0
2023-08-10 18:18:32.339401,-92.0
2023-08-10 18:18:32.347092,-95.0
2023-08-10 18:18:32.354783,-90.0
2023-08-10 18:18:32.362474,-95.0
2023-08-10 18:18:32.370165,-102.0
2023-08-10 18:18:32.377856,-97.0
2023-08-10 18:18:32.385547,-95.0
2023-08-10 18:18:32.393238,-97.0
2023-08-10 18:18:32.400929,-95.0
2023-08-10 18:18:32.408620,-95.0
2023-08-10 18:18:32.416311,-92.0
2023-08-10 18:18:32.424002,-90.0
2023-08-10 18:18:32.431693,-99.0
2023-08-10 18:18:32.439384,-99.0
2023-08-10 18:18:32.447075,-90.0
2023-08-10 18:18:32.454766,-83.0
2023-08-10 18:18:32.462458,-88.0
2023-08-10 18:18:32.470149,-90.0
2023-08-10 18:18:32.477840,-90.0
2023-08-10 18:18:32.485531,-90.0
2023-08-10 18:18:32.493222,-85.0
2023-08-10 18:18:32.500913,-76.0
2023-08-10 18:18:32.508604,-76.0
2023-08-10 18:18:32.516295,-80.0
2023-08-10 18:18:32.523986,-88.0
2023-08-10 18:18:32.531677,-85.0
2023-08-10 18:18:32.539368,-71.0
2023-08-10 18:18:32.547059,-66.0
2023-08-10 18:18:32.554750,-76.0
2023-08-10 18:18:32.562441,-78.0
2023-08-10 18:18:32.570132,-78.0
2023-08-10 18:18:32.577823,-76.0
2023-08-10 18:18:32.585514,-71.0
2023-08-10 18:18:32.593205,-76.0
2023-08-10 18:18:32.600896,-83.0
2023-08-10 18:18:32.608587,-73.0
2023-08-10 18:18:32.616278,-59.0
2023-08-10 18:18:32.623969,-64.0
2023-08-10 18:18:32.631660,-69.0
2023-08-10 18:18:32.639351,-59.0
2023-08-10 18:18:32.647042,-64.0
2023-08-10 18:18:32.654733,-76.0
2023-08-10 18:18:32.662424,-66.0
2023-08-10 18:18:32.670115,-59.0
2023-08-10 18:18:32.677806,-64.0
2023-08-10 18:18:32.685497,-64.0
2023-08-10 18:18:32.693188,-59.0
2023-08-10 18:18:32.700879,-61.0
2023-08-10 18:18:32.708570,-69.0
2023-08-10 18:18:32.716261,-76.0
2023-08-10 18:18:32.723952,-71.0
2023-08-10 18:18:32.731643,-59.0
2023-08-10 18:18:32.739334,-57.0
2023-08-10 18:18:32.747025,-64.0
2023-08-10 18:18:32.754716,-59.0
2023-08-10 18:18:32.762407,-61.0
2023-08-10 18:18:32.770098,-64.0
2023-08-10 18:18:32.777789,-45.0
2023-08-10 18:18:32.785480,-26.0
2023-08-10 18:18:32.793171,-23.0
2023-08-10 18:18:32.800862,-30.0
2023-08-10 18:18:32.808554,-42.0
2023-08-10 18:18:32.816245,-52.0
2023-08-10 18:18:32.823936,-61.0
2023-08-10 18:18:32.831627,-69.0
2023-08-10 18:18:32.839318,-69.0
2023-08-10 18:18:32.847009,-69.0
2023-08-10 18:18:32.854700,-61.0
2023-08-10 18:18:32.862391,-54.0
2023-08-10 18:18:32.870082,-61.0
2023-08-10 18:18:32.877773,-80.0
2023-08-10 18:18:32.885464,2.0
2023-08-10 18:18:32.893155,340.0
2023-08-10 18:18:32.900846,837.0
2023-08-10 18:18:32.908537,1109.0
2023-08-10 18:18:32.916228,671.0
2023-08-10 18:18:32.923919,-361.0
2023-08-10 18:18:32.931610,-814.0
2023-08-10 18:18:32.939301,-321.0
2023-08-10 18:18:32.946992,-28.0
2023-08-10 18:18:32.954683,-180.0
2023-08-10 18:18:32.962374,-161.0
2023-08-10 18:18:32.970065,-73.0
2023-08-10 18:18:32.977756,-119.0
2023-08-10 18:18:32.985447,-119.0
2023-08-10 18:18:32.993138,-66.0
2023-08-10 18:18:33.000829,-76.0
2023-08-10 18:18:33.008520,-90.0
2023-08-10 18:18:33.016211,-66.0
2023-08-10 18:18:33.023902,-52.0
2023-08-10 18:18:33.031593,-59.0
2023-08-10 18:18:33.039284,-57.0
2023-08-10 18:18:33.046975,-45.0
2023-08-10 18:18:33.054666,-38.0
2023-08-10 18:18:33.062357,-23.0
2023-08-10 18:18:33.070048,-16.0
2023-08-10 18:18:33.077739,-21.0
2023-08-10 18:18:33.085430,-16.0
2023-08-10 18:18:33.093121,-2.0
2023-08-10 18:18:33.100812,9.0
2023-08-10 18:18:33.108503,23.0
2023-08-10 18:18:33.116194,40.0
2023-08-10 18:18:33.123885,52.0
2023-08-10 18:18:33.131576,64.0
2023-08-10 18:18:33.139267,78.0
2023-08-10 18:18:33.146959,92.0
2023-08-10 18:18:33.154650,102.0
2023-08-10 18:18:33.162341,107.0
2023-08-10 18:18:33.170032,109.0
2023-08-10 18:18:33.177723,107.0
2023-08-10 18:18:33.185414,97.0
2023-08-10 18:18:33.193105,80.0
2023-08-10 18:18:33.200796,57.0
2023-08-10 18:18:33.208487,23.0
2023-08-10 18:18:33.216178,-21.0
2023-08-10 18:18:33.223869,-61.0
2023-08-10 18:18:33.231560,-95.0
2023-08-10 18:18:33.239251,-121.0
2023-08-10 18:18:33.246942,-147.0
2023-08-10 18:18:33.254633,-166.0
2023-08-10 18:18:33.262324,-173.0
2023-08-10 18:18:33.270015,-176.0
2023-08-10 18:18:33.277706,-178.0
2023-08-10 18:18:33.285397,-169.0
2023-08-10 18:18:33.293088,-169.0
2023-08-10 18:18:33.300779,-183.0
2023-08-10 18:18:33.308470,-180.0
2023-08-10 18:18:33.316161,-159.0
2023-08-10 18:18:33.323852,-152.0
2023-08-10 18:18:33.331543,-152.0
2023-08-10 18:18:33.339234,-149.0
2023-08-10 18:18:33.346925,-142.0
2023-08-10 18:18:33.354616,-133.0
2023-08-10 18:18:33.362307,-121.0
2023-08-10 18:18:33.369998,-114.0
2023-08-10 18:18:33.377689,-119.0
2023-08-10 18:18:33.385380,-116.0
2023-08-10 18:18:33.393071,-102.0
2023-08-10 18:18:33.400762,-92.0
2023-08-10 18:18:33.408453,-97.0
2023-08-10 18:18:33.416144,-102.0
2023-08-10 18:18:33.423835,-102.0
2023-08-10 18:18:33.431526,-99.0
2023-08-10 18:18:33.439217,-92.0
2023-08-10 18:18:33.446908,-95.0
2023-08-10 18:18:33.454599,-102.0
2023-08-10 18:18:33.462290,-97.0
2023-08-10 18:18:33.469981,-92.0
2023-08-10 18:18:33.477672,-99.0
2023-08-10 18:18:33.485363,-102.0
2023-08-10 18:18:33.493055,-99.0
2023-08-10 18:18:33.500746,-92.0
2023-08-10 18:18:33.508437,-90.0
2023-08-10 18:18:33.516128,-95.0
2023-08-10 18:18:33.523819,-92.0
2023-08-10 18:18:33.531510,-92.0
2023-08-10 18:18:33.539201,-95.0
2023-08-10 18:18:33.546892,-90.0
2023-08-10 18:18:33.554583,-85.0
2023-08-10 18:18:33.562274,-88.0
2023-08-10 18:18:33.569965,-90.0
2023-08-10 18:18:33.577656,-92.0
2023-08-10 18:18:33.585347,-97.0
2023-08-10 18:18:33.593038,-92.0
2023-08-10 18:18:33.600729,-83.0
2023-08-10 18:18:33.608420,-88.0
2023-08-10 18:18:33.616111,-90.0
2023-08-10 18:18:33.623802,-80.0
2023-08-10 18:18:33.631493,-85.0
2023-08-10 18:18:33.639184,-90.0
2023-08-10 18:18:33.646875,-85.0
2023-08-10 18:18:33.654566,-83.0
2023-08-10 18:18:33.662257,-85.0
2023-08-10 18:18:33.669948,-85.0
2023-08-10 18:18:33.677639,-85.0
2023-08-10 18:18:33.685330,-85.0
2023-08-10 18:18:33.693021,-78.0
2023-08-10 18:18:33.700712,-76.0
2023-08-10 18:18:33.708403,-78.0
2023-08-10 18:18:33.716094,-73.0
