time,ECG
2023-08-15 12:17:33.281305,-26.0
2023-08-15 12:17:33.288994,-19.0
2023-08-15 12:17:33.296683,-16.0
2023-08-15 12:17:33.304373,-24.0
2023-08-15 12:17:33.312062,-33.0
2023-08-15 12:17:33.319751,-31.0
2023-08-15 12:17:33.327441,-21.0
2023-08-15 12:17:33.335130,-12.0
2023-08-15 12:17:33.342819,-7.0
2023-08-15 12:17:33.350509,-16.0
2023-08-15 12:17:33.358198,-33.0
2023-08-15 12:17:33.365887,-36.0
2023-08-15 12:17:33.373577,-36.0
2023-08-15 12:17:33.381266,-33.0
2023-08-15 12:17:33.388956,-24.0
2023-08-15 12:17:33.396645,-24.0
2023-08-15 12:17:33.404334,-38.0
2023-08-15 12:17:33.412024,-38.0
2023-08-15 12:17:33.419713,-36.0
2023-08-15 12:17:33.427402,-43.0
2023-08-15 12:17:33.435092,-57.0
2023-08-15 12:17:33.442781,-43.0
2023-08-15 12:17:33.450470,-31.0
2023-08-15 12:17:33.458160,-50.0
2023-08-15 12:17:33.465849,-62.0
2023-08-15 12:17:33.473539,-62.0
2023-08-15 12:17:33.481228,-72.0
2023-08-15 12:17:33.488917,-74.0
2023-08-15 12:17:33.496607,-67.0
2023-08-15 12:17:33.504296,-91.0
2023-08-15 12:17:33.511985,-130.0
2023-08-15 12:17:33.519675,-147.0
2023-08-15 12:17:33.527364,-147.0
2023-08-15 12:17:33.535053,-144.0
2023-08-15 12:17:33.542743,-118.0
2023-08-15 12:17:33.550432,-74.0
2023-08-15 12:17:33.558121,-50.0
2023-08-15 12:17:33.565811,-41.0
2023-08-15 12:17:33.573500,-26.0
2023-08-15 12:17:33.581190,-21.0
2023-08-15 12:17:33.588879,-33.0
2023-08-15 12:17:33.596568,-33.0
2023-08-15 12:17:33.604258,-28.0
2023-08-15 12:17:33.611947,-36.0
2023-08-15 12:17:33.619636,-43.0
2023-08-15 12:17:33.627326,-38.0
2023-08-15 12:17:33.635015,-36.0
