time,ECG
2023-08-21 17:45:07.505415,-98.0
2023-08-21 17:45:07.513103,-96.0
2023-08-21 17:45:07.520792,-93.0
2023-08-21 17:45:07.528480,-96.0
2023-08-21 17:45:07.536168,-96.0
2023-08-21 17:45:07.543857,-88.0
2023-08-21 17:45:07.551545,-84.0
2023-08-21 17:45:07.559233,-81.0
2023-08-21 17:45:07.566922,-79.0
2023-08-21 17:45:07.574610,-79.0
2023-08-21 17:45:07.582298,-76.0
2023-08-21 17:45:07.589987,-72.0
2023-08-21 17:45:07.597675,-72.0
2023-08-21 17:45:07.605363,-76.0
2023-08-21 17:45:07.613052,-81.0
2023-08-21 17:45:07.620740,-84.0
2023-08-21 17:45:07.628428,-81.0
2023-08-21 17:45:07.636117,-84.0
2023-08-21 17:45:07.643805,-86.0
2023-08-21 17:45:07.651493,-84.0
2023-08-21 17:45:07.659182,-84.0
2023-08-21 17:45:07.666870,-86.0
2023-08-21 17:45:07.674558,-86.0
2023-08-21 17:45:07.682247,-84.0
2023-08-21 17:45:07.689935,-84.0
2023-08-21 17:45:07.697623,-81.0
2023-08-21 17:45:07.705311,-81.0
2023-08-21 17:45:07.713000,-84.0
2023-08-21 17:45:07.720688,-84.0
2023-08-21 17:45:07.728376,-81.0
2023-08-21 17:45:07.736065,-88.0
2023-08-21 17:45:07.743753,-93.0
2023-08-21 17:45:07.751441,-86.0
2023-08-21 17:45:07.759130,-86.0
2023-08-21 17:45:07.766818,-88.0
2023-08-21 17:45:07.774506,-84.0
2023-08-21 17:45:07.782195,-84.0
2023-08-21 17:45:07.789883,-93.0
2023-08-21 17:45:07.797571,-93.0
2023-08-21 17:45:07.805260,-86.0
2023-08-21 17:45:07.812948,-84.0
2023-08-21 17:45:07.820636,-86.0
2023-08-21 17:45:07.828325,-88.0
2023-08-21 17:45:07.836013,-84.0
2023-08-21 17:45:07.843701,-84.0
2023-08-21 17:45:07.851390,-86.0
2023-08-21 17:45:07.859078,-81.0
2023-08-21 17:45:07.866766,-79.0
2023-08-21 17:45:07.874455,-81.0
2023-08-21 17:45:07.882143,-81.0
2023-08-21 17:45:07.889831,-79.0
2023-08-21 17:45:07.897520,-74.0
2023-08-21 17:45:07.905208,-72.0
2023-08-21 17:45:07.912896,-72.0
2023-08-21 17:45:07.920585,-72.0
2023-08-21 17:45:07.928273,-74.0
2023-08-21 17:45:07.935961,-72.0
2023-08-21 17:45:07.943650,-64.0
2023-08-21 17:45:07.951338,-62.0
2023-08-21 17:45:07.959026,-62.0
2023-08-21 17:45:07.966714,-62.0
2023-08-21 17:45:07.974403,-64.0
2023-08-21 17:45:07.982091,-64.0
2023-08-21 17:45:07.989779,-57.0
2023-08-21 17:45:07.997468,-57.0
2023-08-21 17:45:08.005156,-64.0
2023-08-21 17:45:08.012844,-57.0
2023-08-21 17:45:08.020533,-50.0
2023-08-21 17:45:08.028221,-60.0
2023-08-21 17:45:08.035909,-57.0
2023-08-21 17:45:08.043598,-52.0
2023-08-21 17:45:08.051286,-57.0
2023-08-21 17:45:08.058974,-60.0
2023-08-21 17:45:08.066663,-50.0
2023-08-21 17:45:08.074351,-45.0
2023-08-21 17:45:08.082039,-50.0
2023-08-21 17:45:08.089728,-52.0
2023-08-21 17:45:08.097416,-50.0
2023-08-21 17:45:08.105104,-52.0
2023-08-21 17:45:08.112793,-48.0
2023-08-21 17:45:08.120481,-28.0
2023-08-21 17:45:08.128169,-4.0
2023-08-21 17:45:08.135858,-4.0
2023-08-21 17:45:08.143546,-21.0
2023-08-21 17:45:08.151234,-36.0
2023-08-21 17:45:08.158923,-52.0
2023-08-21 17:45:08.166611,-67.0
2023-08-21 17:45:08.174299,-69.0
2023-08-21 17:45:08.181988,-67.0
2023-08-21 17:45:08.189676,-64.0
2023-08-21 17:45:08.197364,-67.0
2023-08-21 17:45:08.205053,-72.0
2023-08-21 17:45:08.212741,-69.0
2023-08-21 17:45:08.220429,-57.0
2023-08-21 17:45:08.228117,26.0
2023-08-21 17:45:08.235806,331.0
2023-08-21 17:45:08.243494,749.0
2023-08-21 17:45:08.251182,804.0
2023-08-21 17:45:08.258871,297.0
2023-08-21 17:45:08.266559,-240.0
2023-08-21 17:45:08.274247,-280.0
2023-08-21 17:45:08.281936,-108.0
2023-08-21 17:45:08.289624,-124.0
2023-08-21 17:45:08.297312,-177.0
2023-08-21 17:45:08.305001,-139.0
2023-08-21 17:45:08.312689,-124.0
2023-08-21 17:45:08.320377,-136.0
2023-08-21 17:45:08.328066,-122.0
2023-08-21 17:45:08.335754,-115.0
2023-08-21 17:45:08.343442,-122.0
2023-08-21 17:45:08.351131,-110.0
2023-08-21 17:45:08.358819,-96.0
2023-08-21 17:45:08.366507,-93.0
2023-08-21 17:45:08.374196,-91.0
2023-08-21 17:45:08.381884,-88.0
2023-08-21 17:45:08.389572,-84.0
2023-08-21 17:45:08.397261,-76.0
2023-08-21 17:45:08.404949,-74.0
2023-08-21 17:45:08.412637,-67.0
2023-08-21 17:45:08.420326,-57.0
2023-08-21 17:45:08.428014,-55.0
2023-08-21 17:45:08.435702,-55.0
2023-08-21 17:45:08.443391,-48.0
2023-08-21 17:45:08.451079,-36.0
2023-08-21 17:45:08.458767,-26.0
2023-08-21 17:45:08.466456,-21.0
2023-08-21 17:45:08.474144,-16.0
2023-08-21 17:45:08.481832,-4.0
2023-08-21 17:45:08.489520,7.0
2023-08-21 17:45:08.497209,12.0
2023-08-21 17:45:08.504897,26.0
2023-08-21 17:45:08.512585,48.0
2023-08-21 17:45:08.520274,62.0
2023-08-21 17:45:08.527962,69.0
2023-08-21 17:45:08.535650,81.0
2023-08-21 17:45:08.543339,96.0
2023-08-21 17:45:08.551027,105.0
2023-08-21 17:45:08.558715,110.0
2023-08-21 17:45:08.566404,112.0
2023-08-21 17:45:08.574092,103.0
2023-08-21 17:45:08.581780,81.0
2023-08-21 17:45:08.589469,48.0
2023-08-21 17:45:08.597157,7.0
2023-08-21 17:45:08.604845,-31.0
2023-08-21 17:45:08.612534,-62.0
2023-08-21 17:45:08.620222,-96.0
2023-08-21 17:45:08.627910,-112.0
2023-08-21 17:45:08.635599,-120.0
2023-08-21 17:45:08.643287,-127.0
2023-08-21 17:45:08.650975,-129.0
2023-08-21 17:45:08.658664,-129.0
2023-08-21 17:45:08.666352,-127.0
2023-08-21 17:45:08.674040,-120.0
2023-08-21 17:45:08.681729,-112.0
2023-08-21 17:45:08.689417,-115.0
2023-08-21 17:45:08.697105,-115.0
2023-08-21 17:45:08.704794,-117.0
2023-08-21 17:45:08.712482,-115.0
2023-08-21 17:45:08.720170,-108.0
2023-08-21 17:45:08.727859,-100.0
2023-08-21 17:45:08.735547,-100.0
2023-08-21 17:45:08.743235,-103.0
2023-08-21 17:45:08.750923,-100.0
2023-08-21 17:45:08.758612,-96.0
2023-08-21 17:45:08.766300,-93.0
2023-08-21 17:45:08.773988,-96.0
2023-08-21 17:45:08.781677,-98.0
2023-08-21 17:45:08.789365,-105.0
2023-08-21 17:45:08.797053,-110.0
2023-08-21 17:45:08.804742,-117.0
2023-08-21 17:45:08.812430,-122.0
2023-08-21 17:45:08.820118,-122.0
2023-08-21 17:45:08.827807,-117.0
2023-08-21 17:45:08.835495,-120.0
2023-08-21 17:45:08.843183,-124.0
2023-08-21 17:45:08.850872,-120.0
2023-08-21 17:45:08.858560,-110.0
2023-08-21 17:45:08.866248,-115.0
2023-08-21 17:45:08.873937,-124.0
2023-08-21 17:45:08.881625,-117.0
2023-08-21 17:45:08.889313,-108.0
2023-08-21 17:45:08.897002,-110.0
2023-08-21 17:45:08.904690,-105.0
2023-08-21 17:45:08.912378,-103.0
2023-08-21 17:45:08.920067,-105.0
2023-08-21 17:45:08.927755,-105.0
2023-08-21 17:45:08.935443,-98.0
2023-08-21 17:45:08.943132,-93.0
2023-08-21 17:45:08.950820,-96.0
2023-08-21 17:45:08.958508,-93.0
2023-08-21 17:45:08.966197,-93.0
2023-08-21 17:45:08.973885,-91.0
2023-08-21 17:45:08.981573,-84.0
2023-08-21 17:45:08.989262,-84.0
2023-08-21 17:45:08.996950,-84.0
2023-08-21 17:45:09.004638,-81.0
2023-08-21 17:45:09.012326,-84.0
2023-08-21 17:45:09.020015,-81.0
2023-08-21 17:45:09.027703,-74.0
2023-08-21 17:45:09.035391,-76.0
2023-08-21 17:45:09.043080,-79.0
2023-08-21 17:45:09.050768,-74.0
2023-08-21 17:45:09.058456,-72.0
2023-08-21 17:45:09.066145,-74.0
2023-08-21 17:45:09.073833,-72.0
2023-08-21 17:45:09.081521,-69.0
2023-08-21 17:45:09.089210,-72.0
2023-08-21 17:45:09.096898,-72.0
2023-08-21 17:45:09.104586,-67.0
2023-08-21 17:45:09.112275,-69.0
2023-08-21 17:45:09.119963,-67.0
2023-08-21 17:45:09.127651,-62.0
2023-08-21 17:45:09.135340,-62.0
2023-08-21 17:45:09.143028,-62.0
2023-08-21 17:45:09.150716,-62.0
2023-08-21 17:45:09.158405,-60.0
2023-08-21 17:45:09.166093,-60.0
2023-08-21 17:45:09.173781,-60.0
2023-08-21 17:45:09.181470,-55.0
2023-08-21 17:45:09.189158,-45.0
2023-08-21 17:45:09.196846,-31.0
2023-08-21 17:45:09.204535,-9.0
2023-08-21 17:45:09.212223,-2.0
2023-08-21 17:45:09.219911,-19.0
2023-08-21 17:45:09.227600,-36.0
2023-08-21 17:45:09.235288,-57.0
2023-08-21 17:45:09.242976,-81.0
2023-08-21 17:45:09.250665,-84.0
2023-08-21 17:45:09.258353,-74.0
2023-08-21 17:45:09.266041,-76.0
2023-08-21 17:45:09.273729,-76.0
2023-08-21 17:45:09.281418,-69.0
2023-08-21 17:45:09.289106,-67.0
2023-08-21 17:45:09.296794,-67.0
2023-08-21 17:45:09.304483,-19.0
2023-08-21 17:45:09.312171,213.0
2023-08-21 17:45:09.319859,643.0
2023-08-21 17:45:09.327548,859.0
2023-08-21 17:45:09.335236,487.0
2023-08-21 17:45:09.342924,-127.0
2023-08-21 17:45:09.350613,-328.0
2023-08-21 17:45:09.358301,-156.0
2023-08-21 17:45:09.365989,-103.0
2023-08-21 17:45:09.373678,-175.0
2023-08-21 17:45:09.381366,-158.0
2023-08-21 17:45:09.389054,-124.0
2023-08-21 17:45:09.396743,-139.0
2023-08-21 17:45:09.404431,-134.0
2023-08-21 17:45:09.412119,-115.0
2023-08-21 17:45:09.419808,-112.0
2023-08-21 17:45:09.427496,-110.0
2023-08-21 17:45:09.435184,-98.0
2023-08-21 17:45:09.442873,-93.0
2023-08-21 17:45:09.450561,-88.0
2023-08-21 17:45:09.458249,-81.0
2023-08-21 17:45:09.465938,-81.0
2023-08-21 17:45:09.473626,-76.0
2023-08-21 17:45:09.481314,-67.0
2023-08-21 17:45:09.489003,-62.0
2023-08-21 17:45:09.496691,-57.0
2023-08-21 17:45:09.504379,-50.0
2023-08-21 17:45:09.512068,-45.0
2023-08-21 17:45:09.519756,-38.0
2023-08-21 17:45:09.527444,-31.0
2023-08-21 17:45:09.535132,-26.0
2023-08-21 17:45:09.542821,-19.0
2023-08-21 17:45:09.550509,-12.0
2023-08-21 17:45:09.558197,-2.0
2023-08-21 17:45:09.565886,7.0
2023-08-21 17:45:09.573574,19.0
2023-08-21 17:45:09.581262,26.0
2023-08-21 17:45:09.588951,38.0
2023-08-21 17:45:09.596639,55.0
2023-08-21 17:45:09.604327,69.0
2023-08-21 17:45:09.612016,81.0
2023-08-21 17:45:09.619704,96.0
2023-08-21 17:45:09.627392,105.0
2023-08-21 17:45:09.635081,108.0
2023-08-21 17:45:09.642769,110.0
2023-08-21 17:45:09.650457,103.0
2023-08-21 17:45:09.658146,84.0
2023-08-21 17:45:09.665834,52.0
2023-08-21 17:45:09.673522,16.0
2023-08-21 17:45:09.681211,-21.0
2023-08-21 17:45:09.688899,-55.0
2023-08-21 17:45:09.696587,-79.0
2023-08-21 17:45:09.704276,-96.0
2023-08-21 17:45:09.711964,-105.0
2023-08-21 17:45:09.719652,-112.0
2023-08-21 17:45:09.727341,-115.0
2023-08-21 17:45:09.735029,-115.0
2023-08-21 17:45:09.742717,-108.0
2023-08-21 17:45:09.750406,-103.0
2023-08-21 17:45:09.758094,-100.0
2023-08-21 17:45:09.765782,-98.0
2023-08-21 17:45:09.773471,-100.0
2023-08-21 17:45:09.781159,-103.0
2023-08-21 17:45:09.788847,-100.0
2023-08-21 17:45:09.796535,-98.0
2023-08-21 17:45:09.804224,-98.0
2023-08-21 17:45:09.811912,-100.0
2023-08-21 17:45:09.819600,-103.0
2023-08-21 17:45:09.827289,-100.0
2023-08-21 17:45:09.834977,-96.0
2023-08-21 17:45:09.842665,-96.0
2023-08-21 17:45:09.850354,-96.0
2023-08-21 17:45:09.858042,-98.0
2023-08-21 17:45:09.865730,-98.0
2023-08-21 17:45:09.873419,-98.0
2023-08-21 17:45:09.881107,-98.0
2023-08-21 17:45:09.888795,-100.0
2023-08-21 17:45:09.896484,-103.0
2023-08-21 17:45:09.904172,-103.0
2023-08-21 17:45:09.911860,-105.0
2023-08-21 17:45:09.919549,-110.0
2023-08-21 17:45:09.927237,-108.0
2023-08-21 17:45:09.934925,-105.0
2023-08-21 17:45:09.942614,-105.0
2023-08-21 17:45:09.950302,-103.0
2023-08-21 17:45:09.957990,-103.0
2023-08-21 17:45:09.965679,-103.0
2023-08-21 17:45:09.973367,-100.0
2023-08-21 17:45:09.981055,-98.0
2023-08-21 17:45:09.988744,-98.0
2023-08-21 17:45:09.996432,-96.0
2023-08-21 17:45:10.004120,-96.0
2023-08-21 17:45:10.011809,-93.0
2023-08-21 17:45:10.019497,-88.0
2023-08-21 17:45:10.027185,-86.0
2023-08-21 17:45:10.034873,-86.0
2023-08-21 17:45:10.042562,-88.0
2023-08-21 17:45:10.050250,-88.0
2023-08-21 17:45:10.057938,-84.0
2023-08-21 17:45:10.065627,-84.0
2023-08-21 17:45:10.073315,-88.0
2023-08-21 17:45:10.081003,-84.0
2023-08-21 17:45:10.088692,-79.0
2023-08-21 17:45:10.096380,-84.0
2023-08-21 17:45:10.104068,-84.0
2023-08-21 17:45:10.111757,-79.0
