time,ECG
2023-08-15 18:15:52.145382,-49.0
2023-08-15 18:15:52.153071,-92.0
2023-08-15 18:15:52.160761,-128.0
2023-08-15 18:15:52.168451,-149.0
2023-08-15 18:15:52.176140,-159.0
2023-08-15 18:15:52.183830,-164.0
2023-08-15 18:15:52.191520,-166.0
2023-08-15 18:15:52.199209,-166.0
2023-08-15 18:15:52.206899,-161.0
2023-08-15 18:15:52.214588,-157.0
2023-08-15 18:15:52.222278,-154.0
2023-08-15 18:15:52.229968,-147.0
2023-08-15 18:15:52.237657,-140.0
2023-08-15 18:15:52.245347,-130.0
2023-08-15 18:15:52.253036,-126.0
2023-08-15 18:15:52.260726,-123.0
2023-08-15 18:15:52.268416,-119.0
2023-08-15 18:15:52.276105,-109.0
2023-08-15 18:15:52.283795,-102.0
2023-08-15 18:15:52.291485,-99.0
2023-08-15 18:15:52.299174,-99.0
2023-08-15 18:15:52.306864,-95.0
2023-08-15 18:15:52.314553,-92.0
2023-08-15 18:15:52.322243,-90.0
2023-08-15 18:15:52.329933,-90.0
2023-08-15 18:15:52.337622,-92.0
2023-08-15 18:15:52.345312,-97.0
2023-08-15 18:15:52.353001,-99.0
2023-08-15 18:15:52.360691,-92.0
2023-08-15 18:15:52.368381,-97.0
2023-08-15 18:15:52.376070,-102.0
2023-08-15 18:15:52.383760,-102.0
2023-08-15 18:15:52.391450,-104.0
2023-08-15 18:15:52.399139,-99.0
2023-08-15 18:15:52.406829,-95.0
2023-08-15 18:15:52.414518,-97.0
2023-08-15 18:15:52.422208,-97.0
2023-08-15 18:15:52.429898,-90.0
2023-08-15 18:15:52.437587,-88.0
2023-08-15 18:15:52.445277,-92.0
2023-08-15 18:15:52.452966,-88.0
2023-08-15 18:15:52.460656,-78.0
2023-08-15 18:15:52.468346,-69.0
2023-08-15 18:15:52.476035,-59.0
2023-08-15 18:15:52.483725,-57.0
2023-08-15 18:15:52.491415,-52.0
2023-08-15 18:15:52.499104,-45.0
2023-08-15 18:15:52.506794,-49.0
2023-08-15 18:15:52.514483,-76.0
2023-08-15 18:15:52.522173,-99.0
2023-08-15 18:15:52.529863,-102.0
2023-08-15 18:15:52.537552,-92.0
2023-08-15 18:15:52.545242,-92.0
2023-08-15 18:15:52.552931,-95.0
2023-08-15 18:15:52.560621,-57.0
2023-08-15 18:15:52.568311,80.0
2023-08-15 18:15:52.576000,345.0
2023-08-15 18:15:52.583690,535.0
2023-08-15 18:15:52.591380,304.0
2023-08-15 18:15:52.599069,-276.0
2023-08-15 18:15:52.606759,-635.0
2023-08-15 18:15:52.614448,-464.0
