time,ECG
2023-08-17 20:01:36.665565,-88.0
2023-08-17 20:01:36.673255,-83.0
2023-08-17 20:01:36.680944,-76.0
2023-08-17 20:01:36.688633,-76.0
2023-08-17 20:01:36.696322,-64.0
2023-08-17 20:01:36.704012,-50.0
2023-08-17 20:01:36.711701,-50.0
2023-08-17 20:01:36.719390,-40.0
2023-08-17 20:01:36.727080,-21.0
2023-08-17 20:01:36.734769,-26.0
2023-08-17 20:01:36.742458,-50.0
2023-08-17 20:01:36.750147,-62.0
2023-08-17 20:01:36.757837,-67.0
2023-08-17 20:01:36.765526,-79.0
2023-08-17 20:01:36.773215,-86.0
2023-08-17 20:01:36.780904,-81.0
2023-08-17 20:01:36.788594,-81.0
2023-08-17 20:01:36.796283,-81.0
2023-08-17 20:01:36.803972,-76.0
2023-08-17 20:01:36.811662,-74.0
2023-08-17 20:01:36.819351,-31.0
2023-08-17 20:01:36.827040,146.0
2023-08-17 20:01:36.834729,467.0
2023-08-17 20:01:36.842419,668.0
2023-08-17 20:01:36.850108,450.0
2023-08-17 20:01:36.857797,-55.0
2023-08-17 20:01:36.865487,-390.0
2023-08-17 20:01:36.873176,-304.0
2023-08-17 20:01:36.880865,-50.0
2023-08-17 20:01:36.888554,9.0
2023-08-17 20:01:36.896244,-55.0
2023-08-17 20:01:36.903933,-50.0
2023-08-17 20:01:36.911622,-23.0
2023-08-17 20:01:36.919311,-31.0
2023-08-17 20:01:36.927001,-28.0
2023-08-17 20:01:36.934690,-23.0
2023-08-17 20:01:36.942379,-31.0
2023-08-17 20:01:36.950069,-26.0
2023-08-17 20:01:36.957758,-7.0
2023-08-17 20:01:36.965447,4.0
2023-08-17 20:01:36.973136,14.0
2023-08-17 20:01:36.980826,26.0
2023-08-17 20:01:36.988515,33.0
2023-08-17 20:01:36.996204,45.0
2023-08-17 20:01:37.003894,62.0
2023-08-17 20:01:37.011583,81.0
2023-08-17 20:01:37.019272,103.0
2023-08-17 20:01:37.026961,119.0
2023-08-17 20:01:37.034651,134.0
2023-08-17 20:01:37.042340,158.0
2023-08-17 20:01:37.050029,186.0
2023-08-17 20:01:37.057718,213.0
2023-08-17 20:01:37.065408,234.0
2023-08-17 20:01:37.073097,254.0
2023-08-17 20:01:37.080786,270.0
2023-08-17 20:01:37.088476,287.0
2023-08-17 20:01:37.096165,294.0
2023-08-17 20:01:37.103854,287.0
2023-08-17 20:01:37.111543,261.0
2023-08-17 20:01:37.119233,218.0
2023-08-17 20:01:37.126922,155.0
2023-08-17 20:01:37.134611,81.0
2023-08-17 20:01:37.142301,14.0
2023-08-17 20:01:37.149990,-43.0
2023-08-17 20:01:37.157679,-98.0
2023-08-17 20:01:37.165368,-146.0
2023-08-17 20:01:37.173058,-172.0
2023-08-17 20:01:37.180747,-182.0
2023-08-17 20:01:37.188436,-186.0
2023-08-17 20:01:37.196125,-191.0
2023-08-17 20:01:37.203815,-191.0
2023-08-17 20:01:37.211504,-198.0
2023-08-17 20:01:37.219193,-206.0
2023-08-17 20:01:37.226883,-189.0
2023-08-17 20:01:37.234572,-174.0
2023-08-17 20:01:37.242261,-177.0
2023-08-17 20:01:37.249950,-179.0
2023-08-17 20:01:37.257640,-170.0
2023-08-17 20:01:37.265329,-162.0
2023-08-17 20:01:37.273018,-160.0
2023-08-17 20:01:37.280708,-150.0
2023-08-17 20:01:37.288397,-143.0
2023-08-17 20:01:37.296086,-143.0
2023-08-17 20:01:37.303775,-146.0
2023-08-17 20:01:37.311465,-141.0
2023-08-17 20:01:37.319154,-136.0
