time,ECG
2023-12-19 11:59:49.308025,-45.0
2023-12-19 11:59:49.315713,-38.0
2023-12-19 11:59:49.323402,-33.0
2023-12-19 11:59:49.331091,-30.0
2023-12-19 11:59:49.338780,-23.0
2023-12-19 11:59:49.346469,-21.0
2023-12-19 11:59:49.354158,-35.0
2023-12-19 11:59:49.361847,-57.0
2023-12-19 11:59:49.369535,-71.0
2023-12-19 11:59:49.377224,-71.0
2023-12-19 11:59:49.384913,-66.0
2023-12-19 11:59:49.392602,-61.0
2023-12-19 11:59:49.400291,-57.0
2023-12-19 11:59:49.407980,-50.0
2023-12-19 11:59:49.415669,-52.0
2023-12-19 11:59:49.423358,-66.0
2023-12-19 11:59:49.431046,-71.0
2023-12-19 11:59:49.438735,-71.0
2023-12-19 11:59:49.446424,-71.0
2023-12-19 11:59:49.454113,-57.0
2023-12-19 11:59:49.461802,-112.0
2023-12-19 11:59:49.469491,-400.0
2023-12-19 11:59:49.477180,-896.0
2023-12-19 11:59:49.484869,-1158.0
2023-12-19 11:59:49.492557,-722.0
2023-12-19 11:59:49.500246,16.0
2023-12-19 11:59:49.507935,219.0
2023-12-19 11:59:49.515624,9.0
2023-12-19 11:59:49.523313,7.0
2023-12-19 11:59:49.531002,92.0
2023-12-19 11:59:49.538691,40.0
2023-12-19 11:59:49.546379,21.0
2023-12-19 11:59:49.554068,52.0
2023-12-19 11:59:49.561757,33.0
2023-12-19 11:59:49.569446,14.0
2023-12-19 11:59:49.577135,28.0
2023-12-19 11:59:49.584824,26.0
2023-12-19 11:59:49.592513,11.0
2023-12-19 11:59:49.600202,9.0
2023-12-19 11:59:49.607890,9.0
2023-12-19 11:59:49.615579,0.0
2023-12-19 11:59:49.623268,-9.0
2023-12-19 11:59:49.630957,-14.0
2023-12-19 11:59:49.638646,-26.0
2023-12-19 11:59:49.646335,-47.0
2023-12-19 11:59:49.654024,-69.0
2023-12-19 11:59:49.661713,-95.0
2023-12-19 11:59:49.669401,-126.0
2023-12-19 11:59:49.677090,-143.0
2023-12-19 11:59:49.684779,-162.0
2023-12-19 11:59:49.692468,-193.0
2023-12-19 11:59:49.700157,-207.0
2023-12-19 11:59:49.707846,-188.0
2023-12-19 11:59:49.715535,-159.0
2023-12-19 11:59:49.723223,-138.0
2023-12-19 11:59:49.730912,-119.0
2023-12-19 11:59:49.738601,-92.0
2023-12-19 11:59:49.746290,-64.0
2023-12-19 11:59:49.753979,-47.0
2023-12-19 11:59:49.761668,-33.0
2023-12-19 11:59:49.769357,-11.0
2023-12-19 11:59:49.777046,-4.0
2023-12-19 11:59:49.784734,-2.0
2023-12-19 11:59:49.792423,7.0
2023-12-19 11:59:49.800112,4.0
2023-12-19 11:59:49.807801,2.0
2023-12-19 11:59:49.815490,11.0
2023-12-19 11:59:49.823179,14.0
2023-12-19 11:59:49.830868,11.0
2023-12-19 11:59:49.838557,16.0
2023-12-19 11:59:49.846245,16.0
2023-12-19 11:59:49.853934,9.0
2023-12-19 11:59:49.861623,7.0
2023-12-19 11:59:49.869312,9.0
2023-12-19 11:59:49.877001,4.0
2023-12-19 11:59:49.884690,2.0
2023-12-19 11:59:49.892379,0.0
2023-12-19 11:59:49.900067,-4.0
2023-12-19 11:59:49.907756,-9.0
2023-12-19 11:59:49.915445,-16.0
2023-12-19 11:59:49.923134,-16.0
2023-12-19 11:59:49.930823,-16.0
2023-12-19 11:59:49.938512,-16.0
2023-12-19 11:59:49.946201,-14.0
2023-12-19 11:59:49.953890,-14.0
2023-12-19 11:59:49.961578,-11.0
2023-12-19 11:59:49.969267,-4.0
2023-12-19 11:59:49.976956,0.0
2023-12-19 11:59:49.984645,-2.0
2023-12-19 11:59:49.992334,-2.0
2023-12-19 11:59:50.000023,4.0
2023-12-19 11:59:50.007712,7.0
2023-12-19 11:59:50.015401,4.0
2023-12-19 11:59:50.023089,0.0
2023-12-19 11:59:50.030778,-4.0
2023-12-19 11:59:50.038467,-9.0
2023-12-19 11:59:50.046156,-11.0
2023-12-19 11:59:50.053845,-14.0
2023-12-19 11:59:50.061534,-11.0
2023-12-19 11:59:50.069223,-4.0
2023-12-19 11:59:50.076911,-7.0
2023-12-19 11:59:50.084600,-16.0
2023-12-19 11:59:50.092289,-14.0
2023-12-19 11:59:50.099978,-14.0
2023-12-19 11:59:50.107667,-14.0
2023-12-19 11:59:50.115356,-9.0
2023-12-19 11:59:50.123045,-4.0
2023-12-19 11:59:50.130734,-9.0
2023-12-19 11:59:50.138422,-14.0
2023-12-19 11:59:50.146111,-19.0
2023-12-19 11:59:50.153800,-26.0
2023-12-19 11:59:50.161489,-33.0
2023-12-19 11:59:50.169178,-35.0
2023-12-19 11:59:50.176867,-40.0
2023-12-19 11:59:50.184556,-42.0
2023-12-19 11:59:50.192245,-45.0
2023-12-19 11:59:50.199933,-64.0
2023-12-19 11:59:50.207622,-104.0
2023-12-19 11:59:50.215311,-126.0
2023-12-19 11:59:50.223000,-116.0
2023-12-19 11:59:50.230689,-121.0
2023-12-19 11:59:50.238378,-131.0
2023-12-19 11:59:50.246067,-116.0
2023-12-19 11:59:50.253755,-102.0
2023-12-19 11:59:50.261444,-102.0
2023-12-19 11:59:50.269133,-104.0
2023-12-19 11:59:50.276822,-104.0
2023-12-19 11:59:50.284511,-92.0
2023-12-19 11:59:50.292200,-69.0
2023-12-19 11:59:50.299889,-66.0
2023-12-19 11:59:50.307578,-207.0
2023-12-19 11:59:50.315266,-603.0
2023-12-19 11:59:50.322955,-1053.0
2023-12-19 11:59:50.330644,-994.0
2023-12-19 11:59:50.338333,-317.0
2023-12-19 11:59:50.346022,181.0
2023-12-19 11:59:50.353711,92.0
2023-12-19 11:59:50.361400,-26.0
2023-12-19 11:59:50.369089,61.0
2023-12-19 11:59:50.376777,73.0
2023-12-19 11:59:50.384466,23.0
2023-12-19 11:59:50.392155,45.0
2023-12-19 11:59:50.399844,54.0
2023-12-19 11:59:50.407533,21.0
2023-12-19 11:59:50.415222,14.0
2023-12-19 11:59:50.422911,21.0
2023-12-19 11:59:50.430599,14.0
2023-12-19 11:59:50.438288,14.0
2023-12-19 11:59:50.445977,16.0
2023-12-19 11:59:50.453666,2.0
2023-12-19 11:59:50.461355,-7.0
2023-12-19 11:59:50.469044,-7.0
2023-12-19 11:59:50.476733,-16.0
2023-12-19 11:59:50.484422,-33.0
2023-12-19 11:59:50.492110,-52.0
2023-12-19 11:59:50.499799,-73.0
2023-12-19 11:59:50.507488,-95.0
2023-12-19 11:59:50.515177,-109.0
2023-12-19 11:59:50.522866,-121.0
2023-12-19 11:59:50.530555,-123.0
2023-12-19 11:59:50.538244,-121.0
2023-12-19 11:59:50.545933,-123.0
2023-12-19 11:59:50.553621,-112.0
2023-12-19 11:59:50.561310,-90.0
2023-12-19 11:59:50.568999,-66.0
2023-12-19 11:59:50.576688,-42.0
2023-12-19 11:59:50.584377,-26.0
2023-12-19 11:59:50.592066,-14.0
2023-12-19 11:59:50.599755,2.0
2023-12-19 11:59:50.607443,26.0
2023-12-19 11:59:50.615132,35.0
2023-12-19 11:59:50.622821,33.0
2023-12-19 11:59:50.630510,33.0
2023-12-19 11:59:50.638199,35.0
2023-12-19 11:59:50.645888,30.0
2023-12-19 11:59:50.653577,21.0
2023-12-19 11:59:50.661266,19.0
2023-12-19 11:59:50.668954,28.0
2023-12-19 11:59:50.676643,26.0
2023-12-19 11:59:50.684332,16.0
2023-12-19 11:59:50.692021,14.0
2023-12-19 11:59:50.699710,14.0
2023-12-19 11:59:50.707399,9.0
2023-12-19 11:59:50.715088,-2.0
2023-12-19 11:59:50.722777,-19.0
