time,ECG
2023-08-12 15:10:02.224813,-69.0
2023-08-12 15:10:02.232503,-64.0
2023-08-12 15:10:02.240193,-64.0
2023-08-12 15:10:02.247883,-73.0
2023-08-12 15:10:02.255573,-83.0
2023-08-12 15:10:02.263263,-76.0
2023-08-12 15:10:02.270953,-69.0
2023-08-12 15:10:02.278642,-71.0
2023-08-12 15:10:02.286332,-76.0
2023-08-12 15:10:02.294022,-78.0
2023-08-12 15:10:02.301712,-76.0
2023-08-12 15:10:02.309402,-71.0
2023-08-12 15:10:02.317092,-71.0
2023-08-12 15:10:02.324782,-71.0
2023-08-12 15:10:02.332472,-71.0
2023-08-12 15:10:02.340162,-76.0
2023-08-12 15:10:02.347852,-80.0
2023-08-12 15:10:02.355542,-76.0
2023-08-12 15:10:02.363232,-73.0
2023-08-12 15:10:02.370922,-76.0
2023-08-12 15:10:02.378612,-76.0
2023-08-12 15:10:02.386302,-73.0
2023-08-12 15:10:02.393992,-73.0
2023-08-12 15:10:02.401682,-73.0
2023-08-12 15:10:02.409372,-76.0
2023-08-12 15:10:02.417062,-73.0
2023-08-12 15:10:02.424752,-76.0
2023-08-12 15:10:02.432442,-80.0
2023-08-12 15:10:02.440132,-80.0
2023-08-12 15:10:02.447822,-78.0
2023-08-12 15:10:02.455512,-73.0
2023-08-12 15:10:02.463202,-71.0
2023-08-12 15:10:02.470892,-73.0
2023-08-12 15:10:02.478582,-76.0
2023-08-12 15:10:02.486272,-69.0
2023-08-12 15:10:02.493962,-64.0
2023-08-12 15:10:02.501651,-61.0
2023-08-12 15:10:02.509341,-54.0
2023-08-12 15:10:02.517031,-47.0
2023-08-12 15:10:02.524721,-33.0
2023-08-12 15:10:02.532411,-28.0
2023-08-12 15:10:02.540101,-42.0
2023-08-12 15:10:02.547791,-49.0
2023-08-12 15:10:02.555481,-45.0
2023-08-12 15:10:02.563171,-57.0
2023-08-12 15:10:02.570861,-71.0
2023-08-12 15:10:02.578551,-78.0
2023-08-12 15:10:02.586241,-80.0
2023-08-12 15:10:02.593931,-76.0
2023-08-12 15:10:02.601621,-69.0
2023-08-12 15:10:02.609311,-71.0
2023-08-12 15:10:02.617001,-83.0
2023-08-12 15:10:02.624691,-52.0
2023-08-12 15:10:02.632381,104.0
2023-08-12 15:10:02.640071,392.0
2023-08-12 15:10:02.647761,630.0
2023-08-12 15:10:02.655451,549.0
2023-08-12 15:10:02.663141,154.0
2023-08-12 15:10:02.670831,-152.0
2023-08-12 15:10:02.678521,-176.0
2023-08-12 15:10:02.686211,-159.0
2023-08-12 15:10:02.693901,-185.0
2023-08-12 15:10:02.701591,-140.0
2023-08-12 15:10:02.709281,-99.0
2023-08-12 15:10:02.716971,-116.0
2023-08-12 15:10:02.724660,-114.0
2023-08-12 15:10:02.732350,-95.0
2023-08-12 15:10:02.740040,-92.0
2023-08-12 15:10:02.747730,-85.0
2023-08-12 15:10:02.755420,-76.0
2023-08-12 15:10:02.763110,-76.0
2023-08-12 15:10:02.770800,-69.0
2023-08-12 15:10:02.778490,-54.0
2023-08-12 15:10:02.786180,-49.0
2023-08-12 15:10:02.793870,-49.0
2023-08-12 15:10:02.801560,-42.0
2023-08-12 15:10:02.809250,-28.0
2023-08-12 15:10:02.816940,-16.0
2023-08-12 15:10:02.824630,-7.0
2023-08-12 15:10:02.832320,7.0
2023-08-12 15:10:02.840010,23.0
2023-08-12 15:10:02.847700,38.0
2023-08-12 15:10:02.855390,49.0
2023-08-12 15:10:02.863080,64.0
2023-08-12 15:10:02.870770,73.0
2023-08-12 15:10:02.878460,69.0
2023-08-12 15:10:02.886150,61.0
2023-08-12 15:10:02.893840,54.0
2023-08-12 15:10:02.901530,38.0
2023-08-12 15:10:02.909220,9.0
2023-08-12 15:10:02.916910,-16.0
2023-08-12 15:10:02.924600,-40.0
2023-08-12 15:10:02.932290,-73.0
2023-08-12 15:10:02.939980,-102.0
2023-08-12 15:10:02.947670,-119.0
2023-08-12 15:10:02.955359,-126.0
2023-08-12 15:10:02.963049,-130.0
2023-08-12 15:10:02.970739,-138.0
2023-08-12 15:10:02.978429,-135.0
2023-08-12 15:10:02.986119,-130.0
2023-08-12 15:10:02.993809,-128.0
2023-08-12 15:10:03.001499,-123.0
2023-08-12 15:10:03.009189,-123.0
2023-08-12 15:10:03.016879,-119.0
2023-08-12 15:10:03.024569,-111.0
2023-08-12 15:10:03.032259,-107.0
2023-08-12 15:10:03.039949,-107.0
2023-08-12 15:10:03.047639,-102.0
2023-08-12 15:10:03.055329,-95.0
2023-08-12 15:10:03.063019,-95.0
2023-08-12 15:10:03.070709,-92.0
2023-08-12 15:10:03.078399,-88.0
2023-08-12 15:10:03.086089,-85.0
2023-08-12 15:10:03.093779,-83.0
2023-08-12 15:10:03.101469,-85.0
2023-08-12 15:10:03.109159,-92.0
2023-08-12 15:10:03.116849,-95.0
2023-08-12 15:10:03.124539,-88.0
2023-08-12 15:10:03.132229,-85.0
2023-08-12 15:10:03.139919,-88.0
2023-08-12 15:10:03.147609,-90.0
2023-08-12 15:10:03.155299,-90.0
2023-08-12 15:10:03.162989,-90.0
2023-08-12 15:10:03.170679,-90.0
2023-08-12 15:10:03.178368,-83.0
2023-08-12 15:10:03.186058,-78.0
2023-08-12 15:10:03.193748,-83.0
2023-08-12 15:10:03.201438,-88.0
2023-08-12 15:10:03.209128,-83.0
2023-08-12 15:10:03.216818,-78.0
2023-08-12 15:10:03.224508,-83.0
2023-08-12 15:10:03.232198,-85.0
2023-08-12 15:10:03.239888,-83.0
2023-08-12 15:10:03.247578,-78.0
2023-08-12 15:10:03.255268,-78.0
2023-08-12 15:10:03.262958,-83.0
2023-08-12 15:10:03.270648,-85.0
2023-08-12 15:10:03.278338,-80.0
2023-08-12 15:10:03.286028,-76.0
2023-08-12 15:10:03.293718,-78.0
2023-08-12 15:10:03.301408,-78.0
2023-08-12 15:10:03.309098,-73.0
2023-08-12 15:10:03.316788,-71.0
2023-08-12 15:10:03.324478,-78.0
2023-08-12 15:10:03.332168,-90.0
2023-08-12 15:10:03.339858,-88.0
2023-08-12 15:10:03.347548,-78.0
2023-08-12 15:10:03.355238,-80.0
2023-08-12 15:10:03.362928,-85.0
2023-08-12 15:10:03.370618,-80.0
2023-08-12 15:10:03.378308,-76.0
2023-08-12 15:10:03.385998,-71.0
2023-08-12 15:10:03.393688,-78.0
2023-08-12 15:10:03.401377,-85.0
2023-08-12 15:10:03.409067,-83.0
2023-08-12 15:10:03.416757,-80.0
2023-08-12 15:10:03.424447,-88.0
2023-08-12 15:10:03.432137,-85.0
2023-08-12 15:10:03.439827,-80.0
2023-08-12 15:10:03.447517,-80.0
2023-08-12 15:10:03.455207,-85.0
2023-08-12 15:10:03.462897,-80.0
2023-08-12 15:10:03.470587,-80.0
2023-08-12 15:10:03.478277,-78.0
2023-08-12 15:10:03.485967,-69.0
2023-08-12 15:10:03.493657,-64.0
2023-08-12 15:10:03.501347,-66.0
2023-08-12 15:10:03.509037,-61.0
2023-08-12 15:10:03.516727,-47.0
2023-08-12 15:10:03.524417,-38.0
2023-08-12 15:10:03.532107,-38.0
2023-08-12 15:10:03.539797,-45.0
2023-08-12 15:10:03.547487,-47.0
2023-08-12 15:10:03.555177,-47.0
2023-08-12 15:10:03.562867,-57.0
2023-08-12 15:10:03.570557,-66.0
2023-08-12 15:10:03.578247,-76.0
2023-08-12 15:10:03.585937,-83.0
2023-08-12 15:10:03.593627,-78.0
2023-08-12 15:10:03.601317,-76.0
2023-08-12 15:10:03.609007,-83.0
2023-08-12 15:10:03.616697,-88.0
2023-08-12 15:10:03.624386,-88.0
2023-08-12 15:10:03.632076,-19.0
2023-08-12 15:10:03.639766,199.0
2023-08-12 15:10:03.647456,514.0
2023-08-12 15:10:03.655146,649.0
2023-08-12 15:10:03.662836,399.0
2023-08-12 15:10:03.670526,-21.0
2023-08-12 15:10:03.678216,-204.0
2023-08-12 15:10:03.685906,-178.0
2023-08-12 15:10:03.693596,-190.0
2023-08-12 15:10:03.701286,-183.0
