time,ECG
2023-08-10 17:23:12.729946,-121.0
2023-08-10 17:23:12.737636,-121.0
2023-08-10 17:23:12.745327,-121.0
2023-08-10 17:23:12.753017,-119.0
2023-08-10 17:23:12.760707,-114.0
2023-08-10 17:23:12.768398,-111.0
2023-08-10 17:23:12.776088,-109.0
2023-08-10 17:23:12.783778,-109.0
2023-08-10 17:23:12.791469,-104.0
2023-08-10 17:23:12.799159,-102.0
2023-08-10 17:23:12.806849,-99.0
2023-08-10 17:23:12.814539,-97.0
2023-08-10 17:23:12.822230,-95.0
2023-08-10 17:23:12.829920,-92.0
2023-08-10 17:23:12.837610,-92.0
2023-08-10 17:23:12.845301,-90.0
2023-08-10 17:23:12.852991,-88.0
2023-08-10 17:23:12.860681,-85.0
2023-08-10 17:23:12.868372,-90.0
2023-08-10 17:23:12.876062,-95.0
2023-08-10 17:23:12.883752,-92.0
2023-08-10 17:23:12.891443,-80.0
2023-08-10 17:23:12.899133,-69.0
2023-08-10 17:23:12.906823,-54.0
2023-08-10 17:23:12.914514,-42.0
2023-08-10 17:23:12.922204,-47.0
2023-08-10 17:23:12.929894,-69.0
2023-08-10 17:23:12.937584,-69.0
2023-08-10 17:23:12.945275,-49.0
2023-08-10 17:23:12.952965,-66.0
2023-08-10 17:23:12.960655,-102.0
2023-08-10 17:23:12.968346,-102.0
2023-08-10 17:23:12.976036,-90.0
2023-08-10 17:23:12.983726,-92.0
2023-08-10 17:23:12.991417,-97.0
2023-08-10 17:23:12.999107,-92.0
2023-08-10 17:23:13.006797,-88.0
2023-08-10 17:23:13.014488,-85.0
2023-08-10 17:23:13.022178,-83.0
2023-08-10 17:23:13.029868,-90.0
2023-08-10 17:23:13.037558,-78.0
2023-08-10 17:23:13.045249,42.0
2023-08-10 17:23:13.052939,357.0
2023-08-10 17:23:13.060629,745.0
2023-08-10 17:23:13.068320,892.0
2023-08-10 17:23:13.076010,495.0
2023-08-10 17:23:13.083700,-133.0
2023-08-10 17:23:13.091391,-214.0
2023-08-10 17:23:13.099081,40.0
2023-08-10 17:23:13.106771,-23.0
2023-08-10 17:23:13.114462,-154.0
2023-08-10 17:23:13.122152,-95.0
2023-08-10 17:23:13.129842,-76.0
2023-08-10 17:23:13.137533,-116.0
2023-08-10 17:23:13.145223,-99.0
2023-08-10 17:23:13.152913,-73.0
2023-08-10 17:23:13.160603,-80.0
2023-08-10 17:23:13.168294,-76.0
2023-08-10 17:23:13.175984,-61.0
2023-08-10 17:23:13.183674,-57.0
2023-08-10 17:23:13.191365,-47.0
2023-08-10 17:23:13.199055,-33.0
2023-08-10 17:23:13.206745,-21.0
2023-08-10 17:23:13.214436,-7.0
2023-08-10 17:23:13.222126,9.0
2023-08-10 17:23:13.229816,26.0
2023-08-10 17:23:13.237507,47.0
2023-08-10 17:23:13.245197,71.0
2023-08-10 17:23:13.252887,92.0
2023-08-10 17:23:13.260577,116.0
2023-08-10 17:23:13.268268,142.0
2023-08-10 17:23:13.275958,159.0
2023-08-10 17:23:13.283648,176.0
2023-08-10 17:23:13.291339,190.0
2023-08-10 17:23:13.299029,199.0
2023-08-10 17:23:13.306719,199.0
2023-08-10 17:23:13.314410,190.0
2023-08-10 17:23:13.322100,159.0
2023-08-10 17:23:13.329790,114.0
2023-08-10 17:23:13.337481,57.0
2023-08-10 17:23:13.345171,-7.0
2023-08-10 17:23:13.352861,-69.0
