ID; TimeStamp; HMDRX; HMDRY; HMDRZ;
0;96334603334;1.9;3.5;-3.5;
1;96334853280;1.8;3.5;-3.4;
2;96335111557;1.8;3.4;-3.4;
3;96335369834;1.7;3.4;-3.4;
4;96335628112;1.8;3.4;-3.4;
5;96335861394;1.8;3.4;-3.3;
6;96336103009;1.7;3.4;-3.3;
7;96336369617;1.5;2.9;-3.3;
8;96336636226;-0.6;-3.9;-3.2;
9;96336886172;-1.4;-12.4;-3;
10;96337144449;-2;-11.1;-2.6;
11;96337402727;-1.7;-11;-3;
12;96337644341;-1.9;-10.4;-3.1;
13;96337902618;-1.5;-9.7;-3;
14;96338152564;-1.6;-8.8;-3.2;
15;96338419173;-0.8;-5.6;-3.1;
16;96338677450;-0.7;-5.5;-3.1;
17;96338927396;-0.9;-4.9;-3;
18;96339185673;-1.9;-3.8;-2.7;
19;96339435619;-3.2;-0.8;-3.4;
20;96339685564;-6.7;3.2;-4.6;
21;96339952173;-8.9;4.4;-3.8;
22;96340202119;-5.9;9.7;-4.4;
23;96340468728;-3.9;23.1;-3.8;
24;96340727005;-2.5;34.3;-3.7;
25;96340968619;-2.9;46.8;-3.8;
26;96341226897;-8.6;65.3;-5.6;
27;96341476842;-22.7;75.5;-18.2;
28;96341743451;-29.7;71.5;-26;
29;96342001728;-15.5;53.7;-11.2;
30;96342251674;-6.9;23.6;-5.2;
31;96342501620;-4.7;7.5;-3.6;
32;96342768229;-3.7;-1.1;-4.5;
33;96343009843;-5.1;-12.9;-5.5;
34;96343268120;-6.5;-29.5;-5.7;
35;96343526397;-5.1;-38.9;-8.5;
36;96343793006;-2.5;-45.6;-9.8;
37;96344034620;-1.8;-52.6;-9;
38;96344284566;5.9;-57.2;-12;
39;96344542843;11.3;-66.9;-17.3;
40;96344801121;30.3;-80.3;-40;
41;96345059398;104.1;-82;-117.4;
42;96345309344;138;-74.4;-155.7;
43;96345567621;138.9;-65.4;-159.9;
44;96345834230;132.9;-58.5;-163.2;
45;96346075844;122.6;-56.2;-159.6;
46;96346334121;121.6;-54.6;-159.5;
47;96346584067;120.1;-52.5;-156.1;
48;96346842344;123.9;-51.6;-155.2;
49;96347100622;140;-51;-164;
50;96347342236;158.4;-45.7;-171.5;
51;96347625508;167.6;-37.8;-174.3;
52;96347892117;173;-36.9;-175.7;
53;96348142062;173.1;-35.4;-176.1;
54;96348400340;170;-32.5;-175.7;
55;96348650285;169.2;-31.8;-175.7;
56;96348908563;169.2;-32.7;-176.1;
57;96349158508;166.9;-34.2;-174.8;
58;96349408454;163.6;-38.1;-173;
59;96349658400;163.9;-40.7;-172.6;
60;96349916677;163.9;-40;-172.6;
61;96350166623;162.8;-40;-171.8;
62;96350416569;155.6;-39.3;-170.1;
63;96350674846;150.1;-36.3;-171.5;
64;96350941455;143.7;-32.8;-171.7;
65;96351191400;139.5;-32.8;-173.5;
66;96351441346;132;-40.6;-171.9;
67;96351699623;110.6;-54.8;-154.5;
68;96351941238;102;-60.7;-146.8;
69;96352207846;95.1;-67;-141.3;
70;96352466124;68.8;-74;-114.9;
71;96352724401;21;-68.3;-65;
72;96352974347;8;-46.9;-42.6;
73;96353232624;8.7;-26.3;-36.5;
74;96353482570;9.9;-12.1;-31.4;
75;96353740847;4.7;-1.8;-30.4;
76;96353990793;1.1;2.7;-24.6;
77;96354257402;-2.2;6.1;-18.7;
78;96354507347;-4.6;8.6;-12.6;
79;96354765625;-3.7;9.6;-12;
80;96355015570;-2.1;12.8;-9.8;
81;96355265516;-2;11.2;-7.4;
82;96355523793;-2.2;7.1;-7;
83;96355790402;-1.5;4.1;-6.9;
84;96356032016;-2.9;5.1;-7.8;
85;96356298625;-1.4;6.9;-7.9;
86;96356548571;-0.5;5.9;-7.2;
87;96356806848;0.1;3.4;-6.2;
88;96357065126;5.8;-5.8;-4.9;
89;96357315071;8.3;-14.8;-4.5;
90;96357573349;9.9;-18.8;-5;
91;96357831626;10;-14;-4.8;
92;96358081572;10.2;-5.4;-4.3;
93;96358356512;9.1;-2.2;-4.7;
94;96358606458;8.3;3.4;-4.7;
95;96358873066;8;5.4;-4.6;
96;96359114681;7.5;4.3;-4.9;
97;96359381289;6.9;-0.7;-5.1;
98;96359622904;5.4;-5.1;-5.2;
99;96359881181;4.8;-10.2;-6.3;
100;96360139458;4.2;-22.6;-6.9;
101;96360397736;4.4;-36.3;-7.6;
102;96360647681;5.4;-53.2;-8.3;
103;96360905959;9.2;-67.8;-13.7;
104;96361155904;15.7;-76.1;-22.3;
105;96361414182;54.1;-83.1;-61;
106;96361655796;75.3;-83;-81.8;
107;96361922405;56.2;-81.2;-62.3;
108;96362180682;19.9;-71;-25.6;
109;96362438959;12.3;-47.9;-18;
110;96362688905;5.5;-24.3;-14.8;
111;96362963845;0.2;-4.8;-12.8;
112;96363205459;-2.3;3.5;-13.7;
