ID; TimeStamp; HMDRX; HMDRY; HMDRZ;
0;96094430463;12.1;-4;-6.6;
1;96095771838;12;-4.1;-6.5;
2;96096030116;11.9;-4;-6.5;
3;96096280062;11.8;-4.2;-6.4;
4;96096538339;11.6;-4;-6.3;
5;96096771621;11.4;-3.8;-6.4;
6;96097021567;10.4;-4.5;-6.6;
7;96097288176;8.2;-5.4;-6.7;
8;96097529790;-2.3;-8.6;-6.3;
9;96097796399;-9.9;-10.1;-5.1;
10;96098046345;-11.8;-10.2;-5.1;
11;96098304622;-11.1;-8.9;-5.2;
12;96098571231;-9.4;-7;-5;
13;96098812845;-9;-6.1;-4.9;
14;96099071122;-8.8;-6.3;-4.8;
15;96099312737;-9.3;-6.2;-4.9;
16;96099587677;-11.7;-7;-5;
17;96099837623;-11.9;-5.5;-4.9;
18;96100079237;-12.8;2.3;-5.2;
19;96100345846;-14.5;12.8;-5.1;
20;96100604123;-13.5;22.6;-6.8;
21;96100845737;-15.4;30.4;-8.5;
22;96101112346;-19.5;45;-12;
23;96101370623;-26.5;59.3;-19;
24;96101620569;-43;71.5;-35.2;
25;96101878846;-66;78.2;-57.4;
26;96102137124;-122.4;78.1;-113.7;
27;96102378738;-147.6;74.1;-138.1;
28;96102637015;-158.5;68.8;-148;
29;96102903624;-164.7;61.3;-156.6;
30;96103161901;-165.7;55.5;-159.4;
31;96103411847;-166;55.2;-159.4;
32;96103670124;-165.6;55.5;-160.5;
33;96103928401;-166.6;56.5;-160.2;
34;96104178347;-166.8;57.4;-159.6;
35;96104436624;-166.5;58.7;-159;
36;96104694902;-165.6;61.7;-158;
37;96104944848;-161.9;65;-155;
38;96105203125;-154.8;70.4;-148;
39;96105461402;-141.7;75.4;-136.4;
40;96105711348;-100.7;77.9;-97.5;
41;96105961294;-45.8;70.3;-41.9;
42;96106219571;-24.7;51.3;-20.8;
43;96106469517;-18.3;31.2;-14.2;
44;96106744457;-14.4;8;-10.3;
45;96106994403;-12.5;-8.8;-7.5;
46;96107244348;-11.1;-16.8;-8.6;
47;96107502626;-13;-27;-7.6;
48;96107744240;-8;-51.2;-3.5;
49;96108010849;-29.2;-84.2;20.2;
50;96108269126;-178.2;-74.3;171.1;
51;96108519072;176;-63.8;177.9;
52;96108777349;174.7;-47.5;178.4;
53;96109027295;173.9;-34.8;179;
54;96109293904;173;-28.5;179.1;
55;96109543849;171.2;-28.8;-178.8;
56;96109810458;171.9;-30.7;-179.3;
57;96110060404;172.7;-30.6;-179.8;
58;96110310350;174.3;-26.7;179.5;
59;96110568627;176;-29;178.1;
60;96110826904;175;-42.2;175.4;
61;96111076850;172.6;-53.3;173;
62;96111343459;169.3;-62.5;171.9;
63;96111585073;171.2;-71;166.2;
64;96111843350;175.6;-80.7;159.7;
65;96112101627;-69.1;-85.9;42.6;
66;96112351573;-39.4;-77.3;11.6;
67;96112609851;-31.3;-70.1;5.2;
68;96112851465;-28.1;-59.6;4;
69;96113126405;-22.1;-43.1;0.7;
70;96113368019;-21.8;-31.1;-1.1;
71;96113634628;-18.6;-22.7;-2.5;
72;96113901237;-15.9;-15.9;-4.8;
73;96114142851;-13;-12.1;-6.3;
74;96114401128;-11.3;-7.3;-6.9;
75;96114651074;-9.9;-2.3;-7.5;
76;96114909351;-8.8;0.9;-6.7;
77;96115150966;-8.9;1.6;-6.6;
78;96115425906;-8.5;3.2;-6.8;
79;96115675852;-7.9;7.7;-7;
80;96115942461;-8.3;9;-7;
81;96116175743;-10.2;16.7;-7.2;
82;96116442352;-12.2;29.1;-8.6;
83;96116717292;-11.8;37.5;-10.6;
84;96116967238;-12.6;39.2;-12.4;
85;96117225515;-12.2;41.5;-13.4;
86;96117475461;-12.2;42.6;-13.3;
87;96117742070;-12.1;43.7;-12.7;
88;96117983684;-11.9;43.8;-11.5;
89;96118250293;-11.4;42.4;-10.9;
90;96118491907;-10;39.1;-9.8;
91;96118750184;-8.5;33.3;-8.5;
92;96119008462;-8;31.9;-7.2;
93;96119266739;-7.5;32.2;-6.4;
94;96119516685;-5.6;26.4;-3.7;
95;96119774962;-5.1;18.3;-2.5;
96;96120033239;-4.6;12.8;-2.8;
97;96120291517;-4.5;7.8;-3.4;
98;96120541462;-2.8;-2.6;-4.1;
99;96120799740;-1.2;-16.2;-4.7;
100;96121049685;-1.4;-21.7;-4.3;
101;96121299631;-0.8;-27.3;-5;
102;96121557908;-0.8;-32.4;-4.9;
103;96121816186;0.3;-35.6;-5.4;
104;96122074463;1.2;-38.5;-5.7;
105;96122324409;3.6;-52;-8.1;
106;96122582686;105.1;-84.5;-108.7;
107;96122832632;170.8;-55.5;-174.9;
108;96123090909;175;-41;-178.4;
109;96123349186;175.9;-35.1;-178.3;
110;96123607464;176;-38.5;-177.9;
111;96123857409;175.6;-41.8;-177.4;
112;96124115687;177.8;-48.3;-178.8;
113;96124365632;175.1;-52.6;-177.4;
114;96124623910;175.6;-59.1;-177.3;
115;96124882187;178.7;-69.1;-179.1;
116;96125140464;-174.1;-80.8;174.3;
117;96125390410;-12;-84.5;10.3;
