ID; TimeStamp; HMDRX; HMDRY; HMDRZ;
0;6538569224;-0.4;-4.5;1.3;
1;6538819170;0.4;-3.5;1.2;
2;6539085779;6.4;7.2;3;
3;6539344056;10.1;21.2;9.6;
4;6539594002;10.1;23.6;10.5;
5;6539843947;9;20.4;8.4;
6;6540102225;7.6;16.9;6.7;
7;6540352170;3.5;-0.6;2.3;
8;6540610448;1.8;-2.7;1.4;
9;6540868725;1.7;-5.4;0.6;
10;6541127002;5;-9.7;0.8;
11;6541385255;15.2;-7.9;2.8;
12;6541635050;13.5;-33.9;3.4;
13;6541893328;12.3;-65.1;0.5;
14;6542151630;-51.4;-88.5;62.2;
15;6542401576;-169.4;-54.1;178.5;
16;6542659878;-170.4;-28.8;177.5;
17;6542918155;-171.6;-7.8;177.7;
18;6543168101;-172.7;11.9;178.3;
19;6543426378;-170.9;10.5;177.1;
20;6543684655;-168.2;-2.3;176.4;
21;6543934601;-163.7;-4.4;176.1;
22;6544192878;-157.3;-4.9;175.9;
23;6544451156;-156;-3.2;175.5;
24;6544701101;-156.9;-0.9;176.1;
25;6544959379;-156.9;-0.5;175.8;
26;6545209350;-166.5;6.5;174.3;
27;6545467652;-170.5;18.6;172.8;
28;6545725929;-169.3;17.6;172.7;
29;6545975875;-171.4;45.4;178.1;
30;6546234177;-174.1;65.8;178;
31;6546492454;-177.6;80.1;174.7;
32;6546742400;18.7;76.4;8.2;
33;6547000677;13.7;61.7;1.7;
34;6547258955;13.6;52;0.8;
35;6547508900;10.2;39.4;-1;
36;6547767178;10.7;29.2;0.1;
37;6548025455;12.1;20.1;0.8;
38;6548275401;12.7;10.9;0.5;
39;6548533703;2.9;3.7;0.8;
40;6548791980;4.5;-13.7;0.3;
41;6549041926;6.3;-39.2;-1.7;
42;6549300203;9.1;-57.5;-5.9;
43;6549558481;8.1;-75.8;-4.6;
44;6549808426;-153.5;-78.3;158;
45;6550066704;-169.7;-45.8;172.4;
46;6550324981;-174.7;-15.6;174.2;
47;6550574927;-174.5;7;174.2;
48;6550833204;-177.4;29;171.6;
49;6551091481;172.1;45.7;164.5;
50;6551341427;157.4;54.3;159.1;
51;6551599704;153.5;62.4;156.3;
52;6551857981;159.1;64.9;162.5;
53;6552107927;163.2;66.5;168.4;
54;6552366204;163.9;66.3;170.6;
55;6552624482;165.9;69;169;
56;6552874428;178.4;74.5;171.2;
57;6553132705;179.3;76.8;168.3;
58;6553391007;-174.4;78.2;172;
59;6553640953;-2.9;79;-20.5;
60;6553899230;3.8;64.1;-14.9;
61;6554157507;7;58.1;-11;
62;6554407453;5.3;48;-2.9;
63;6554665730;8.1;32.6;-0.6;
64;6554924008;8.5;23.7;-0.3;
65;6555173953;11.6;23.4;0.2;
66;6555432231;14;25.5;2.7;
67;6555682101;15.1;27.5;4.6;
68;6555940354;14.8;27.6;4.1;
69;6556198631;13;33.2;3.2;
70;6556456908;14.6;61.9;8.7;
71;6556706854;46.2;84.3;41.5;
72;6556965131;173.7;72.5;170.4;
73;6557215077;176.2;50.7;174.6;
74;6557473354;173.2;33.4;173.9;
75;6557731632;175.9;23.7;173.1;
76;6557981577;178.9;6.5;175.9;
77;6558239855;-178.6;-5.7;175.1;
78;6558498132;-175.4;-16.4;174.4;
79;6558748128;-172.7;-31.6;172.5;
80;6559006405;-170.5;-52.2;170.1;
81;6559264682;-170.9;-70.8;171.3;
82;6559514628;-153.4;-85.3;156;
83;6559772905;-15.9;-83.1;19.3;
84;6560031182;-2.6;-72.3;5.2;
85;6560281128;-3.4;-62.6;4.8;
86;6560539406;-3.3;-54;4.5;
87;6560797683;-2.6;-50.7;3.8;
88;6561047629;0.4;-47;0.9;
89;6561314237;0.9;-38.9;-2.4;
90;6561564183;3.2;-28.8;-4.4;
91;6561830792;3.5;-22.7;-4.5;
92;6562080738;3.4;-17.4;-2.7;
93;6562339015;2.3;-9.7;-0.2;
94;6562597292;-0.7;-2.2;2.2;
95;6562847238;-4.1;-2;3.7;
96;6563105515;-2.9;-3.2;5.1;
97;6563363792;-3;-8.3;4.3;
98;6563613738;-3;-7.8;4.7;
99;6563872016;-2;-11.1;3.8;
100;6564130293;-1.6;-14.2;3;
101;6564380239;0.3;-34.7;1.6;
102;6564638516;5.3;-56.9;-1.9;
103;6564896793;15.3;-82.2;-8.9;
104;6565146739;-174.3;-69.3;-178.5;
105;6565405016;-176.1;-43;180;
106;6565663293;-177.3;-16.2;176.1;
107;6565913239;-175.4;6.1;176.7;
108;6566171516;-174.8;22.5;176.5;
109;6566421462;-174.3;39.8;176.5;
110;6566679739;-172.5;57.5;177.8;
111;6566938017;165.7;78.6;160.5;
112;6567187962;127.4;81.1;121.2;
113;6567446240;29.2;73.4;25.1;
