ID; TimeStamp; HMDRX; HMDRY; HMDRZ;
0;182137303326;-4.7;-0.2;-0.5;
1;182137561603;-4.7;-0.2;-0.4;
2;182137811549;-4.7;-0.2;-0.4;
3;182138061495;-4.6;-0.2;-0.5;
4;182138319772;-4.7;-0.2;-0.5;
5;182138578050;-4.6;-0.2;-0.5;
6;182138819664;-4.7;-0.1;-0.6;
7;182139077941;-4.7;-0.2;-0.6;
8;182139327887;-4;0.2;-0.7;
9;182139586164;-1.8;8.1;-1.3;
10;182139836110;-1.4;21.1;-1.8;
11;182140086056;-1;40.7;-2.3;
12;182140344333;-0.4;40.7;-3;
13;182140602610;-1.3;15.1;-3.3;
14;182140869219;-1.6;5.4;-0.8;
15;182141119165;-1.3;1.6;0.3;
16;182141385773;-0.1;4.3;0.5;
17;182141644051;1;6.3;-0.1;
18;182141877333;1.2;5.4;-0.6;
19;182142135611;2.1;5.9;-0.9;
20;182142385556;3.1;6.4;0.6;
21;182142643834;4.1;5.4;0.7;
22;182142893779;4.3;5.1;0.6;
23;182143152057;3.8;4.3;1.3;
24;182143402003;3.1;3.6;0.6;
25;182143660280;3.3;4.7;0.6;
26;182143918557;2.9;6.3;0.1;
27;182144176834;2.1;9.3;-0.7;
28;182144435112;1.4;13.1;-0.6;
29;182144685057;1.1;14.9;-0.2;
30;182144943335;1.4;14.4;-0.1;
31;182145193280;1.2;15.4;-1;
32;182145451558;0.8;13.3;-0.7;
33;182145709835;-0.5;14.2;-0.5;
34;182145959781;-2.2;11;-0.5;
35;182146218058;-3.3;-13.2;-2.2;
36;182146476335;-3.3;-8.1;0.3;
37;182146726281;-4.5;10.5;-0.1;
38;182146984558;-4.6;17.6;-2.3;
39;182147242836;-5;22.6;-3;
40;182147492781;-3.5;32.2;-2.7;
41;182147751059;-3.4;39.2;-3.8;
42;182148009336;-3.5;47.7;-3.8;
43;182148284276;-4.8;46.5;-4;
44;182148517484;-5.8;28.9;-3.6;
45;182148775761;-4.4;22.3;-1;
46;182149042370;-7;30.8;0.2;
47;182149292316;-9.2;40.3;-1.8;
48;182149542261;-5.3;33.9;-3.4;
49;182149800539;-0.7;23.9;-0.8;
50;182150083811;-1;-24;-1.4;
51;182150333756;-6.7;-63.4;3;
52;182150592034;-30.7;-82.4;25.4;
53;182150816985;-170.8;-76;164.2;
54;182151083594;-178.3;-65.3;171.9;
55;182151350202;176.5;-62.5;175.7;
56;182151591817;171.5;-68.1;175.6;
57;182151850094;172.9;-69.8;171.9;
58;182152108371;171.1;-67.7;174.6;
59;182152358317;166.3;-65;-179.7;
60;182152608263;160.1;-59.6;-173.1;
61;182152866540;164.6;-63.7;-177.2;
62;182153124817;169;-63.2;178;
63;182153383094;170;-64.2;177.9;
64;182153633040;168.1;-69.1;-178.9;
65;182153882986;170.4;-77;179.8;
66;182154149595;-17.4;-89.6;9.3;
67;182154416204;-7.2;-82;-0.2;
68;182154657818;-15.7;-77.9;8.1;
69;182154916095;-18.5;-76.3;11.3;
70;182155166041;-14.5;-73.9;7.8;
71;182155415987;-9.8;-58.7;4.3;
72;182155682595;-8.2;-50.1;2.2;
73;182155932541;-8.1;-36.5;1.4;
74;182156190818;-8.3;-24.1;0.4;
75;182156449096;-7.6;-11.1;-0.2;
76;182156699041;-8.1;3.8;-1.2;
77;182156957319;-8.2;13.6;-1.5;
78;182157215596;-7.6;25;-1.2;
79;182157465542;-7.8;43.9;-0.9;
80;182157723819;-6.3;32.6;-2;
81;182157982096;-6.3;18.4;-2;
82;182158232042;-6.5;9.2;-1;
83;182158481988;-5.9;-12.2;-0.4;
84;182158756928;-6.2;-47.3;0;
85;182158998542;-12;-73.5;3.2;
86;182159256820;-39.4;-86.8;28.7;
87;182159506765;178.4;-79;170;
88;182159765043;166.2;-70.5;178.8;
89;182160023320;150.1;-71.6;-174.4;
90;182160281597;138;-80.2;-167.5;
91;182160523211;-2.8;-79;-20.1;
92;182160789820;-6.4;-48.4;-9.8;
93;182161048097;-5.6;-20.8;-5.9;
94;182161306375;-6.9;-7.7;-5.2;
95;182161564652;-7.8;-3.3;-3.6;
96;182161814598;-7.8;-10.1;-1;
97;182162064544;-12.4;-42.4;-1.9;
98;182162314489;-15.5;-65.9;-1.5;
99;182162589430;-9.6;-50.1;-1.5;
100;182162831044;-7.1;-33.6;-1.8;
101;182163089321;-6.2;-17.5;-0.4;
102;182163339267;-5.8;-8.3;-1;
103;182163597544;-6;-2.9;-2.3;
104;182163864153;-7.2;7;-4.5;
105;182164105767;-6;25;-4.8;
106;182164364044;-4.4;29;-4.9;
107;182164622322;-5.6;34.5;-6.4;
108;182164888930;-5.8;32.3;-6;
109;182165130520;-6.6;16.7;-4;
110;182165388797;-6.1;9.9;-2.7;
111;182165647074;-7.6;7.8;-2.5;
112;182165897020;-7.6;6.4;-2.3;
