ID; TimeStamp; HMDRX; HMDRY; HMDRZ;
0;420094515134;0.9;-2.9;-1.7;
1;420094773411;1;-2.9;-2.1;
2;420095023357;0.9;-4;-2.7;
3;420095281509;0.9;-4.9;-2.6;
4;420095531430;0.5;-5.4;-2.2;
5;420095781375;0.7;-5.5;-2.5;
6;420096031346;1.9;-5.2;-2.7;
7;420096289623;1.6;-5.3;-2.4;
8;420096531263;-3.5;2.8;0.1;
9;420096789540;-7;13.9;0.4;
10;420097047817;-6.6;18.9;-1.6;
11;420097306119;-4.6;20.5;-2.4;
12;420097547734;-4.5;20;-1.5;
13;420097797679;-4.1;18.9;-2.4;
14;420098072720;-0.1;8.3;-1.8;
15;420098322540;-0.2;-1.2;-1.5;
16;420098580843;-1.2;-9.6;-1.7;
17;420098830814;-0.7;-13.9;-1.9;
18;420099097447;-1.2;-18.3;-2.5;
19;420099347243;-3.9;-24;-2.6;
20;420099588782;-4;-29.5;-4.9;
21;420099855491;-2.6;-37.6;-6.6;
22;420100105462;-1.6;-50.1;-7.1;
23;420100363764;0;-59.9;-7.2;
24;420100621991;3.3;-66.6;-9.6;
25;420100880344;7.2;-74.5;-12.8;
26;420101130364;27.7;-84.7;-33.1;
27;420101388567;141.8;-84.9;-148.1;
28;420101655200;166.5;-75.2;-172.7;
29;420101896865;171.8;-65.1;-176.2;
30;420102155142;174;-51.7;-177.1;
31;420102421776;174.4;-40.9;-177.5;
32;420102680103;175.1;-33.9;-178.3;
33;420102929999;174.8;-32.3;-177.1;
34;420103188226;174.9;-34.6;-176.1;
35;420103454835;177;-33.6;-177.4;
36;420103688143;178.7;-29;-179.2;
37;420103954726;178.3;-10.1;-178.2;
38;420104204597;178.8;5.1;-178.1;
39;420104462949;179;12.4;-178.5;
40;420104721277;179;15.9;-178.4;
41;420104987885;178.9;15.6;-176.9;
42;420105229500;-179.7;22.7;-177;
43;420105479445;-179.3;37.5;-176.1;
44;420105729391;-179.9;45.2;-176.2;
45;420105995825;179.9;52.3;-176.1;
46;420106254202;-179.2;61;-175.4;
47;420106520811;-176.3;73.4;-172.1;
48;420106762475;-164.5;83;-160.1;
49;420107029009;-81.3;88.2;-76.7;
50;420107278955;-26.2;84.5;-21.8;
51;420107528901;-19.1;82.1;-14.1;
52;420107787228;-20.7;77.5;-14.9;
53;420108037224;-9.3;67.3;-5.4;
54;420108295501;-7.3;58.3;-4.8;
55;420108553678;-7.4;52.3;-5.4;
56;420108803674;-7.4;48.9;-5.4;
57;420109061951;-9.3;48;-6.4;
58;420109320228;-8.1;46.4;-5.6;
59;420109578506;-1.4;40.7;-2.8;
60;420109828477;0.7;35.6;-1.3;
61;420110078447;-2.2;33.9;-0.6;
62;420110345056;-5;35.5;-0.5;
63;420110595002;-3;40;-0.8;
64;420110853179;-8.9;40.6;-5.5;
65;420111120013;-13;39.5;-3.3;
66;420111361552;-14.8;39;1.1;
67;420111619829;-15.5;39.4;-0.3;
68;420111869750;-13.5;39;0.3;
69;420112119696;-12.6;39;0.4;
70;420112394561;-12.7;38.5;1;
71;420112644507;-12.7;38.2;0.6;
72;420112894453;-11.2;22.3;-4;
73;420113136042;-6.4;6.8;-4.6;
74;420113419314;-5.5;11;-1.9;
75;420113660953;-4.2;11.5;-1.5;
76;420113911024;-3.9;11.9;-1.3;
77;420114177508;-4.6;13.1;-2.1;
78;420114427478;-4.6;4.7;-2.9;
79;420114677449;-3.4;-4.5;-2;
80;420114935726;-1.6;-12.9;-0.1;
81;420115185547;-2.2;-18.9;0.1;
82;420115452156;-3.1;-22.3;-0.5;
83;420115702202;-3.6;-21.3;-1.2;
84;420115968710;-4.5;-18;-1.2;
85;420116210325;-4.3;-17.2;-0.6;
86;420116468602;-3.9;-19.9;-0.5;
87;420116726929;-3.8;-20;-1.1;
88;420116985206;-4.2;-20.3;-1.5;
89;420117243484;-4.2;-22.2;-0.9;
90;420117493430;-4.2;-24.6;-0.8;
91;420117751757;-3.8;-27.2;-0.6;
92;420118010034;-3.4;-32;0;
93;420118259980;-3.2;-36;0.1;
94;420118518157;-3.4;-41;0.3;
95;420118768178;-3.4;-43.2;0.3;
96;420119026455;-3.4;-43.8;0.1;
97;420119276301;-3.2;-52.5;-0.4;
98;420119534603;-3.1;-60;0.4;
99;420119801162;-4.3;-59.3;1.6;
100;420120042776;-4.4;-57.4;1.5;
101;420120301128;-4.4;-52.9;1;
102;420120567712;-5.1;-46.7;1.2;
103;420120817683;-5.5;-38.2;1;
104;420121067804;-5.3;-26.3;-0.7;
105;420121326081;-4.5;-8.8;-2.3;
106;420121584208;-5.1;3.9;-2.7;
107;420121834204;-6.6;16.7;-3.1;
108;420122100738;-6.7;23.8;-1.8;
109;420122342352;-6.9;27.5;-1.5;
110;420122600629;-6.8;28.4;-1.3;
111;420122858982;-7;34.9;-3.2;
112;420123100621;-6.6;51.8;-4.6;
113;420123367230;-3.1;54.9;-4.9;
114;420123625507;-3.5;54.8;-5.7;
115;420123875503;-5;54.9;-6.1;
116;420124125398;-6.4;55.3;-5.7;
