ID; TimeStamp; HMDRX; HMDRY; HMDRZ;
0;100186725727;1.9;4.1;-2;
1;100186975672;1.9;4.2;-2.1;
2;100187233950;2.4;7.3;-2.2;
3;100187483895;2.8;8;-2.3;
4;100187750504;2.7;7.9;-2.3;
5;100187992118;2.7;7.7;-2.2;
6;100188233733;2.7;7.1;-2;
7;100188492010;2.4;6.3;-1.8;
8;100188750287;2.1;5;-1.4;
9;100189000233;1.9;4.6;-1.2;
10;100189258510;1.5;4.6;-1.2;
11;100189508456;-3.6;2.6;-0.2;
12;100189766733;-4.2;1.5;0.9;
13;100190025010;-3;-1.7;1.9;
14;100190274956;-1.3;-3.6;2.1;
15;100190533233;1.8;-3.5;1.6;
16;100190791511;3.6;-3.1;1.2;
17;100191041456;4.3;-1.6;1.1;
18;100191308065;4;-0.2;0.9;
19;100191549679;3.7;-1;0.6;
20;100191816288;2.7;-2.4;1;
21;100192066234;1.7;-4.2;1;
22;100192332843;0.3;-5.4;0;
23;100192566126;-0.1;-4.7;-0.7;
24;100192832734;0.6;-4;-0.8;
25;100193082680;1;-2.6;-0.9;
26;100193340957;0.7;-3;-0.8;
27;100193599235;0.7;-3.7;-0.6;
28;100193865843;0.4;-4.7;-0.3;
29;100194107458;0.2;-5.2;-0.1;
30;100194365735;0;-5.5;-0.2;
31;100194624012;0.1;-5.4;-0.2;
32;100194882289;0.2;-5.4;-0.3;
33;100195123904;0.3;-5.2;-0.3;
34;100195398844;0.3;-5.1;-0.3;
35;100195640458;0.4;-5.1;-0.4;
36;100195898736;0.5;-5.1;-0.4;
37;100196148681;0.4;-5;-0.5;
38;100196406959;0.4;-4.7;-0.6;
39;100196673567;0.4;-4.7;-0.7;
40;100196923513;0.4;-4.6;-0.7;
41;100197190122;0.4;-4.6;-0.8;
42;100197423405;0.3;-4.6;-0.9;
43;100197690013;0.3;-4.6;-0.9;
44;100197939959;0.1;-4.7;-0.9;
45;100198198236;0;-4.6;-0.9;
46;100198464845;0;-4.5;-0.9;
47;100198714791;0;-4.5;-0.9;
48;100198981400;0.2;-4.4;-0.9;
49;100199214683;0.1;-4.5;-0.9;
50;100199481291;0.1;-4.4;-0.9;
51;100199731237;0.1;-4.4;-1;
52;100199997846;0;-4.4;-1;
53;100200247792;0.1;-4.2;-1.2;
54;100200514400;0.3;-4.1;-1.4;
55;100200756015;0.4;-4;-1.5;
56;100201014292;0.5;-3.9;-1.5;
57;100201272544;0.5;-4;-1.4;
58;100201538978;0.5;-4;-1.4;
59;100201780592;0.4;-4.1;-1.4;
60;100202038869;0.3;-4.1;-1.4;
61;100202288815;0.3;-4;-1.4;
62;100202547093;0.1;-3.9;-1.3;
63;100202805370;-0.1;-4;-1.3;
64;100203055316;-0.1;-4.1;-1.2;
65;100203305261;-0.1;-4.1;-1.1;
66;100203571870;-0.1;-3.7;-1.2;
67;100203821816;-1.6;-0.3;-1.1;
68;100204080093;-1.3;1;0.8;
69;100204330039;-0.4;1.2;2.4;
70;100204596648;0.5;3.3;2.6;
71;100204846593;1.1;9.1;2.1;
72;100205104871;1.7;12.7;1.2;
73;100205346485;1.9;12.6;1.5;
74;100205613094;1.5;12.1;1.2;
75;100205871371;1.4;10.2;1.5;
76;100206129648;1;7.1;1.9;
77;100206379594;0.9;4.8;1.9;
78;100206637871;0.9;2.9;1.8;
79;100206879485;0.8;2.1;1.4;
80;100207146094;0.7;2;1.4;
81;100207404372;0.8;1.7;1.8;
82;100207654317;1;2.8;1.4;
83;100207904263;1;3;1.1;
84;100208170872;0.9;2.8;1.3;
85;100208420818;0.7;2.4;1.3;
86;100208679095;0.5;1.5;1.3;
87;100208937372;0.4;1.1;1.4;
88;100209195649;0.4;1.1;1.4;
89;100209445595;0.5;1.1;1.4;
90;100209695541;0.5;1.2;1.4;
91;100209962150;0.4;1.3;1.3;
92;100210212095;0.6;1.1;1.4;
93;100210453710;0.6;0.8;1.4;
94;100210720319;0.7;0.5;1.5;
95;100210978596;0.8;0.4;1.5;
96;100211245205;0.8;0.5;1.4;
97;100211486819;0.8;0.5;1.4;
98;100211745096;0.6;0.6;1.4;
99;100211986710;0.8;0.3;1.5;
100;100212261651;0.8;0;1.6;
101;100212511596;0.8;0;1.6;
102;100212778205;0.9;0.1;1.5;
103;100213028151;0.9;0.1;1.4;
104;100213261434;0.9;0.1;1.5;
105;100213536374;0.8;0.1;1.6;
106;100213794651;0.8;0.1;1.5;
107;100214044597;0.8;0.1;1.6;
108;100214302874;0.7;0.1;1.5;
109;100214552820;0.7;0.1;1.5;
110;100214811097;0.6;0.1;1.5;
111;100215069375;0.7;0.2;1.4;
112;100215319320;0.7;0.1;1.5;
113;100215577598;0.7;0.1;1.5;
114;100215835875;0.6;0;1.5;
115;100216094152;0.7;0;1.5;
116;100216352429;0.7;0.1;1.4;
