ID; TimeStamp; HMDRX; HMDRY; HMDRZ;
0;956163461480;-11.2;3.6;0.8;
1;956163711425;-11.2;3.7;0.7;
2;956163961371;-11;3.6;0.8;
3;956164219648;-10.9;3;0.8;
4;956164477926;-11.7;1.7;0.1;
5;956164727871;-12.1;0.7;-0.7;
6;956164969486;-11.9;0.5;-1.9;
7;956165211100;-11.1;-0.1;-2.1;
8;956165477709;-10.5;-0.8;-2;
9;956165735986;-9.6;0.8;-1.8;
10;956165994263;-8.3;-10.8;-1.1;
11;956166252540;-7;-24.7;0.7;
12;956166502486;-6.3;-35.1;0.7;
13;956166760763;-8.1;-46.9;-0.4;
14;956167019066;-10.6;-55.1;-1;
15;956167260680;-12.3;-63;0.2;
16;956167518982;-15.2;-71.5;2.9;
17;956167777259;-30.2;-82.8;18;
18;956168027205;-116.2;-86;103;
19;956168285483;-159;-80.7;145.2;
20;956168543760;-171.3;-74.6;157.5;
21;956168785399;-176.9;-69;163.5;
22;956169052008;179.9;-63.1;166.2;
23;956169318617;177.6;-58.2;167.9;
24;956169568562;176.1;-53.3;168.4;
25;956169826840;176.1;-48.8;168.6;
26;956170085117;177.1;-45.9;168.4;
27;956170343394;176.6;-43.5;168.8;
28;956170585008;176.1;-37.8;169.3;
29;956170826623;174.6;-30.6;169.6;
30;956171101563;173.1;-23.6;170;
31;956171359840;171.5;-17.6;170.8;
32;956171618118;170.1;-14.6;171.9;
33;956171868063;169.5;-12.3;172.1;
34;956172118009;169.6;-11.2;171.9;
35;956172384618;168.9;-11.9;171.3;
36;956172626232;169.1;-12.8;171.5;
37;956172884509;168.6;-19.2;173.2;
38;956173142787;166.4;-45.3;173.3;
39;956173401064;163.3;-71.1;177.5;
40;956173651010;55.2;-87.5;-74.5;
41;956173900955;-2.5;-73.4;-15.6;
42;956174159258;-4.2;-59.8;-10.1;
43;956174409203;-5.7;-50;-7.2;
44;956174675812;-7.6;-38.9;-4.1;
45;956174925758;-7.6;-28.6;-5.2;
46;956175192367;-9;-22.2;-4.7;
47;956175433981;-10.6;-14;-5.1;
48;956175692258;-10.8;-7.4;-4.3;
49;956175950535;-4;-7.1;-1.5;
50;956176208813;-0.8;-5.3;-1.8;
51;956176467090;-0.7;0.1;-0.3;
52;956176717036;-4.5;10.8;-1.2;
53;956176966982;-4;14.7;-2.4;
54;956177225259;-5.5;17.8;-1.5;
55;956177483536;-7.2;22.6;-1.1;
56;956177750145;-8.1;24.2;-1.2;
57;956177991759;-10.2;24.8;-1.7;
58;956178258368;-9;24.2;-1.1;
59;956178508314;-8.1;24.3;-1;
60;956178758259;-8.9;23.5;-1.5;
61;956179024868;-9.4;18.6;-1.3;
62;956179283145;-9.1;10.1;-0.9;
63;956179533091;-8.4;6.3;-0.9;
64;956179791369;-8;0.4;-1.4;
65;956180058027;-7.3;-7.6;-1.7;
66;956180299642;-5.4;-11.4;-2.2;
67;956180549587;-2;-16.2;-1.6;
68;956180816196;-0.9;-19.5;-1.1;
69;956181074473;-1.8;-18.2;-1.6;
70;956181324419;-1.5;-18.6;-1.3;
71;956181574365;-0.9;-17.5;-1.4;
72;956181849305;-1;-17.7;-1.5;
73;956182090919;-1.2;-17.7;-1.5;
74;956182349197;-5.3;-17.2;-2.7;
75;956182599142;-8.8;-19.2;-4.1;
76;956182857420;-10.1;-17.7;-3.4;
77;956183107365;-11.6;-17;-4.3;
78;956183357311;-11.9;-15.8;-5.3;
79;956183623920;-11.2;-13.4;-5;
80;956183890529;-11.1;-11.7;-4.6;
81;956184132143;-11.1;-12.1;-4.4;
82;956184390420;-11.2;-11.9;-4.3;
83;956184648698;-11.4;-10.8;-4.2;
84;956184898643;-11.7;-8.2;-3.9;
85;956185156921;-11.9;-6.4;-3.4;
86;956185415198;-12.7;-5.4;-3.2;
87;956185673475;-13.9;-6;-2.9;
88;956185923421;-14.9;-5.7;-2.6;
89;956186181698;-16.4;-4.9;-2.5;
90;956186431644;-17.7;-3.2;-2.3;
91;956186698253;-18.5;-2.3;-2;
92;956186948199;-19.3;-1.1;-1.8;
93;956187198144;-20;0.3;-1.7;
94;956187456422;-20.4;1.1;-1.4;
95;956187714699;-19.8;1.2;-0.8;
96;956187972976;-17.9;-1.7;0.1;
97;956188222922;-17.6;-3.9;1.4;
98;956188472868;-17.6;-4.4;2;
99;956188731145;-17.3;-4.4;1.9;
100;956188989422;-17.3;-4.6;2.1;
101;956189247699;-17.4;-4.4;2;
102;956189497645;-17.4;-4.4;1.8;
103;956189739259;-17.6;-4.4;1.9;
104;956190005868;-17.6;-4.5;1.9;
105;956190272527;-17.9;-4.6;2;
106;956190514141;-18;-4.7;2.2;
107;956190789082;-18.2;-4.9;2.3;
108;956191030696;-18.6;-5.2;2.4;
109;956191297305;-18.8;-5.3;2.4;
110;956191547250;-18.8;-5.2;2.2;
111;956191797196;-19.1;-5.1;2.1;
112;956192063805;-19.4;-5;2;
113;956192322082;-19.3;-4.9;1.9;
114;956192572028;-19.3;-4.9;2;
115;956192821974;-19.2;-4.8;1.9;
116;956193088582;-19.1;-4.7;1.8;
