ID; TimeStamp; HMDRX; HMDRY; HMDRZ;
0;;3.2;1.4;0.5;
1;;3.3;1.7;0.4;
2;;4.1;5.2;1.2;
3;;3.6;3.5;0.9;
4;;2.8;2.3;0.7;
5;;2.7;2.3;0.9;
6;;1.3;0.7;0.3;
7;;-2.6;-4.6;-0.7;
8;;-10.4;-14.9;-2.2;
9;;-16.3;-24.2;-2.1;
10;;-17.6;-24.3;-1.2;
11;;-16.9;-21.6;-1.2;
12;;-17.4;-11.1;-1.7;
13;;-14.7;10.6;-0.4;
14;;-14.8;15.1;-0.8;
15;;-14.7;16.2;-0.5;
16;;-14.5;16.7;-0.4;
17;;-14.8;16;-0.5;
18;;-15.4;15.9;-0.4;
19;;-15.3;16;-0.3;
20;;-14.7;16.3;-0.4;
21;;-13.6;18.4;-0.4;
22;;-12.1;37.2;-0.2;
23;;-11.8;55.7;1.6;
24;;-10.4;57.7;3.4;
25;;-9.3;61.2;2.4;
26;;-8.2;60.9;3.1;
27;;-6.9;61.4;3.9;
28;;-5.8;62.3;4.9;
29;;-5.6;62.6;5.2;
30;;-6.4;62.6;4;
31;;-5.8;62.6;4.3;
32;;-6.7;62.6;3.5;
33;;-6.6;62.5;3.6;
34;;-6.6;62.4;3.5;
35;;-6.5;62.3;3.7;
36;;-6.7;62.1;3.6;
37;;-6.7;61.9;3.6;
38;;-6.4;61.5;3.8;
39;;-6.6;61.8;3.6;
40;;-7.1;63.2;2.9;
41;;2.4;84.9;17.4;
42;;-145.9;88.4;-133.9;
43;;-175.1;82;-163.9;
44;;-178.9;81.2;-168;
45;;172.7;81.4;-176.4;
46;;159.1;83.1;169.6;
47;;165.3;84.5;175.8;
48;;160;86.9;170.1;
49;;-171.5;88.6;-161.1;
50;;-10.6;88.9;-0.2;
51;;-8.2;79.5;1.7;
52;;-7.2;65.3;2.8;
53;;-10;59.7;2.6;
54;;-16.4;56.7;2;
55;;-20;53.8;-0.1;
56;;-20.7;52.9;-0.7;
57;;-20.3;49.9;-0.2;
58;;-20;46.2;-0.4;
59;;-17.6;34.1;-0.5;
60;;-14.6;21.1;0.9;
61;;-13.6;13.3;2;
62;;-12.7;-17.6;2.2;
63;;-17.5;-44.5;1.7;
64;;-25;-59.1;5.3;
65;;-28.4;-60.8;9.6;
66;;-25.4;-50.5;7.2;
67;;-25.2;-51.5;5.6;
68;;-22.7;-57.3;3.8;
69;;-18.4;-61.7;1.2;
70;;-26.4;-75.9;11.6;
71;;-50.4;-85.3;37.3;
72;;-171;-81.6;157.1;
73;;175.3;-70;171.1;
74;;171.2;-61.1;175.3;
75;;170.5;-56.2;176.5;
76;;168.9;-58.2;178.1;
77;;170.2;-60.1;177.6;
78;;171.9;-61.5;176.9;
79;;171.6;-62.6;177.7;
80;;171.1;-62.6;178.6;
81;;171.8;-62.4;177.9;
82;;172.1;-62.7;177.6;
83;;172.3;-63.3;177.3;
84;;172;-63.9;177.7;
85;;172.2;-64.6;177.3;
86;;172.6;-65.3;177;
87;;172.5;-66.5;177.1;
88;;173.2;-68.2;176.5;
89;;-175.9;-77.8;166.8;
90;;-153.5;-84.2;144.1;
91;;-37.1;-81.6;29.2;
92;;-18.8;-68.2;10.6;
93;;-14.7;-57.3;6.9;
94;;-12.5;-44.1;4.7;
95;;-9.9;-35;3.5;
96;;-9.1;-29.4;2.9;
97;;-8.8;-25.9;3.6;
98;;-5.7;-18.2;1.1;
99;;-6.3;0.1;4;
100;;-7.8;11.5;3.3;
101;;-11.2;19.9;1.3;
102;;-16;39;0.2;
103;;-19.6;45.8;-2.4;
104;;-21.1;45.3;-3.8;
105;;-19.6;38.9;-2.7;
106;;-21.2;28.1;-2.4;
107;;-21.1;27.3;-1.1;
108;;-20.4;25.9;-0.2;
109;;-19.3;26.6;-0.4;
110;;-12.4;45.7;1.1;
111;;-4.4;79.3;1.5;
112;;178.3;81.7;-179.7;
113;;179.3;64.9;-177.7;
114;;174;54.6;-179.5;
115;;173.7;46.8;-178.6;
116;;171.7;47.5;-179.5;
