ID; TimeStamp; HMDRX; HMDRY; HMDRZ;
0;425760162671;2.9;0.8;-3.5;
1;425760162671;2.3;-6.4;-3.8;
2;425760162671;2.3;-38.5;-5.5;
3;425760162671;-3.8;-68.1;0.8;
4;425760162671;-44.1;-83.5;40.4;
5;425760162671;-125.4;-83.9;120.7;
6;425760162671;-138.1;-82.7;138.9;
7;425760162671;-150.7;-81.7;163.8;
8;425760162671;53.2;-89.4;-33;
9;425760162671;8.9;-43.2;5.5;
10;425760162671;2.6;-21.2;3.6;
11;425760162671;1.4;-21.7;0.8;
12;425760162671;0.6;-21.9;0.7;
13;425760162671;1.8;-20.5;1.3;
14;425760162671;2.7;-21.2;0.5;
15;425760162671;2.3;-23.2;0.1;
16;425760162671;0;-25.1;-0.3;
17;425760162671;-2.5;-25.7;-0.4;
18;425760162671;-6.7;-25.8;-1.1;
19;425760162671;-11.1;-23.6;-4.2;
20;425760162671;-13.8;-19.8;-7.1;
21;425760162671;-16.2;-19.4;-5;
22;425760162671;-17.5;-14.8;-4.3;
23;425760162671;-18.8;-11.5;-2.3;
24;425760162671;-19.4;-15.8;2.8;
25;425760162671;-21.2;-14.7;6.5;
26;425760162671;-18.7;-11.4;3.4;
27;425760162671;-16.3;-15.9;1;
28;425760162671;-15.2;-14.2;1.4;
29;425760162671;-15.1;-1.2;0.5;
30;425760162671;-14.2;21.7;-0.7;
31;425760162671;-18.9;47.4;-5.6;
32;425760162671;-41.3;76.1;-23.5;
33;425760162671;-133.6;77.8;-113.2;
34;425760162671;-140.3;75.1;-117;
35;425760162671;-101.5;75.4;-64.9;
36;425760162671;-101.8;73.3;-64.1;
37;425760162671;-38.4;47.6;3.6;
38;425760162671;-25.7;-0.3;21.5;
39;425760162671;-24.2;-38.6;28.3;
40;425760162671;-34.6;-66.5;43.2;
41;425760162671;-60.1;-73;67.5;
42;425760162671;-100.4;-74.2;105.3;
43;425760162671;-138.3;-67.9;142.5;
44;425760162671;-152.5;-59.9;159.1;
45;425760162671;-163.3;-55.1;161.5;
46;425760162671;-169.6;-45.8;164.9;
47;425760162671;-168.8;-34;167.7;
48;425760162671;-169.1;-26.6;170.7;
49;425760162671;-170.2;-16.2;173.4;
50;425760162671;-170.6;-6.7;171.3;
51;425760162671;-174.7;-6.5;168.6;
52;425760162671;-176.3;-13.1;167;
53;425760162671;-173.1;-27.3;166.4;
54;425760162671;-165.1;-52.2;159.5;
55;425760162671;-151.9;-73.8;144.8;
56;425760162671;-107.1;-84.4;102.3;
57;425760162671;-11.2;-70.6;9.3;
58;425760162671;-6.4;-45.5;2.7;
59;425760162671;-6.5;-27.8;0;
60;425760162671;-8.8;-21.8;1.5;
61;425760162671;-9.6;-14.5;2.3;
62;425760162671;-10.1;-10;2.9;
63;425760162671;-9.1;-9.6;2.8;
64;425760162671;-9.2;-7.5;1.7;
65;425760162671;-10.6;-1;-0.8;
66;425760162671;-11;1.9;-0.5;
67;425760162671;-11;1.3;-1.2;
68;425760162671;-11.4;1.8;-1.2;
69;425760162671;-10.9;1.4;-1;
70;425760162671;-11.3;1.2;-1.1;
71;425760162671;-11.9;1.5;-1.7;
72;425760162671;-11.2;2.4;-3.3;
73;425760162671;-13.2;14.4;-2;
74;425760162671;-15.9;33.2;-6.7;
75;425760162671;-22.9;52.6;-13.8;
76;425760162671;-27.6;69.4;-17.9;
77;425760162671;-89.2;86.6;-79.1;
78;425760162671;-172.3;76.1;-161.3;
79;425760162671;-172.1;57.3;-161.2;
80;425760162671;-173;48.2;-161.9;
81;425760162671;-179.7;43.6;-165.7;
82;425760162671;176.6;34.4;-170.3;
83;425760162671;172.2;27.8;-174.8;
84;425760162671;168.2;23.1;-177.9;
85;425760162671;170.4;10.6;-175.8;
86;425760162671;169.9;-11.3;-167.1;
87;425760162671;165.3;-23.1;-165.9;
88;425760162671;164.2;-33.2;-169.8;
89;425760162671;162.3;-43.3;-168.1;
90;425760162671;161.5;-54.4;-170.5;
91;425760162671;152.3;-68;-167;
92;425760162671;142.9;-77.8;-156.2;
93;425760162671;70.7;-84.1;-84.3;
94;425760162671;36.1;-85;-50.6;
95;425760162671;3.8;-79.4;-19.5;
96;425760162671;-2.4;-70.2;-10.3;
97;425760162671;0.8;-57.3;-8.2;
98;425760162671;2.6;-47.1;-5.4;
99;425760162671;1.3;-41.2;-2.9;
100;425760162671;-0.2;-35.6;-0.3;
101;425760162671;1.4;-24.9;-1;
102;425760162671;0.9;-11.6;-1.8;
103;425760162671;-1.2;0.6;-2.7;
104;425760162671;-3.1;7.8;-2.5;
105;425760162671;-4.8;5.1;0.2;
106;425760162671;-6.8;3.7;3;
107;425760162671;-6.1;-4.8;1.1;
108;425760162671;-6.5;-16;1.2;
109;425760162671;-7.7;-33.3;1.3;
110;425760162671;-8.6;-51;2.4;
111;425760162671;-9;-58.6;2.7;
112;425760162671;-7.2;-60.6;0.1;
113;425760162671;-5.3;-69.9;-3.6;
114;425760162671;162.1;-79.1;-170.9;
115;425760162671;166.9;-58.7;-177.7;
116;425760162671;169.5;-46.9;179.4;
