ID; TimeStamp; HMDRX; HMDRY; HMDRZ;
0;175421695463;-0.4;0.1;-0.8;
1;175431376895;-0.5;0;-0.9;
2;175431618509;-0.6;0.1;-0.9;
3;175431876787;-0.9;0;-1;
4;175432135064;-0.9;0;-1.1;
5;175432393266;-0.8;0;-1.1;
6;175432651469;-0.6;-0.2;-1.1;
7;175432901364;3;-1.6;-1.1;
8;175433159642;7.1;-3.7;-1;
9;175433409612;8;-8.6;-1.1;
10;175433667890;8.4;-12.8;-1.2;
11;175433926167;9.5;-10;-1;
12;175434176113;9.3;-12;-1.2;
13;175434434365;7.7;-22.3;-2.4;
14;175434684311;6.5;-35.1;-2.5;
15;175434942588;5.4;-42.4;-2.1;
16;175435200865;5.1;-47.1;-1.8;
17;175435459142;5.1;-50;-1.8;
18;175435709088;5.9;-51.2;-1.5;
19;175435967366;6;-53.3;-1.3;
20;175436217311;7;-61;-2.7;
21;175436475589;9;-67.3;-4.8;
22;175436733866;10.2;-70.5;-5.7;
23;175436983812;12.9;-73.8;-7.2;
24;175437242089;16.4;-80.4;-9.8;
25;175437500366;37.4;-88.1;-30.6;
26;175437750312;-176.8;-83.6;-176.1;
27;175438008589;-169.3;-78.4;176.2;
28;175438266866;-166.1;-76.6;172.8;
29;175438533500;-165.6;-76.5;172.5;
30;175438783446;-167.7;-71.3;175.1;
31;175439041723;-167.4;-67.5;175.3;
32;175439300001;-165.5;-70;172.8;
33;175439549946;-157.5;-77.6;163.9;
34;175439808224;-128.5;-85.2;134.4;
35;175440066501;-33.8;-84.7;39.8;
36;175440316447;-14.4;-81.8;20;
37;175440574724;-7.2;-77.8;11.9;
38;175440833026;-1.7;-70.4;5.8;
39;175441082997;0.4;-64.1;4.1;
40;175441341274;1.7;-54.5;2.1;
41;175441599551;4.6;-41.1;-0.4;
42;175441849497;6.1;-24.6;-1.6;
43;175442107774;5.6;-9.1;-1.6;
44;175442366052;5.3;5.5;-1;
45;175442615997;5.4;14.8;-1.2;
46;175442874275;5.3;19.1;-1.4;
47;175443132577;5.2;25.6;-1.7;
48;175443382523;5.9;32.8;-0.6;
49;175443640800;6.3;41.4;-0.3;
50;175443899077;6.9;48.9;0.6;
51;175444149023;7.8;51.3;1.5;
52;175444407300;9.6;50;1.9;
53;175444665478;9.7;50.4;1.6;
54;175444915423;9.5;55.9;0.8;
55;175445173701;9.9;63.1;0.9;
56;175445431978;10.3;70.5;0.9;
57;175445681924;10.5;74.7;0.7;
58;175445940201;8.9;75.9;-0.9;
59;175446190147;7.5;73.6;-2;
60;175446448424;7.8;71.1;-1.6;
61;175446706701;5.5;68.2;-3.4;
62;175446964979;6;69;-3.1;
63;175447214924;6.7;71.3;-2.5;
64;175447473202;5.7;73.6;-3.5;
65;175447731479;-2.6;74.5;-11.7;
66;175447981425;-8.1;76.2;-18.1;
67;175448239702;-46.9;85.1;-57;
68;175448497979;-143.2;83.7;-152.5;
69;175448747925;-162.7;75.4;-171;
70;175449006202;-168.9;66.3;-177.5;
71;175449256148;-172.2;59.1;179.2;
72;175449514425;-175;52.6;176.9;
73;175449772702;-177.1;48.9;175.2;
74;175450022648;-179;47.9;173.1;
75;175450280950;-179.8;49;172.6;
76;175450539228;179.4;50;172.9;
77;175450789173;179.7;46.2;173.3;
78;175451047451;-178.6;37.4;174.6;
79;175451305728;-177.4;30.8;175.9;
80;175451555674;-176.8;22.5;177.2;
81;175451813951;-176.3;14.9;178.2;
82;175452072378;-176;10.3;178.8;
83;175452322324;-175.2;5;178.9;
84;175452580601;-174.7;0;178.9;
85;175452838879;-174.4;-3.7;179.1;
86;175453088824;-174.1;-7.9;179.5;
87;175453347102;-174.3;-11.6;179.8;
88;175453605379;-174.5;-13.1;179.8;
89;175453855325;-174.6;-10.5;179.9;
90;175454113602;-174.7;-5.2;-179.7;
91;175454371879;-174.7;2.2;-179.3;
92;175454621825;-174.3;13.3;-179.2;
93;175454880102;-174.1;19.7;-178.9;
94;175455138380;-174.3;22.8;-178.3;
95;175455388325;-174.2;27.6;-178.2;
96;175455646603;-173.8;34.3;-177.6;
97;175455904880;-173.8;42.5;-177.8;
98;175456154826;-174.4;51.7;-178.2;
99;175456413103;-176;60.4;-180;
100;175456671380;-177;66.3;178.7;
101;175456921326;-174.8;69.7;-179.3;
102;175457179503;-172.2;71.4;-177;
103;175457429449;-167.3;78.6;-172.7;
104;175457687726;-122.1;88.1;-128.7;
105;175457946003;-3.6;79.8;-10.1;
106;175458195949;3.4;70.9;-3.5;
107;175458454226;5.6;62.5;-2;
108;175458712429;7.6;51.6;-0.3;
109;175458970706;8.3;41;0.2;
110;175459220652;7.9;32.8;-0.5;
111;175459478929;7.5;30.2;-1.7;
112;175459737206;7.9;33.2;-2.4;
113;175459987152;11.7;37;-0.6;
114;175460245429;11.7;38.2;-1;
115;175460495375;11.9;35.5;-1;
116;175460753652;11.6;30.8;-0.5;
117;175461011930;10.1;21.7;-0.5;
118;175461261875;9.6;14.1;-0.7;
