ID; TimeStamp; HMDRX; HMDRY; HMDRZ;
0;89951958276;0.2;-0.9;1;
1;89952216553;0.1;-0.8;1;
2;89952474830;-0.1;-0.7;1.1;
3;89952733108;-0.1;-0.3;0.9;
4;89952983053;-0.1;-0.2;0.9;
5;89953241331;-0.1;-0.2;0.8;
6;89953474613;-0.1;-0.1;0.8;
7;89953732891;0.4;-0.3;0.8;
8;89953991168;1.4;-0.2;1;
9;89954241139;5.7;4.1;1.4;
10;89954490909;8;8.6;1;
11;89954757518;8.6;8.7;0.8;
12;89955007464;9.2;5.7;1.5;
13;89955274073;9.3;-0.1;1.7;
14;89955524018;9.5;-5.1;2;
15;89955773964;9.8;-8;2.9;
16;89956032241;11;-9.4;2.7;
17;89956282187;11.2;-8.8;1.4;
18;89956548796;11.4;-9.1;1;
19;89956807073;11.6;-12.5;1.6;
20;89957048688;12.1;-19.6;1.9;
21;89957306965;12;-23.9;1.6;
22;89957565242;12.5;-27.7;1.6;
23;89957815188;12.4;-30.1;1.9;
24;89958073465;12.8;-31.9;1.6;
25;89958331767;12.7;-35.8;1.6;
26;89958581838;11.9;-40.8;2.3;
27;89958840115;11;-46;2.7;
28;89959098393;10;-52.4;3.5;
29;89959348338;9.6;-59.1;3.6;
30;89959598384;6;-67;6.4;
31;89959864993;-0.1;-74.5;12.5;
32;89960114939;-14.3;-80.3;26.2;
33;89960373216;-25.7;-84.8;37;
34;89960631493;-130.4;-86;142;
35;89960873108;-157;-75.9;169.4;
36;89961148048;-161.1;-64.3;172.6;
37;89961397994;-165.2;-56.5;176.3;
38;89961656271;-167.2;-50.9;178.1;
39;89961906217;-167;-45.9;178.5;
40;89962172825;-166;-39.1;178.2;
41;89962414440;-167.4;-30.3;178;
42;89962672717;-166.5;-22.7;176.7;
43;89962922663;-166.8;-15.8;175.7;
44;89963189271;-168.1;-8.7;177.7;
45;89963439217;-169.2;-3.2;178.3;
46;89963697494;-169.5;4.7;177.4;
47;89963947465;-170.5;11.8;177.3;
48;89964205743;-170.3;17.4;177.6;
49;89964464020;-170.6;22.3;177.7;
50;89964722297;-170.3;28.6;177;
51;89964972243;-171.6;35.6;175.6;
52;89965230495;-172.2;42.4;174.6;
53;89965480441;-170.9;46.7;174.6;
54;89965738718;-171;49.2;173.9;
55;89965996995;-169.6;49.5;175.6;
56;89966246866;-170.1;51.7;176.1;
57;89966505143;-172.5;58.1;173.6;
58;89966755089;-175.5;65.6;170.7;
59;89967013366;-177.3;77.1;169.5;
60;89967280000;147;87;134.5;
61;89967529946;31;80.6;18.3;
62;89967788248;20.4;65.5;8.1;
63;89968038194;16.7;48.6;5.5;
64;89968288140;13.2;31.9;3.8;
65;89968554749;10;19.3;1.2;
66;89968796363;9.1;7.8;0.7;
67;89969071328;8.2;-6;0.4;
68;89969312967;8.2;-21;0.1;
69;89969571245;6.8;-34.8;1.2;
70;89969821190;5.8;-54.9;2.9;
71;89970079493;-4.6;-76.8;13.7;
72;89970346101;-151.6;-79.8;161.8;
73;89970604379;-165.7;-56.8;171.7;
74;89970837661;-170.7;-36.2;175.2;
75;89971112602;-173.6;-19.6;177.8;
76;89971354216;-174.4;-3.6;178.7;
77;89971612493;-174.9;13;179.2;
78;89971870771;-176;29.6;179.2;
79;89972137379;-177;47.1;177.9;
80;89972387325;-178.3;63;177;
81;89972628939;178.8;76.8;174.4;
82;89972887217;90.9;87.8;87.7;
83;89973153825;15.9;80.2;13.6;
84;89973403771;18.4;69.5;7.2;
85;89973653742;22.5;50;3.4;
86;89973912019;19.9;35.9;1.6;
87;89974161965;5.8;25.1;-1.6;
88;89974420292;-7.2;25.9;3.3;
89;89974695232;-25.6;23.3;6.6;
90;89974928540;-41.3;31.4;4.6;
91;89975186817;-42.9;24.5;7.1;
92;89975461758;-50.9;28.7;5.3;
93;89975711754;-52.4;45.1;-1.1;
94;89975970031;-105.2;76.5;-69.4;
95;89976228308;-179.3;49;-162.5;
96;89976486385;179.2;38.2;-171.5;
97;89976736306;-178.3;31.2;-174;
98;89976986302;-172.9;24.2;-174.6;
99;89977252761;-173.9;25.7;-176;
100;89977511138;-174.9;30;-176.7;
101;89977744446;-174.1;34;-177.5;
102;89978011054;-174.3;62.4;179.1;
103;89978285995;1.1;55.9;-5.6;
104;89978544272;4.1;1.3;0.1;
105;89978777580;3.1;-25.2;0.1;
106;89979019194;3.8;-41.3;0.4;
107;89979285803;1.6;-51.1;2.4;
108;89979535749;1.3;-64.1;3;
109;89979794026;-0.1;-73.3;4.1;
110;89980052303;-2.4;-63.3;4.7;
111;89980318912;-0.7;-52.7;0.7;
112;89980568858;-1.7;-51.6;1.2;
113;89980810472;-1.7;-51.2;1.1;
114;89981085412;-1.3;-51.2;1.6;
115;89981327026;-1.1;-51.6;1.3;
116;89981585304;-1.1;-52.1;1.7;
117;89981843581;0.1;-53;0.9;
