ID; TimeStamp; HMDRX; HMDRY; HMDRZ;
0;21864067556;9.1;0;0.8;
1;21864317501;9;-0.2;0.9;
2;21864584135;9.2;0;0.7;
3;21864834206;9.3;0;0.7;
4;21865092458;9;0;0.4;
5;21865342329;8.8;0.2;0.1;
6;21865583943;9.1;0.2;0.1;
7;21865842220;11.1;0.1;-0.1;
8;21866083835;13.3;1.6;-0.6;
9;21866350443;13.7;2.1;-0.7;
10;21866600389;13.8;2.3;-0.7;
11;21866866998;14.3;2.5;-0.6;
12;21867125275;15;1.5;-1;
13;21867366815;15.2;-3.7;-1.7;
14;21867625092;15.9;-8.6;-1.4;
15;21867883369;16;-14.2;-0.8;
16;21868149978;16.3;-21.7;-2.1;
17;21868391592;18.4;-29.1;-3.9;
18;21868649869;17.7;-39.3;-3.3;
19;21868891484;17.5;-48.7;-3;
20;21869158092;9.8;-66.4;6.6;
21;21869399707;5.5;-76.2;9.8;
22;21869666340;-16.6;-85.4;31.6;
23;21869924618;-138.4;-84.9;152.6;
24;21870182970;-153.8;-76.4;169.4;
25;21870432916;-160.6;-64.3;175.8;
26;21870699525;-163.9;-52.8;178.5;
27;21870949470;-165;-43.4;179.5;
28;21871199416;-164.7;-36;-179.9;
29;21871457693;-163.7;-20.5;179.1;
30;21871724327;-163.5;-6.1;178.5;
31;21871965941;-165.4;6.8;178;
32;21872224219;-164.4;18.5;178.5;
33;21872465833;-165.5;28.3;178.3;
34;21872732442;-166.3;38.7;177.5;
35;21872990719;-166.5;47.9;178.8;
36;21873232333;-167.5;57.6;177.9;
37;21873498942;-166.1;63.1;179.4;
38;21873740556;-169.1;66.4;175.1;
39;21874015521;-173.1;75.1;171.2;
40;21874273799;177.2;87.1;162;
41;21874532076;9.4;83;-6.1;
42;21874782047;14.5;74.1;-1.5;
43;21875023661;16.7;59.3;1.6;
44;21875290270;16.4;48.6;1.4;
45;21875540141;16.3;43.2;1;
46;21875806749;16.8;37.4;1.2;
47;21876056720;16.1;32.1;1.1;
48;21876306691;16.2;21.7;3.3;
49;21876564968;14.5;9.5;3.2;
50;21876831577;14.7;2.8;0.9;
51;21877073191;14.6;1.6;0.7;
52;21877331468;14;2.4;-2;
53;21877589746;15.9;3.6;-7.1;
54;21877848023;16.1;0.9;-4.5;
55;21878106100;17;1.4;-3.4;
56;21878356046;18.2;2.3;-2.4;
57;21878605992;22.9;8.7;-0.6;
58;21878864269;24.8;10;-0.3;
59;21879122646;23.2;7.7;-1.3;
60;21879372667;21.6;2.6;-1.5;
61;21879631069;21;0;-1;
62;21879889322;19.5;-0.1;-0.1;
63;21880147624;18.8;-4.7;-0.1;
64;21880405901;18.7;-16.3;-1.5;
65;21880655822;23;-27.2;-3.2;
66;21880905743;24.1;-35.9;-3.8;
67;21881164020;21.3;-40.4;-3.3;
68;21881430629;15.6;-43.4;-1.8;
69;21881688931;7.3;-41.4;-0.9;
70;21881938977;4.2;-37.8;-0.3;
71;21882188848;-0.1;-28.8;0.4;
72;21882430462;-1;-27.1;0;
73;21882697071;0.1;-24.9;0.1;
74;21882955348;2.6;-19.1;-0.6;
75;21883221957;5.7;-10.1;-1;
76;21883471877;13.1;1;-1.4;
77;21883730205;16;16.1;-4.6;
78;21883971819;15.2;34.6;-7.2;
79;21884238403;9.5;51.8;-14.5;
80;21884488348;0.8;65.8;-22.3;
81;21884763314;-28.6;78.6;-51.2;
82;21884996596;-97;79.8;-118.5;
83;21885271537;-132.6;73.7;-152.3;
84;21885529814;-144.1;64.3;-162.3;
85;21885763147;-149.5;57.4;-166.8;
86;21886029706;-150.8;50.1;-167.4;
87;21886287958;-153.1;40;-167.8;
88;21886546235;-155.1;30.9;-169.6;
89;21886796181;-156.3;18.6;-169.7;
90;21887046127;-161.3;5.2;-169.5;
91;21887304429;-162.2;-6;-169.8;
92;21887554400;-164.4;-15;-170.2;
93;21887812677;-167.5;-23.9;-170.2;
94;21888079286;-168.8;-31.2;-170.4;
95;21888329131;-169.9;-37.8;-170;
96;21888587409;-170.4;-43.2;-169.5;
97;21888837354;-173.9;-50;-166;
98;21889095632;174.8;-61;-155;
99;21889345577;156.6;-71.4;-136.9;
100;21889603955;129.7;-77.6;-111.3;
101;21889862232;87;-77.8;-69.2;
102;21890112178;67.7;-75;-51.8;
103;21890378787;75.7;-79.2;-60;
104;21890628732;171.6;-84;-151.5;
105;21890886910;-149.3;-74.4;172.3;
106;21891136880;-150.8;-71.9;171.3;
107;21891378495;-154.4;-72.7;171.8;
108;21891653435;-164.4;-72.5;-180;
109;21891903381;-167.8;-72.4;-178.8;
110;21892169989;-164.6;-73.1;180;
111;21892411604;-162.8;-72.8;-177;
112;21892661549;-161.3;-71.9;-179.1;
113;21892911495;-160;-74;-179.3;
114;21893169772;-158.8;-75.2;179.4;
115;21893436381;-162.4;-77;-176.7;
116;21893677945;-164.7;-81.1;-174.8;
117;21893944554;-169.4;-85.2;-170.6;
