ID; TimeStamp; HMDRX; HMDRY; HMDRZ;
0;21510136067;9.3;-1.8;-0.7;
1;21510377681;9.2;-2;-0.7;
2;21510635959;9.3;-2.3;-0.5;
3;21510894236;9.4;-2.5;-0.6;
4;21511152538;9.5;-2.7;-0.8;
5;21511385821;9.6;-2.7;-1;
6;21511635792;8.5;-6.3;-2;
7;21511902400;3;-12.2;-3.2;
8;21512144015;3;-12.7;-2.9;
9;21512402292;3.4;-13.1;-2.8;
10;21512660569;3.8;-13.1;-3.2;
11;21512910515;4.1;-13.2;-3.1;
12;21513177124;4.1;-13.5;-3;
13;21513427069;3.8;-15;-3.3;
14;21513685347;1.6;-20;-4.1;
15;21513935293;-1.7;-22.7;-2.7;
16;21514193570;-2;-24.6;-2.1;
17;21514443516;0.1;-28;-2.5;
18;21514701793;7.7;-36;0.4;
19;21514960070;11.7;-39.7;2.2;
20;21515218347;13.1;-42.8;1.7;
21;21515468293;14.2;-45.5;1.9;
22;21515726570;13.9;-48;3;
23;21515984848;14.7;-49.5;2.8;
24;21516243125;14.6;-52.6;3.9;
25;21516501302;15.3;-51.1;3.7;
26;21516759529;13.6;-49.9;3.3;
27;21517001144;0.8;-36.5;5;
28;21517259421;0;-29.3;1.7;
29;21517517698;1.8;-23;-2.8;
30;21517767644;2.9;-15.9;-3.7;
31;21518025921;2.6;-11;-5.8;
32;21518275867;1.9;-5.2;-6.8;
33;21518534144;-0.5;-3.9;-6.2;
34;21518792472;-3.4;10.7;-3.6;
35;21519042417;-8.3;22.7;2.7;
36;21519300745;-10.2;37.9;4.3;
37;21519559022;-12.4;41.2;3.6;
38;21519808968;-14;52.9;-0.6;
39;21520058863;-27.8;68.4;-19.5;
40;21520325472;-39;72.6;-37.1;
41;21520575418;-45.2;74.2;-47;
42;21520833720;-36.5;75.2;-43.4;
43;21521091997;-15.7;73;-26.5;
44;21521350300;11.2;48.2;-4.4;
45;21521591964;19.4;29;-2.2;
46;21521866904;18.4;-0.9;-8.2;
47;21522125207;22.8;-14.1;-9.8;
48;21522375152;25.6;-19.4;-9.6;
49;21522633430;20;-20.6;-6.9;
50;21522891757;14.5;-19.5;-5.9;
51;21523141678;15.5;-15.6;-4.7;
52;21523399880;13.6;-19;-2.7;
53;21523658182;12.1;-22.4;-1.6;
54;21523899921;5.7;-19.3;-1.3;
55;21524174887;2.3;-16.3;-0.2;
56;21524433164;1.1;-14.3;1.1;
57;21524674603;1.8;-13.7;0.1;
58;21524932881;-0.8;-12.1;-0.1;
59;21525199514;-1.8;-12.6;-0.4;
60;21525432822;-2.1;-12.3;-0.9;
61;21525699431;-2.6;-8.2;-1.3;
62;21525949377;-2.2;-7.8;-1.7;
63;21526215985;-2.2;-7.9;-1.7;
64;21526474263;-2;-8.1;-1.7;
65;21526732540;-1.8;-8.5;-1.6;
66;21526982311;-1.6;-8.5;-1.6;
67;21527240838;-1.6;-8.6;-1.6;
68;21527499115;-1.7;-8.5;-1.5;
69;21527749061;-1.5;-8.4;-1.5;
70;21527999007;-1;-8.3;-1.5;
71;21528265391;-0.3;-8.4;-1.3;
72;21528506980;-0.2;-8.6;-1.4;
73;21528765382;1.3;-20.2;-1.2;
74;21529023659;2.4;-23.3;-0.4;
75;21529281937;3;-21.7;-0.8;
76;21529531882;3.5;-27.7;-0.5;
77;21529790160;6;-44.1;-1.3;
78;21530048437;7;-59.1;-1.8;
79;21530298383;7.9;-71.3;-3.2;
80;21530540047;9.7;-80.3;-7.8;
81;21530806656;74.9;-88.6;-73.9;
82;21531064933;175.2;-79.8;-174.3;
83;21531314879;177;-70.7;-175.5;
84;21531581487;177.8;-63.6;-176.3;
85;21531831433;177.5;-60;-175.2;
86;21532081379;174.5;-60.7;-172;
87;21532347988;174.3;-63;-171.8;
88;21532606415;175.6;-63.6;-173.2;
89;21532848029;172.6;-67.7;-170.4;
90;21533106307;166;-75.9;-164.6;
91;21533364584;154.1;-80;-152.9;
92;21533622861;148.6;-82.3;-147.6;
93;21533872757;148.5;-83.5;-147.2;
94;21534139266;177;-64.6;-173.1;
95;21534397543;-173.7;-52.8;-177.9;
96;21534639157;-171.3;-49.4;-178;
97;21534889103;-171.4;-49.6;-178.6;
98;21535147380;-172;-49.5;-178.8;
99;21535405607;-172.3;-50.9;-178.6;
100;21535655528;-178.1;-54.7;-178.1;
101;21535913780;-179.1;-55.3;-177.4;
102;21536172108;176.4;-58.9;-177.7;
103;21536430385;171.2;-67.8;-175.8;
104;21536688662;146.8;-80.6;-152.8;
105;21536938608;58.9;-84.3;-66;
106;21537188579;17.5;-78.4;-25.1;
107;21537446856;10.8;-74.3;-18.4;
108;21537705133;5.4;-71.3;-13.4;
109;21537955079;4.9;-65.9;-12.7;
110;21538213356;6.1;-61.4;-13.1;
111;21538471634;3.9;-58.9;-10;
112;21538729961;3.6;-55.8;-9.1;
113;21538979957;3.2;-53.7;-8.1;
114;21539246415;-0.4;-50.9;-4.9;
115;21539496361;-1.6;-46.6;-6.6;
116;21539746332;-3.3;-42.3;-7.1;
