ID; TimeStamp; HMDRX; HMDRY; HMDRZ;
0;18959710695;-0.2;-2.6;-4.7;
1;18961051870;-0.3;-2.8;-4.5;
2;18961310173;-0.2;-2.6;-4.6;
3;18961551862;0.7;-1.8;-4.8;
4;18961810014;0.7;-0.3;-5;
5;18962059960;0.7;4.1;-5.7;
6;18962301549;0.6;8.4;-5.5;
7;18962559851;-0.7;11.5;-5.3;
8;18962809872;-2.7;14.2;-4.6;
9;18963068149;-3.6;16.1;-3.7;
10;18963317995;-3.5;18.4;-4.1;
11;18963576247;-5.1;17.2;-4.1;
12;18963834675;-7.3;17.1;-4.9;
13;18964076339;-8.2;14.5;-3.9;
14;18964342998;-8.3;10.7;-4;
15;18964601275;-8.2;6.4;-3.8;
16;18964859552;-8.4;0.2;-3.6;
17;18965117655;-8.8;-17.5;-2.2;
18;18965367575;-8.4;-32;0.3;
19;18965625853;-9;-41;4.3;
20;18965875798;-8.9;-46.6;5.2;
21;18966134076;-11.7;-54.2;8;
22;18966400684;-19.3;-58.5;14.8;
23;18966650630;-23;-60.3;18.4;
24;18966917239;-20.7;-59.1;15.9;
25;18967175591;-15.3;-53.7;9.9;
26;18967408949;-10.5;-41.3;4.6;
27;18967675508;-8.8;-24.6;1.2;
28;18967933735;-8.3;-11.3;-0.2;
29;18968183681;-8.4;2.5;-1.1;
30;18968441958;-8.5;17.1;-2.1;
31;18968700235;-10.2;27;-6;
32;18968958513;-12.8;35.2;-10;
33;18969208483;-14.4;38.7;-11.1;
34;18969466761;-13.9;38.6;-10.5;
35;18969716681;-13.6;35.2;-9.8;
36;18969966627;-12.9;32.2;-9.4;
37;18970233261;-12.9;28.4;-7.8;
38;18970483282;-11.7;26.4;-4.5;
39;18970741634;-11.4;20.9;-4.1;
40;18970999961;-11.1;17.4;-4.4;
41;18971249932;-10.6;15.2;-5.4;
42;18971508059;-10;12.3;-5.1;
43;18971766286;-8.9;9.2;-5.1;
44;18972024514;-8.2;6.2;-5.5;
45;18972282816;-6.7;3.8;-5.5;
46;18972524430;-6.3;2.5;-5.6;
47;18972774376;-6.3;2.8;-5.6;
48;18973040985;-6;2;-4.7;
49;18973299262;-5.7;0.6;-4;
50;18973549208;-4.9;-1.4;-3.8;
51;18973815842;-5;1.8;-4.1;
52;18974057481;-5.5;4.9;-3.6;
53;18974315758;-5.9;7.8;-3.3;
54;18974574035;-6.1;10.5;-4.1;
55;18974823931;-6.8;12.8;-5.1;
56;18975073777;-7.7;15.2;-5.9;
57;18975340436;-8.4;17.3;-6.3;
58;18975598688;-8.3;20.5;-6.7;
59;18975848284;-8.8;21.8;-6.5;
60;18976106586;-9.3;20.2;-4.4;
61;18976373345;-9.2;17.5;-2.9;
62;18976614959;-9.4;17.2;-3.8;
63;18976873286;-10.6;19.1;-4.3;
64;18977123332;-11.7;24;-5.9;
65;18977364946;-12.7;23.8;-8;
66;18977640037;-12.5;20.1;-8.3;
67;18977890132;-12.1;15.4;-8.1;
68;18978148410;-12.2;12.5;-8.7;
69;18978406712;-12;13.4;-11.4;
70;18978656458;-12.5;16.9;-14;
71;18978914685;-13.1;19.8;-14.8;
72;18979173012;-13.8;22.7;-15.2;
73;18979423083;-15.1;25.2;-13.7;
74;18979681360;-15.4;25.1;-11.3;
75;18979922975;-15.1;24.2;-8.4;
76;18980181252;-12.8;21.2;-3.5;
77;18980456017;-10.4;22.7;-2.8;
78;18980697481;-10.5;25.8;-3;
79;18980955759;-12;32.5;-5.4;
80;18981214036;-13.5;39.2;-7.2;
81;18981472338;-14.2;42.6;-8.9;
82;18981722534;-14.5;44.2;-10.3;
83;18981972430;-14.7;43;-10.6;
84;18982230582;-13.7;33.8;-8;
85;18982488859;-13;24.1;-6.5;
86;18982747136;-11.6;17.3;-5.5;
87;18983005464;-10.1;12.1;-4.9;
88;18983255410;-9.4;3.2;-3.8;
89;18983513712;-9.1;-9.4;-1.7;
90;18983772014;-9.5;-25.7;0.8;
91;18984013653;-9.9;-42.1;3.2;
92;18984280362;-14.8;-57.5;7.4;
93;18984530308;-20.4;-71.4;13.1;
94;18984780254;-46;-83.5;42.9;
95;18985046712;-118.7;-83.8;116.9;
96;18985296658;-102.4;-83.8;99.7;
97;18985546529;-85.9;-83.2;84.4;
98;18985813063;-66.8;-83.1;64.1;
99;18986071340;-45.7;-82;45.1;
100;18986321311;-25.4;-78;25.8;
101;18986579613;-9.1;-70.3;11.4;
102;18986821277;-6.6;-62.5;9.8;
103;18987087961;-6.6;-55.3;9.5;
104;18987346313;-7.3;-47.2;8.5;
105;18987596159;-9.5;-33.2;6.2;
106;18987854386;-11.3;-13.2;3;
107;18988112664;-12.1;14;-0.9;
108;18988354303;-17.4;34.4;-6.4;
109;18988620962;-17.2;37.9;-6.7;
110;18988887570;-13.7;31.7;-1.4;
111;18989145848;-11.1;21.9;4;
112;18989412481;-9.7;13.6;7.2;
113;18989645764;-9.6;12;8;
114;18989912398;-11.4;29.3;3.4;
115;18990154012;-24.6;61.5;-12.2;
116;18990420621;-54.4;74.7;-43.2;
117;18990670567;-84.7;76.7;-75.1;
