ID; TimeStamp; HMDRX; HMDRY; HMDRZ;
0;10451303340;8.7;-0.3;-0.3;
1;10451553286;8.7;-0.2;-0.5;
2;10451811563;9.2;0;-0.4;
3;10452069840;8.9;-0.5;-0.2;
4;10452319786;7.8;-4.5;-0.1;
5;10452561400;7.9;-11.5;-1.1;
6;10452811346;7.4;-15.5;-0.8;
7;10453052960;5.5;-19.4;0;
8;10453319569;3.6;-25.2;-0.1;
9;10453586178;1.7;-28.2;0;
10;10453836124;2.2;-27.8;0.1;
11;10454086069;6.2;-28.6;0.8;
12;10454344347;12.5;-31.3;1.3;
13;10454594292;11.4;-59.3;-6.6;
14;10454852570;7.5;-71.1;-5;
15;10455110847;0.8;-77.2;-0.1;
16;10455360793;6.2;-81.6;-4.3;
17;10455619070;11.3;-60.7;-0.3;
18;10455877347;7.5;-50.6;4.5;
19;10456127293;10.2;-45.7;0.8;
20;10456385570;12.2;-43.5;-1.3;
21;10456643848;9.7;-42.9;-0.2;
22;10456885462;5.9;-39.9;0.3;
23;10457152071;1.8;-31.1;0.6;
24;10457410348;2;-22.8;-0.5;
25;10457660294;2.8;-12.7;-1;
26;10457926902;5.3;0.5;-1.6;
27;10458176848;5.4;10.9;-2;
28;10458426794;1.8;14.1;-2.1;
29;10458685071;-2.7;17.9;-1.5;
30;10458943348;-4.3;25.6;-3.7;
31;10459193294;-8.7;51.3;-9.4;
32;10459451571;-10.2;55.1;-13.5;
33;10459709849;-10.4;54.9;-14;
34;10459959794;-9.3;54.2;-13.4;
35;10460226403;-10;59.5;-14.8;
36;10460476349;-12.5;60.7;-18.7;
37;10460726295;-13.9;60.4;-18.5;
38;10460984572;-9.2;60.6;-16;
39;10461226186;-14.6;61.3;-22.2;
40;10461501127;-10.1;65.5;-16.4;
41;10461742741;-8.5;77.7;-12.2;
42;10462009350;-57.3;87.3;-59.9;
43;10462259295;-172;78.5;-172.9;
44;10462525904;178.9;67.5;177.7;
45;10462775850;178.3;56.2;176.3;
46;10463017464;175.3;47.4;174.7;
47;10463284073;178.6;41.7;179.8;
48;10463542350;-179.1;34.6;-177.3;
49;10463792296;179.8;29.5;179.4;
50;10464050573;-175.2;19.5;175;
51;10464317182;-176.5;19.2;178;
52;10464558796;-173.4;16.6;-179.4;
53;10464808742;-161.1;9.9;-177.6;
54;10465067019;-158.8;9.4;-176;
55;10465325297;-172.4;11.2;-175.7;
56;10465591905;-179.6;16;-177.8;
57;10465833520;178.4;16;-177.6;
58;10466091797;179;3.2;-173.7;
59;10466350074;178.6;-2.5;-171.1;
60;10466608351;178.8;-10.8;-172;
61;10466858297;-178.2;-20;-173.7;
62;10467124906;-174.8;-31.1;-172.1;
63;10467366520;-176.4;-31.3;-171.3;
64;10467624797;177.9;-15.1;-172.3;
65;10467883075;175.6;8.2;-176.3;
66;10468149684;174.5;40.1;176.6;
67;10468399629;-2.8;42.6;0.1;
68;10468657907;1;4.4;4.5;
69;10468899521;-2.5;-23.2;6.2;
70;10469157798;-4.7;-38.3;7.3;
71;10469416075;-11.3;-56.1;10.8;
72;10469666021;-12.9;-69.7;11.5;
73;10469924298;-124.4;-87.5;124.6;
74;10470182576;-169;-78.1;169.4;
75;10470449184;-174.3;-64.3;176.4;
76;10470682467;-178.6;-61.5;178.5;
77;10470949076;-171.2;-73;173.7;
78;10471215685;-123.9;-87.5;130.5;
79;10471457299;9.8;-75.4;-3.9;
80;10471715576;10.2;-60.2;-2.9;
81;10471965522;4.6;-61.9;-1.5;
82;10472232131;-10.2;-77.3;6;
83;10472482077;-15.3;-78.4;12.3;
84;10472723691;-15.9;-78.6;11.4;
85;10472998631;-7.5;-76.6;4.8;
86;10473265240;6.6;-56.4;-0.6;
87;10473498523;9.3;-44.3;-3.3;
88;10473765131;18.3;-20.9;-2.7;
89;10474015077;18.7;-10.6;-0.8;
90;10474290017;21.5;-7.5;-0.7;
91;10474531632;21;-4.3;-3.2;
92;10474789909;11.9;-8.4;-4.9;
93;10475039855;2;-21.4;-3.7;
94;10475298132;-5.7;-24.3;2.1;
95;10475556409;-12.7;-32.3;6.7;
96;10475814687;-12.2;-36.6;4.2;
97;10476064632;-9;-33.6;2.2;
98;10476322910;-7.7;-34.5;3.2;
99;10476581187;-5.6;-31;3.5;
100;10476831133;-1.7;-28.5;1.8;
101;10477089410;0;-23.4;0.4;
102;10477347687;-1.6;-20.7;1.4;
103;10477605964;-3.4;-0.4;1;
104;10477855910;-5.3;41.4;-0.3;
105;10478105856;-5.2;49.5;-6;
106;10478364133;-15.8;66.6;-19.7;
107;10478622410;-43.8;82.6;-50.4;
108;10478864025;-131;80.2;-135.9;
109;10479130634;-143.8;70.1;-144.8;
110;10479380579;-149.2;71.2;-147.4;
111;10479647188;-148;71.9;-145;
112;10479897134;-146;74;-143.9;
113;10480147080;-162.4;65.7;-169.7;
114;10480397025;-162.1;51.2;-176.8;
115;10480655303;-161.1;29.5;179;
116;10480913580;-157.6;18.5;-179.1;
117;10481171857;-156.8;15.2;179.9;
