ID; TimeStamp; HMDRX; HMDRY; HMDRZ;
0;12080369956;8.8;4;-0.8;
1;12080636565;9.1;3.9;-0.3;
2;12080886510;9;4;-0.4;
3;12081136456;8.9;4.1;-0.3;
4;12081394733;8.4;4.2;-0.2;
5;12081636348;7.5;5.1;-0.3;
6;12081886293;6;6.4;-0.6;
7;12082136239;3.3;-4.6;-0.2;
8;12082394516;1;-11.4;0.6;
9;12082652794;0.4;-12.1;3.4;
10;12082902739;12.5;-14.3;1.8;
11;12083169348;34.2;-16.3;1.3;
12;12083419294;43.8;-20.9;2.3;
13;12083660908;39.2;-28;2.2;
14;12083927517;30.1;-29;3.7;
15;12084185794;22.7;-27.8;4;
16;12084435740;23;-24.2;2.9;
17;12084694017;17.5;-24.3;2.8;
18;12084952295;13.8;-24.1;3.8;
19;12085210572;4.3;-24.3;5.7;
20;12085460518;-2.5;-21;9;
21;12085710463;-4.5;-17.5;8.5;
22;12085968741;-3.3;-16.6;4.5;
23;12086218686;-1.4;-16.5;0.4;
24;12086476964;-1.4;-7.2;-0.3;
25;12086743572;-0.5;21.8;1.1;
26;12086993518;-8.1;49.8;-6.5;
27;12087268459;-97.4;82.2;-95.5;
28;12087518404;-156.4;53.1;-153.3;
29;12087760019;-165.3;38.6;-164.1;
30;12088018296;-168.5;26.1;-170.5;
31;12088268242;-169.1;18.6;-173.5;
32;12088518187;-170.9;15.4;-177;
33;12088793128;-172.8;14.4;-179.2;
34;12089034742;-175;14.5;177.1;
35;12089293019;-176.3;16.2;175.5;
36;12089534633;-176;20.2;177.5;
37;12089801242;-177.1;13.4;179.7;
38;12090051188;-174.2;-23.3;-177.3;
39;12090317797;-173.9;-42.7;-174.6;
40;12090567742;-172.3;-49.7;-177.2;
41;12090817688;-171.6;-57.8;179.7;
42;12091092629;-167;-58.6;177.8;
43;12091334243;-171.5;-70.6;-177.6;
44;12091592520;-178.6;-81.6;-171;
45;12091859129;126.3;-87.6;-119.1;
46;12092109075;6.5;-73.9;-3;
47;12092367352;7;-61.3;-3.7;
48;12092625629;9.1;-54.9;-5.2;
49;12092892238;26.1;-44.9;-7;
50;12093133852;35.5;-41.6;-1.7;
51;12093392129;34.1;-42.1;2.6;
52;12093642075;34.9;-39.8;4.7;
53;12093900352;25.8;-34;2.8;
54;12094166961;13.9;-27.5;-0.2;
55;12094416907;8.3;-20.5;-6.8;
56;12094666853;6.4;-18.3;-9.1;
57;12094916799;7.7;-20.1;-9;
58;12095166744;6.1;-20.7;-5.1;
59;12095425022;3.6;-18.9;-4.4;
60;12095691630;4.8;-13.8;-5.4;
61;12095941576;3.3;-9.1;-6.4;
62;12096199853;2.9;-6.3;-4;
63;12096441468;1.5;-7.9;-1;
64;12096716408;2.2;-12.2;2.3;
65;12096974685;5.5;-12.9;-0.5;
66;12097224631;10.2;-13.4;-2.8;
67;12097482908;9.7;-10.1;-2.6;
68;12097741185;6.8;-9.6;-1.4;
69;12097991131;5.2;-12.6;-1.7;
70;12098257740;4.3;-11.2;-1.6;
71;12098491023;4.7;-11.7;-1.5;
72;12098757632;5.3;-11.8;-1.7;
73;12099007577;6.3;-14.2;-1.8;
74;12099274186;7.1;-15.6;-1.7;
75;12099524132;6.7;-42.1;-4.4;
76;12099782409;4.5;-61.1;-2.7;
77;12100032355;-1.5;-71.3;2.6;
78;12100290632;-12.6;-84.2;13.5;
79;12100540578;-170.9;-80;172.6;
80;12100798855;-168.5;-68.8;172.4;
81;12101057132;-170;-57.2;173.8;
82;12101323741;-173.2;-49.3;176.2;
83;12101565355;-177;-47.7;-179.7;
84;12101831964;177.7;-54;-174.7;
85;12102073578;176.2;-72.2;-173;
86;12102331856;174.6;-79.6;-172.6;
87;12102565138;175;-78.5;-173.6;
88;12102840079;-177.2;-82.8;178.3;
89;12103106688;-159.9;-87.3;160.4;
90;12103356633;-34.6;-89.3;34.4;
91;12103614911;-4.9;-83.8;3.8;
92;12103864856;-5.9;-77.8;4.1;
93;12104131465;-5.4;-73;4.4;
94;12104381411;2.9;-48.6;-0.5;
95;12104639688;0.7;6.3;-2.4;
96;12104881302;-1.4;34;-8.5;
97;12105131248;-10.8;61.8;-22.2;
98;12105397857;-39.3;72.5;-49.5;
99;12105647803;-13.8;57.5;-17.1;
100;12105906080;-4;36.4;-2.8;
101;12106172689;3.4;26.7;-0.5;
102;12106422635;3.7;14.2;-4.4;
103;12106672580;3.7;3.3;-3.2;
104;12106930858;3.6;-4.1;-1.9;
105;12107172472;2.4;-8.1;-0.8;
106;12107447412;2.3;-7.1;-1.1;
107;12107697358;6.1;-5.5;-4.3;
108;12107938972;7.6;-5.6;-2.8;
109;12108213912;6.5;-10.3;1.6;
110;12108455527;6.3;-10.7;2.6;
111;12108713804;6;-11.3;1;
112;12108972081;6.1;-11.7;0.8;
113;12109213695;6.1;-11;0.3;
114;12109480304;6.8;-11;0.3;
115;12109738581;6.7;-10.6;0.4;
116;12109996859;7.1;-10.8;0.1;
