ID; TimeStamp; HMDRX; HMDRY; HMDRZ;
0;508393553280;-4.7;-6.4;0.2;
1;508393811557;-4.6;-6.3;0.1;
2;508394069835;-4.7;-6.4;0.2;
3;508394328112;-4.6;-6.4;0.2;
4;508394561395;-4.6;-6.5;0.1;
5;508394811265;-4.8;-7.5;0;
6;508395069543;-4.9;-7.4;0.1;
7;508395327820;-4.9;-7.4;0.1;
8;508395586097;-4.2;-6.9;0;
9;508395844374;-4.1;-4.2;-0.8;
10;508396085989;-3.6;0.7;-1;
11;508396360929;-3.5;6.4;-1.5;
12;508396602543;-3.9;8.5;-0.4;
13;508396869202;-3.7;7.1;0.3;
14;508397110816;-3.2;6.7;-0.1;
15;508397377425;-2.1;7.1;0.2;
16;508397635702;-2.1;6.7;0.2;
17;508397885523;-2.4;6.4;0.1;
18;508398135519;-2.4;5.7;0.2;
19;508398385515;-2.5;5.6;0.4;
20;508398643792;-2.6;5.4;0.5;
21;508398910426;-2.6;5.7;0.2;
22;508399168728;-2.6;6.2;0;
23;508399418624;-2.4;7.1;-0.2;
24;508399676901;-2.4;6.6;0;
25;508399926847;-2.2;5.7;0.2;
26;508400193455;-1.9;5.1;0.3;
27;508400435070;-2.3;4.8;1.3;
28;508400693297;-2.4;5.3;0.8;
29;508400959906;-2.1;5.8;0.9;
30;508401201545;-2.3;6;0.3;
31;508401468179;-2.5;5.4;0.4;
32;508401718125;-2.7;5.1;0.3;
33;508401976427;-2.8;4.8;0.7;
34;508402234704;-2.2;5.2;-0.2;
35;508402493006;-2.3;11;-1.7;
36;508402734621;-2.6;16.3;-1.1;
37;508402992898;-3.4;23.8;-2;
38;508403242844;-4.2;30.7;-2.4;
39;508403501171;-5.5;37.9;-3.9;
40;508403759448;-6.6;43.6;-4.9;
41;508404009394;-6.2;46.5;-4;
42;508404267671;-5.1;45.7;-2.2;
43;508404525948;-6.4;46.7;-4.6;
44;508404792557;-6.2;46.3;-4.2;
45;508405042378;-5.4;45.4;-3.6;
46;508405292324;-4.9;44.9;-2.9;
47;508405558933;-4.9;44.2;-2.9;
48;508405800547;-4.8;44.2;-2.8;
49;508406067156;-4.8;44.1;-2.8;
50;508406317101;-5;44.2;-2.9;
51;508406567097;-4.9;44;-2.8;
52;508406842037;-4.7;43.3;-2.4;
53;508407075420;-4.3;41.9;-1.8;
54;508407333697;-4.2;39.5;-1.6;
55;508407600306;-4.3;37.7;-1.4;
56;508407850252;-4.4;35.5;-1.1;
57;508408108529;-4.5;33.5;-1.4;
58;508408358475;-4.2;31.4;-1.1;
59;508408625084;-4.1;29.2;-1.1;
60;508408858366;-4.1;26.4;-0.9;
61;508409116469;-3.9;22.8;-0.5;
62;508409374746;-3.9;18.6;-0.5;
63;508409641355;-3.9;14.6;-0.6;
64;508409891301;-3.8;10.7;-0.3;
65;508410141271;-3.7;7.4;-0.4;
66;508410399599;-3.8;5.1;-0.3;
67;508410657876;-3.5;3.6;0.1;
68;508410907872;-3.3;2.6;0.1;
69;508411174480;-3.4;1.1;0.4;
70;508411424426;-3.2;0.4;0.1;
71;508411691035;-2.8;-0.2;0.2;
72;508411949162;-2.9;-0.5;0.5;
73;508412207440;-3.5;-0.5;0.4;
74;508412457385;-3.8;-0.6;0.3;
75;508412707131;-4.1;-0.5;0.2;
76;508412965283;-4.3;-0.5;0.3;
77;508413231867;-4.4;-0.6;0.3;
78;508413473506;-4.5;-0.5;0.2;
79;508413731784;-4.5;-0.6;0.2;
80;508413990136;-4.5;-0.6;0.4;
81;508414248413;-4.5;-0.7;0.4;
82;508414498359;-4.6;-0.8;0.4;
83;508414756636;-4.6;-1;0.4;
84;508415006582;-4.6;-1;0.4;
85;508415256653;-4.6;-1;0.4;
86;508415514980;-4.5;-1;0.4;
87;508415781514;-4.5;-0.8;0.3;
88;508416031460;-4.6;-0.8;0.3;
89;508416289737;-4.5;-0.9;0.4;
90;508416548139;-4.3;-1;0.6;
91;508416798085;-4.3;-0.9;0.4;
92;508417048031;-4.5;-1;0.4;
93;508417306308;-4.4;-1.1;0.6;
94;508417564585;-4.4;-1.2;0.5;
95;508417822862;-4.7;-1.2;0.6;
96;508418072808;-4.8;-1.3;0.6;
97;508418322754;-5;-1.3;0.5;
98;508418581031;-5.6;-1.3;0.3;
99;508418847640;-6;-1.3;0.2;
100;508419097586;-5.8;-1.4;0.3;
101;508419347531;-5.8;-1.5;0.4;
102;508419605809;-5.9;-1.4;0.3;
103;508419855779;-5.8;-1.4;0.3;
104;508420114057;-5.8;-1.3;0;
105;508420371934;-5.8;-1.2;0;
106;508420630211;-5.9;-1.4;0.6;
107;508420880157;-5.9;-1.5;0.6;
108;508421138434;-5.9;-1.4;0.3;
109;508421388380;-5.7;-1.4;0.3;
110;508421646657;-5.7;-1.5;0.3;
111;508421904960;-5.9;-1.5;0.2;
112;508422146749;-5.9;-1.5;0.1;
