ID; TimeStamp; HMDRX; HMDRY; HMDRZ;
0;587386370493;-2.6;0.7;-0.4;
1;587386620464;-2.8;0.9;-0.2;
2;587386870409;-2.9;2.7;-0.1;
3;587387128687;-3;2.8;-0.2;
4;587387386864;-3.2;2.5;-0.2;
5;587387636835;-3.1;2.2;0;
6;587387886780;-3.3;1.5;-0.4;
7;587388128395;-4.3;-4.1;-1.2;
8;587388395053;-4.4;-12.7;-2.2;
9;587388636718;-3;-15.5;-2;
10;587388894995;-2.8;-15.7;-2.1;
11;587389153272;-2.9;-16.1;-1.9;
12;587389411549;-2.5;-16.1;-1.9;
13;587389661495;-2.6;-16.4;-1.9;
14;587389919897;-2.8;-16.5;-1.8;
15;587390169843;-2.9;-16.5;-1.8;
16;587390436402;-2.8;-16.5;-1.7;
17;587390678016;-1.9;-16.4;-1.6;
18;587390952907;4.8;-14.9;-1.4;
19;587391194471;11.3;-14.3;-1.8;
20;587391452898;13.5;-14.7;-2.1;
21;587391702794;13.6;-14.9;-1.9;
22;587391969378;13.6;-14.4;-1;
23;587392210992;10.3;-14.9;-1.3;
24;587392469219;7;-16.1;-1.2;
25;587392719165;6.4;-16.7;-0.6;
26;587392969111;7.4;-17.2;-0.2;
27;587393244051;7.3;-17.6;0.2;
28;587393494122;7.3;-17.7;0.2;
29;587393735586;7;-17.3;0.2;
30;587394010526;2.2;-4.8;2;
31;587394268803;-4.3;20.8;5.6;
32;587394510418;-7.5;33.5;5;
33;587394785358;-7.7;35.7;4.8;
34;587395035304;-7;36.5;4.5;
35;587395276968;-7.4;37.5;5;
36;587395535245;-9;41.4;4.4;
37;587395793523;-16.8;57.5;-1.4;
38;587396060131;-25;61.4;-10.4;
39;587396318434;-34.3;61.8;-16;
40;587396568329;-38;52.1;-12;
41;587396826607;-42.5;34.9;-5.4;
42;587397059889;-43.6;15.6;0.4;
43;587397334830;-52.1;-3.9;-1;
44;587397593007;-64.9;-18.3;-3.6;
45;587397842978;-62.3;-20.5;-7.9;
46;587398092973;-46.2;-24.6;-4.4;
47;587398359582;-10.2;-35.3;-0.3;
48;587398609528;1.6;-51.5;2.9;
49;587398876262;8.2;-68.8;0;
50;587399101213;7.6;-76.7;2.5;
51;587399367822;4.6;-81;7.3;
52;587399634431;1.6;-85;10.1;
53;587399892608;-77.4;-89.4;87.6;
54;587400159217;-177.8;-85.4;-172;
55;587400409162;-178.6;-79.1;-174.4;
56;587400667440;-178;-69.1;-174.2;
57;587400909054;174.9;-63.9;-170;
58;587401167331;175.5;-60.4;-172.6;
59;587401425583;176.5;-55.3;-175.1;
60;587401683861;174.6;-53.1;-176.1;
61;587401933906;174.8;-53.1;-176.4;
62;587402192059;174.7;-53.2;-176;
63;587402442029;174.4;-53.7;-175.8;
64;587402700332;174.6;-53.9;-175.8;
65;587402958609;174.2;-54.2;-175.7;
66;587403208555;173.2;-59.3;-176.3;
67;587403475164;-31.8;-88;26.7;
68;587403725184;-10.5;-58.3;2.8;
69;587403975155;-8.7;-49.1;-0.5;
70;587404225101;-6.4;-38.7;-3.2;
71;587404491710;-4;-32.2;-5.6;
72;587404741655;-5.6;-23.4;-5.5;
73;587404999933;-7;-19.5;-4.6;
74;587405249878;-8.3;-18.7;-5.7;
75;587405508156;-6.4;-19;-5.3;
76;587405766433;-6.2;-18.6;-6.3;
77;587406024710;-6.8;-19.8;-6.4;
78;587406282988;-7.4;-24;-5.8;
79;587406524602;-6.9;-29.5;-6.2;
80;587406791211;-5.7;-37;-4.8;
81;587407041081;-5.9;-50.5;-4.8;
82;587407299409;-5.6;-44.6;-3.8;
83;587407557711;-7.3;-23.3;-2.8;
84;587407815988;-7.4;-6.2;-4.6;
85;587408065934;-12;11.4;-8.4;
86;587408315880;-12.8;24.2;-10.7;
87;587408574157;-18.5;29.5;-11.1;
88;587408832434;-19.2;43.5;-9.2;
89;587409082380;-26.9;60.6;-16.6;
90;587409340657;-31.8;74.9;-20.5;
91;587409582271;-102.6;83.9;-90.3;
92;587409865543;-169.4;76.2;-158;
93;587410098751;-177.9;65.7;-166;
94;587410365410;178.2;55.4;-170.2;
95;587410623712;175.7;50.1;-171.9;
96;587410873683;174.6;50.6;-172.4;
97;587411131960;177;52.3;-171.2;
98;587411390012;-174.1;68.3;-162.4;
99;587411640008;-31.7;83.7;-21.4;
100;587411890079;-8;56.6;1.1;
101;587412148381;-10.1;31.2;-0.4;
102;587412406583;-11.7;9.1;0.2;
103;587412673217;-11.4;4.8;1.4;
104;587412923163;-11.2;6.7;2.2;
105;587413173134;-11.7;8;1.8;
106;587413431411;-10.9;8.8;1.9;
107;587413681257;-10.5;8.7;2;
108;587413939584;-10.2;22.7;2;
109;587414197786;-3.4;62.2;4.8;
110;587414447732;-3.3;74.8;3.9;
111;587414706109;-6.9;70.4;0.4;
112;587414964387;-11.8;60.6;-2.4;
113;587415230920;-13.6;4.8;-1.5;
114;587415472510;-12.6;0.2;0.1;
115;587415714149;-12.2;1.2;1.6;
116;587415972576;-12.5;0.6;1.6;
