ID; TimeStamp; HMDRX; HMDRY; HMDRZ;
0;595325720383;-4.9;-3.7;-1.7;
1;595325970328;-4.9;-3.7;-1.7;
2;595326228606;-4.9;-3.6;-1.9;
3;595326486883;-4.9;-3.8;-1.9;
4;595326736829;-4.7;-4.1;-2.1;
5;595326970111;-2.9;-3.8;-2.5;
6;595327228389;-3.4;-6.5;-2.1;
7;595327494997;-3.8;-12.5;-1.7;
8;595327736612;-4.2;-15.7;-1;
9;595327994889;-3.9;-15.4;-1.6;
10;595328236503;-3.9;-15.7;-1.6;
11;595328494780;-3.2;-15.1;-1.8;
12;595328761389;-3.2;-15.9;-1.4;
13;595329019667;-3;-24.1;0.6;
14;595329269612;-4.3;-35.9;4.4;
15;595329527890;-5.2;-49.8;8.1;
16;595329786167;-6.5;-59.3;12.9;
17;595330036113;-7.5;-62.4;15.3;
18;595330286058;-6.6;-62.7;14.4;
19;595330560999;-4.5;-61.6;12.2;
20;595330794281;-3.9;-61.5;11.3;
21;595331060890;-4.9;-62.8;11.6;
22;595331335831;-5.5;-64.8;11.9;
23;595331569113;-6.8;-67.2;12.6;
24;595331827390;-8.5;-67.2;13.9;
25;595332077336;-7.9;-66.7;12.9;
26;595332335614;-8.1;-67.5;13.2;
27;595332593891;-8.5;-67.3;13.4;
28;595332860500;-8;-65.3;13.1;
29;595333110445;-8.5;-62.1;13.7;
30;595333368723;-9.1;-58.8;12.6;
31;595333627000;-10.9;-53.3;9.8;
32;595333885277;-11.4;-41.9;3.4;
33;595334143554;-11.4;-31.9;-2.7;
34;595334385169;-12.2;-26.8;-4.4;
35;595334635114;-13.1;-20.5;-4.6;
36;595334901723;-14;-7.1;-5.5;
37;595335160000;-15.2;11.6;-7.1;
38;595335409946;-16.6;24.4;-7.8;
39;595335676555;-18.1;33;-7.2;
40;595335909838;-20.2;36.6;-5.2;
41;595336176447;-22.5;38.4;-2.8;
42;595336426392;-18;40.7;-2.9;
43;595336684670;-6.7;40.3;-4.4;
44;595336942947;-0.1;38.2;-4;
45;595337201224;1.5;37.4;-3.2;
46;595337459501;1.9;37.8;-3.9;
47;595337709447;3.5;36.7;-3.7;
48;595337959393;4.3;36.1;-3;
49;595338226002;3.6;36.2;-3.4;
50;595338467616;3.1;36.3;-3.4;
51;595338734225;2.8;36.1;-3.3;
52;595339000834;1.9;33.9;-2.8;
53;595339234116;-0.2;17.9;-1.7;
54;595339500725;-1.6;8.3;0.6;
55;595339767334;-3;1.5;2;
56;595340008948;-2.6;-0.7;2.5;
57;595340267225;-2.6;0;2.6;
58;595340525503;-5.1;-8.1;2.4;
59;595340767117;-7;-13.1;2.1;
60;595341025394;-8.8;-14.8;0.6;
61;595341292003;-9.4;-14.3;-1.1;
62;595341550280;-10.2;-13.4;-2;
63;595341800226;-10.6;-14;-1.6;
64;595342058503;-10.6;-13.7;-1.6;
65;595342308449;-10.6;-13.6;-1.5;
66;595342566726;-10.6;-13.8;-1.4;
67;595342816672;-10.6;-13.8;-1.3;
68;595343074949;-10.9;-14.1;-1.2;
69;595343333227;-10.9;-14.4;-1;
70;595343591504;-11.1;-15.6;-0.5;
71;595343841450;-11.6;-18.9;0.2;
72;595344108058;-12.7;-25.3;1.7;
73;595344349673;-14.9;-40.7;5.5;
74;595344607950;-17;-47.2;8.3;
75;595344866227;-17.5;-52.6;9.6;
76;595345124504;-17.2;-55.7;10.1;
77;595345374450;-17.8;-61.6;10.9;
78;595345641059;-21.3;-69.1;14.3;
79;595345899336;-30.1;-76.5;22.8;
80;595346149282;-50.5;-83.1;43.2;
81;595346399228;-119.7;-84.9;112.4;
82;595346657505;-160.7;-79.3;153.1;
83;595346907451;-169.7;-73.9;162;
84;595347165728;-173;-71.5;164.9;
85;595347415674;-172.6;-72;164.6;
86;595347682283;-170.8;-72.1;163.2;
87;595347932228;-169.3;-72.9;161.9;
88;595348190506;-167.8;-75;160.2;
89;595348448783;-162;-78;154.5;
90;595348698729;-145.4;-82.1;138.2;
91;595348957006;-81.8;-84.6;74;
92;595349215283;-50.1;-82.1;42.2;
93;595349465229;-31.1;-76.8;23.7;
94;595349723506;-15.1;-61.8;9.7;
95;595349973452;-8.6;-44.5;4.9;
96;595350231729;-7.7;-34.4;3;
97;595350490006;-8;-26.9;1.4;
98;595350739952;-7.6;-17.2;0.5;
99;595350998230;-7.6;-3.9;-0.5;
100;595351248175;-8.3;4.6;-2.6;
101;595351514784;-8.8;6.8;-3;
102;595351773061;-8.9;7.7;-2.4;
103;595352014701;-8.5;9.5;-3.1;
104;595352272978;-8.4;13.9;-5.4;
105;595352531255;-9;14.1;-7.1;
106;595352781201;-9.4;12.4;-7.6;
107;595353039478;-9.7;10.8;-7.7;
108;595353297755;-9.6;8.7;-7.3;
109;595353556033;-9.6;6.6;-7;
110;595353805978;-7.6;7;-9.7;
111;595354072587;-7.5;5;-9.5;
112;595354305870;-6.1;3.8;-9.6;
113;595354572479;-6.1;3.6;-9.6;
114;595354830756;-5.6;0.3;-8;
115;595355080702;-4.6;-4.6;-6;
116;595355338979;-5.5;-10;-3.7;
