ID; TimeStamp; HMDRX; HMDRY; HMDRZ;
0;931401108357;-1.5;-4.9;-0.7;
1;931401366634;-1.5;-4.9;-0.7;
2;931401608248;-1.5;-4.8;-0.7;
3;931401866526;-1.4;-4.8;-0.8;
4;931402124803;-1.3;-5;-0.7;
5;931402383080;-1.2;-5;-0.5;
6;931402616363;-1.1;-5.4;-0.3;
7;931402866309;-2.6;-8.1;-0.5;
8;931403116254;-5.1;-18;-0.2;
9;931403366200;-8.8;-33.2;-0.6;
10;931403649497;-7.9;-46.1;-0.4;
11;931403882830;-10.9;-58.4;-0.6;
12;931404149439;-13.8;-68.9;1.9;
13;931404399384;-21.1;-78.3;9.2;
14;931404665993;-178.9;-86.4;166.5;
15;931404915889;171.3;-74.4;176.2;
16;931405174166;177.1;-63.8;168.8;
17;931405432418;173.7;-47.5;173.5;
18;931405682389;171.7;-29.4;175.2;
19;931405940641;170.8;-10.5;178.4;
20;931406190587;171.7;-2.5;179;
21;931406448864;171.9;-2.3;-179.5;
22;931406698810;171.4;-3.4;-179.2;
23;931406948756;170.7;-5.1;-179;
24;931407215365;170.4;-6.9;-179.5;
25;931407465310;170.6;-10.2;180;
26;931407740251;172.2;-19.5;179.2;
27;931407965202;173.9;-31.4;176.5;
28;931408240142;172.7;-40;174.6;
29;931408498420;171.6;-50.7;177.9;
30;931408756697;172.1;-61.3;-179.2;
31;931409006693;178.5;-67.9;175.7;
32;931409264970;-177.1;-77.4;172.1;
33;931409531579;-96.8;-87.1;92.9;
34;931409773193;-24.9;-75.4;20.9;
35;931410031470;-19.4;-64.3;15.3;
36;931410298079;-16.9;-58;13.5;
37;931410539693;-15.5;-54.2;12.4;
38;931410797970;-13.6;-48.6;11;
39;931411064579;-12;-42.2;10.8;
40;931411306244;-11.2;-36.2;10.3;
41;931411556189;-11.2;-27.2;8.4;
42;931411831130;-10.6;-17.2;5;
43;931412072744;-8.8;0.3;2.7;
44;931412339353;-10.2;11.5;0.3;
45;931412589298;-9;15.5;-0.6;
46;931412839244;-6.9;22.8;0.3;
47;931413097521;-7.1;26.4;0.8;
48;931413347467;-7.9;40;-2.9;
49;931413614076;-8.4;49;-2.7;
50;931413872403;-8.9;44.9;-3.2;
51;931414122349;-10.1;45.4;-4;
52;931414372295;-11.6;46.7;-5.1;
53;931414630572;-12.1;46.6;-4.6;
54;931414888849;-12.6;46.3;-4.5;
55;931415138795;-12.5;46.1;-4.4;
56;931415405404;-12;45.9;-3.3;
57;931415655350;-12.1;45.8;-3.3;
58;931415913627;-11.8;45.7;-3.2;
59;931416155241;-11.5;45.8;-3.3;
60;931416430181;-11.5;45.6;-3.3;
61;931416680127;-11.6;45.7;-3.4;
62;931416930073;-11.2;46.2;-3.8;
63;931417196682;-11.4;57.9;-5;
64;931417438296;-12.2;60.9;-7.2;
65;931417696573;-18.8;67.5;-17.1;
66;931417963182;-24.9;70.9;-22.6;
67;931418196465;-13.8;62.7;-10.1;
68;931418471405;-13.2;49.3;-2.8;
69;931418713019;-13.5;41.4;0.8;
70;931418979628;-14.1;34.8;3.5;
71;931419229574;-16.8;27.2;2.2;
72;931419487851;-15.3;20.8;2.3;
73;931419737797;-15.7;15.5;1.1;
74;931419996074;-15.3;12.7;1.1;
75;931420262633;-13.5;9.7;2.8;
76;931420495816;-11.3;9.4;4;
77;931420745761;-9.3;15.3;4.2;
78;931421020702;-7.8;22.4;3.4;
79;931421270647;-6.2;30.6;4.5;
80;931421537256;-3.2;39.5;4.9;
81;931421778870;-0.6;52.1;6.7;
82;931422037148;-5.1;69.1;3.2;
83;931422287093;-42.2;86.3;-32.6;
84;931422545371;-132.6;85.7;-121.9;
85;931422803648;-164.5;81.5;-154.5;
86;931423061925;-176.1;73.2;-166.1;
87;931423311871;-178.5;64.7;-170.9;
88;931423561817;-179;59.1;-171.7;
89;931423828426;-178.9;58;-172.3;
90;931424078371;-176.1;59.9;-172.1;
91;931424328317;-171.2;61.7;-171.4;
92;931424603257;-170.1;63.1;-171.8;
93;931424836540;-170.5;68.7;-171;
94;931425103149;-175;81.9;-165.7;
95;931425353095;-14.2;83.6;-1.4;
96;931425611372;-14.1;67.9;-2.3;
97;931425877981;-11.5;52.7;0;
98;931426127926;-12.9;43;-2.8;
99;931426377872;-13.2;33.9;-3;
100;931426636150;-10.5;25.5;-1.3;
101;931426894427;-9.4;16.1;-1.9;
102;931427144373;-11.1;6.5;-1.2;
103;931427394318;-12.4;-6.1;1.7;
104;931427652621;-16;-26.3;3.7;
105;931427910898;-20.1;-38.7;5.6;
106;931428169175;-15.7;-38.8;2.2;
107;931428419121;-13;-34.3;0.3;
108;931428669067;-12.4;-28.7;0.2;
109;931428935675;-12.4;-18.1;0.6;
110;931429193953;-11.3;-0.4;0.1;
111;931429443898;-10.9;16.6;-0.2;
112;931429702176;-11.5;33.1;-2.3;
113;931429943790;-10.1;48.1;-2.8;
114;931430218730;-11;59.5;-4.3;
115;931430468676;-18.6;79.8;-12.7;
116;931430735285;-108.7;86.1;-100.7;
117;931430976899;-165.5;80.7;-152.6;
