ID; TimeStamp; HMDRX; HMDRY; HMDRZ;
0;955501513712;-9.3;2.4;-0.4;
1;955501763658;-9;2.6;-0.5;
2;955502030266;-8.9;2.7;-0.5;
3;955502288544;-9.2;2.5;-0.5;
4;955502538489;-9.5;2.5;-0.5;
5;955502788435;-8.9;2;0.5;
6;955503021718;-9;1.8;0.6;
7;955503279995;-7.6;2;0.6;
8;955503546604;-5.4;2;0.3;
9;955503804881;-3;3.4;-0.4;
10;955504038164;-1;1.6;-0.2;
11;955504313104;-0.3;-11;-0.2;
12;955504554718;-0.2;-20;0.9;
13;955504821327;-1.2;-24.5;1.2;
14;955505071273;-3.5;-28.6;1.1;
15;955505329550;-3.7;-30.6;1.7;
16;955505579496;-2;-32.6;1.6;
17;955505837773;-0.9;-34.5;2.6;
18;955506096050;-0.8;-33.4;2.3;
19;955506362659;-0.2;-24.5;1.3;
20;955506604274;-1.2;-7.7;0.7;
21;955506854069;0.6;4.7;-1;
22;955507128885;1.1;7.3;-1.3;
23;955507370499;0.8;9.8;-1;
24;955507628776;0.3;10.5;-0.5;
25;955507895385;1.2;12.2;-0.4;
26;955508136999;1.6;11.7;0.1;
27;955508395276;2.1;11.8;-0.4;
28;955508645222;2.1;10.9;0.5;
29;955508903499;2.5;10.3;1.1;
30;955509161777;2.3;10.2;0.8;
31;955509428310;2.5;9.8;0.8;
32;955509669925;2.4;9.5;0.6;
33;955509928202;2.4;9.3;0.3;
34;955510178148;2.4;8.2;1;
35;955510436425;2.3;6.1;0.7;
36;955510694702;2.6;5.1;1.3;
37;955510944648;2.4;5.6;0.3;
38;955511211257;2.4;5.3;0.3;
39;955511461203;2;4.6;0.5;
40;955511702817;1.2;2.8;0.7;
41;955511969426;-0.4;-2.6;0.8;
42;955512227728;-1.3;-9.9;1.8;
43;955512477674;-2.8;-20.8;4.1;
44;955512735976;-4.2;-33.6;4.4;
45;955512994228;-7.2;-52.2;6.1;
46;955513244124;-14;-66.2;12.9;
47;955513494220;-21.5;-73.1;18.4;
48;955513752497;-22.6;-76;18;
49;955514019106;-24.2;-78.3;19.9;
50;955514269052;-49.9;-83.8;46.5;
51;955514510666;-110.1;-85.3;107.1;
52;955514777275;-111.5;-88.4;110.4;
53;955515035552;-14.9;-88.9;13.5;
54;955515285498;100.6;-89.6;-102.3;
55;955515543775;173.7;-86.5;-175.5;
56;955515802052;178;-77.4;178.3;
57;955516060354;-177.9;-69.4;173.9;
58;955516310300;-178.3;-63.9;174.5;
59;955516576909;-178.2;-58.2;174.8;
60;955516835186;-179.2;-53.2;175.8;
61;955517076800;-179.5;-48;176.1;
62;955517335078;-179.8;-43.1;176.8;
63;955517593355;-179.8;-37.9;176.6;
64;955517843301;-179.7;-31.5;176;
65;955518101578;-179.9;-25.5;175.1;
66;955518368187;-179.5;-23;174.1;
67;955518609801;-179.1;-23;174.5;
68;955518868078;-178.1;-22.1;173.3;
69;955519126356;-178.1;-23.3;172.6;
70;955519384633;-178.1;-25.4;172.5;
71;955519642910;-179.7;-30.2;172.9;
72;955519884524;178.1;-37;173;
73;955520151133;176.2;-50;173.1;
74;955520409410;174.8;-66.6;173.1;
75;955520676044;-122.4;-87.1;115.8;
76;955520909327;-12.2;-71.4;10.9;
77;955521175961;-4;-56.5;0.8;
78;955521434263;0.1;-45.8;-5.5;
79;955521692540;0.7;-36;-6.8;
80;955521950818;-0.1;-28.9;-5.4;
81;955522209095;-0.7;-21.3;-4.1;
82;955522459041;-1.9;-15.3;-3.2;
83;955522708986;-2.3;-13.3;-1.4;
84;955522958932;-1.8;-10.9;-1.1;
85;955523217284;-1.6;-8.7;-1.5;
86;955523475562;-1.2;-5.1;-2;
87;955523733839;-1.4;-1.6;-2.5;
88;955523983785;-1.6;1.4;-2.9;
89;955524242062;-1.9;4.2;-2.5;
90;955524500339;-1.9;7.2;-2.4;
91;955524758616;-2;10.7;-2.2;
92;955525008562;-1.3;11.8;-1;
93;955525266840;-1.1;11.6;-0.4;
94;955525525117;-1;10.8;-0.4;
95;955525775063;-0.8;9.4;-0.4;
96;955526033340;-0.5;8.1;-0.1;
97;955526283286;-0.2;7.4;-0.1;
98;955526549894;0;6.7;0;
99;955526799740;0.2;4.5;0.8;
100;955527058017;3.2;-7.8;0.4;
101;955527307988;2.9;-25.4;1.5;
102;955527566265;9.3;-34.2;1.6;
103;955527824543;10.9;-39;2.1;
104;955528074488;17.2;-39;1.4;
105;955528341122;20.5;-39.1;1;
106;955528582686;19.8;-32.3;1.3;
107;955528840964;18.7;-26.5;1.2;
108;955529099241;15.4;-20.3;1.3;
109;955529349187;12.7;-19.8;0.5;
110;955529607464;11.8;-18.8;1.1;
111;955529874073;11.2;-21.9;1.5;
112;955530115687;9;-25.1;3;
113;955530365633;3.4;-37;4;
114;955530632242;-1.2;-53.4;4.5;
115;955530890544;-6.6;-63.1;7.5;
116;955531115495;-11.2;-68.4;11.4;
117;955531390435;-14.8;-72.8;13.1;
