ID; TimeStamp; HMDRX; HMDRY; HMDRZ;
0;504162932132;11.8;-1.3;-2.5;
1;504163190334;11.7;-1.2;-2.4;
2;504163448612;11.2;-1.2;-2.4;
3;504163706889;8.1;-1.4;-2.5;
4;504163956885;2.1;-1.9;-3.1;
5;504164190167;-4.4;-2.4;-3.2;
6;504164448445;-4.9;-2.6;-3.1;
7;504164698315;-4.5;-2.8;-2.9;
8;504164964924;-4.5;-2.7;-3;
9;504165214870;-4.2;-2.6;-3.1;
10;504165481554;-3.8;-3;-3;
11;504165723168;-3.4;-2.8;-3.3;
12;504165989777;-3.4;-2.8;-3.3;
13;504166239722;-3.3;-2.7;-3.3;
14;504166498000;-3.3;-2.6;-3.4;
15;504166747945;-3.4;-2.6;-3.4;
16;504167006223;-3.4;-2.7;-3.2;
17;504167256168;-3.4;-2.6;-3.2;
18;504167514446;-3.4;-2.6;-3.2;
19;504167772723;-3.5;-2.6;-3.2;
20;504168031000;-3.5;-2.6;-3.2;
21;504168289278;-3.5;-2.6;-3.2;
22;504168547555;-3.3;-2.6;-3.1;
23;504168789169;-3.3;-2.7;-3.1;
24;504169055778;-3.1;-2.5;-3.4;
25;504169305724;-3;-2.4;-3.4;
26;504169555669;-3;-2.3;-3.5;
27;504169813947;-2.9;-2.2;-3.5;
28;504170072224;-2.9;-2.2;-3.6;
29;504170313838;-3;-2.1;-3.6;
30;504170580447;-2.9;-2.2;-3.4;
31;504170847056;-2.9;-2.3;-3.3;
32;504171088670;-3;-2.3;-3.2;
33;504171346947;-3;-2.3;-3.1;
34;504171596893;-2.9;-2.3;-3.1;
35;504171855170;-2.9;-2.3;-3.1;
36;504172121779;-2.8;-2.6;-2.9;
37;504172380056;-2.7;-2.5;-3;
38;504172630002;-2.6;-2.4;-3.2;
39;504172879948;-2.5;-2.4;-3.2;
40;504173138225;-2.4;-2.4;-3.3;
41;504173404834;-2.4;-2.3;-3.4;
42;504173646448;-2.5;-2.2;-3.6;
43;504173896394;-2.4;-2.2;-3.5;
44;504174154671;-2.4;-2.4;-3.3;
45;504174412948;-2.5;-2.4;-3.3;
46;504174662894;-2.7;-2.4;-3.1;
47;504174921171;-2.7;-2.4;-3.1;
48;504175179449;-2.8;-2.4;-3.1;
49;504175446058;-2.7;-2.5;-3;
50;504175687672;-2.7;-2.6;-3;
51;504175945949;-2.7;-2.6;-3;
52;504176195895;-2.5;-2.6;-3.2;
53;504176454172;-2.5;-2.6;-3.2;
54;504176704118;-2.5;-2.5;-3.2;
55;504176962395;-2.5;-2.5;-3.2;
56;504177220672;-2.6;-2.5;-3.2;
57;504177478950;-2.6;-2.6;-3.1;
58;504177728895;-2.7;-2.6;-3;
59;504177987173;-2.9;-2.5;-3;
60;504178245450;-2.9;-2.6;-2.9;
61;504178495396;-2.8;-2.6;-2.8;
62;504178753673;-2.7;-2.7;-2.9;
63;504179011950;-2.6;-2.5;-3.2;
64;504179253564;-2.6;-2.5;-3.1;
65;504179520173;-2.7;-2.5;-3.2;
66;504179761787;-2.7;-2.5;-3.2;
67;504180036728;-2.7;-2.5;-3.2;
68;504180286674;-2.8;-2.5;-3.1;
69;504180544951;-2.8;-2.6;-2.9;
70;504180794897;-2.9;-2.6;-2.8;
71;504181053174;-3;-2.6;-2.8;
72;504181294788;-3;-2.7;-2.7;
73;504181569728;-3.1;-2.7;-2.6;
74;504181819674;-2.8;-2.8;-2.6;
75;504182086283;-2.8;-2.7;-2.7;
76;504182344560;-2.8;-2.6;-2.9;
77;504182594506;-2.7;-2.7;-2.9;
78;504182827789;-2.7;-2.7;-2.9;
79;504183111061;-2.8;-2.6;-3;
80;504183361006;-2.9;-2.7;-2.9;
81;504183619284;-2.9;-2.7;-2.8;
82;504183860898;-3;-2.7;-2.7;
83;504184127507;-3;-2.6;-2.7;
84;504184369121;-3.1;-2.6;-2.7;
85;504184635730;-3.3;-2.6;-2.6;
86;504184894007;-3.5;-2.6;-2.5;
87;504185143953;-3.5;-2.7;-2.5;
88;504185402230;-3.5;-2.7;-2.6;
89;504185660507;-3.5;-2.6;-2.7;
90;504185918784;-3.3;-2.8;-2.8;
91;504186168730;-3.4;-2.8;-2.7;
92;504186427007;-3.7;-2.9;-2.6;
93;504186685285;-3.8;-3;-2.6;
94;504186943562;-3.8;-2.8;-2.7;
95;504187193508;-4;-2.8;-2.7;
96;504187460117;-4.2;-2.7;-2.7;
97;504187710062;-4.3;-2.6;-2.7;
98;504187960008;-4.5;-2.6;-2.7;
99;504188218285;-4.5;-2.7;-2.6;
100;504188468231;-4.4;-2.7;-2.8;
101;504188726508;-4.3;-2.5;-2.9;
102;504188993117;-4.5;-2.6;-2.8;
103;504189243063;-6;-2.6;-3.3;
104;504189493009;-10.5;-2.5;-3.6;
105;504189751361;-14.6;-1.5;-3.3;
106;504190001307;-15.5;-0.6;-2.9;
107;504190259584;-14.5;0.1;-3.2;
108;504190517861;-14.2;0.4;-3.3;
109;504190776139;-14.1;1.1;-3.3;
110;504191034416;-13.7;3.3;-2.4;
111;504191284362;-12.7;13.7;-2;
112;504191542639;-13.9;26.8;-4.2;
113;504191792660;-15;36.9;-8.4;
114;504192059268;-12.9;45.2;-7.9;
115;504192300883;-10.8;51;-5.8;
116;504192567266;-7.9;49.1;-0.8;
