ID; TimeStamp; HMDRX; HMDRY; HMDRZ;
0;11148362953;-3.4;0.9;2.3;
1;11148604568;-3.5;0.9;2.3;
2;11148871176;-4.7;0;2.2;
3;11149129454;-10.1;-2;2.1;
4;11149379399;-11.3;-2.7;2.7;
5;11149629345;-9.9;-3.5;3.1;
6;11149870959;-8.8;-3.2;2.6;
7;11150129237;-7.9;-2.9;2.6;
8;11150404177;-8.1;-2.7;2.4;
9;11150645791;-8.7;1.1;1.9;
10;11150912400;-7.1;14.1;-1.2;
11;11151154014;-4.9;27.1;-1.7;
12;11151412267;-5.2;37.2;-1.1;
13;11151678875;-6;47.7;-0.7;
14;11151920490;-7.4;61.6;1.5;
15;11152178767;-1.5;78.1;10;
16;11152437044;1.3;86.4;13.8;
17;11152686990;-178.4;77.6;-167;
18;11152953599;-174.3;67.9;-161.8;
19;11153203544;-174.6;64.5;-160.9;
20;11153453490;-174.7;65.4;-160;
21;11153720099;-171.7;66.4;-157.5;
22;11153961713;-170.3;66.5;-157;
23;11154228322;-168.7;66.6;-155.6;
24;11154478268;-169.2;69.1;-155.7;
25;11154736545;-168.2;71.2;-154.6;
26;11154994822;-161.7;77.5;-147.6;
27;11155253100;-64.8;87.1;-50.7;
28;11155511377;-16.4;77.3;-2;
29;11155752991;-12.1;65;3;
30;11156011268;-10.4;31.8;5.6;
31;11156269571;-8.9;6.9;5.4;
32;11156511185;-11.1;-3.4;4.7;
33;11156777794;-11.6;-6;3.4;
34;11157036071;-8.2;-7;1.5;
35;11157294348;-7.2;-6.9;-0.2;
36;11157535962;-8.1;-33.6;-3.1;
37;11157802571;-8.5;-43.1;1.2;
38;11158052517;-7.2;-42.8;-0.6;
39;11158310819;-6.4;-45.4;-2.3;
40;11158560765;-7.4;-51.9;-2.4;
41;11158827374;-10.9;-60;-0.7;
42;11159085651;-15.9;-67.3;1.4;
43;11159327265;-11.6;-63.3;-1.7;
44;11159585543;-8.6;-55.5;-2.8;
45;11159843820;-8.7;-35.1;0;
46;11160085409;-9;-17.5;2.4;
47;11160351993;-12.3;-14.5;3.7;
48;11160618602;-13.3;-12.2;2.8;
49;11160868547;-14.9;-7.6;2.6;
50;11161118493;-15.1;-1;2;
51;11161368439;-16.1;3.1;3;
52;11161626716;-16;5.8;3.6;
53;11161884994;-14.8;14.2;2.3;
54;11162151602;-13.9;23.5;1;
55;11162418211;-12.8;30.3;1.2;
56;11162668157;-10.8;29.5;2.9;
57;11162926434;-0.6;15;5;
58;11163159717;2.3;20.9;4.5;
59;11163426326;3.5;27;3.6;
60;11163684603;-2.2;18.9;1.6;
61;11163934549;-7;13.2;2.4;
62;11164192826;-11.1;26.7;6.1;
63;11164442772;-10.8;39.4;8.7;
64;11164709380;-12.7;43.9;9.6;
65;11164959326;-13.8;48.3;7.8;
66;11165225935;-15.6;50.8;6.3;
67;11165475881;-15.3;52.6;7.5;
68;11165725827;-14;52;9.4;
69;11165984104;-14.8;51.7;7.8;
70;11166234050;-14.6;52;6.7;
71;11166483995;-14;51.8;7.3;
72;11166758936;-13.7;50.4;7.3;
73;11167008881;-10.5;47.5;8.3;
74;11167267159;-9;41.4;7.2;
75;11167517104;-8.2;41.6;7.3;
76;11167767050;-7.6;44.7;6.5;
77;11168016996;-6.6;45.6;7.8;
78;11168291936;-5.8;44;8.7;
79;11168533550;-5.5;46.7;9.8;
80;11168791828;-6;47;9.1;
81;11169041774;-6.3;48.7;7.8;
82;11169300051;-6.8;52;6.3;
83;11169558328;-9.2;54.1;1.4;
84;11169816605;-14.7;62.4;-8.6;
85;11170066576;-15.4;62.9;-10.4;
86;11170333185;-13.7;61.4;-5.2;
87;11170574799;-12.7;60.4;-2.6;
88;11170833076;-14.8;65.5;-7.1;
89;11171091354;-17.5;69.9;-10.9;
90;11171357962;-15;70.9;-3.9;
91;11171599577;-9.2;72.3;6;
92;11171857854;-1;72.6;16.9;
93;11172116131;8.2;73.6;28.1;
94;11172366077;9.9;72.2;30.9;
95;11172624354;5.9;72.1;27.3;
96;11172882632;1.8;68.9;22.9;
97;11173140909;-1.7;64.4;18.2;
98;11173390855;-8;41.8;8;
99;11173632469;-10.2;19;5;
100;11173890771;-10.5;0.2;4;
101;11174157380;-9.1;-0.5;3.2;
102;11174415657;-8.1;-0.8;1.6;
103;11174657271;-8.7;-3.6;2.4;
104;11174923880;-8.6;-1.1;2.6;
105;11175190489;-7.6;6.7;1.2;
106;11175440435;-10.1;-6.3;-0.2;
107;11175690380;-11.6;-16.7;0.6;
108;11175940326;-10.7;-13.8;2.4;
109;11176198603;-9.4;-6.3;2.3;
110;11176465212;-9.1;-3.8;2;
111;11176715158;-9.2;-3.6;2.1;
112;11176965104;-9.3;-3.5;2.2;
113;11177223381;-9.1;-3.5;2.1;
114;11177473327;-9;-3.6;2.3;
115;11177731604;-9.1;-3.4;2.3;
116;11177989881;-9.9;0.1;1.8;
