ID; TimeStamp; HMDRX; HMDRY; HMDRZ;
0;181264122560;-0.2;-0.2;-0.5;
1;181264380837;0;0.1;-0.4;
2;181264639114;0.7;2.1;-0.3;
3;181264889060;0.4;1.1;-0.3;
4;181265147337;0.4;1.2;-0.4;
5;181265405615;0.6;1.2;-0.4;
6;181265638897;0.5;1.2;-0.5;
7;181265888843;-0.5;-1;-0.7;
8;181266155452;-2.8;-12.9;-1.6;
9;181266405398;-4.5;-16.6;-0.8;
10;181266663675;-5.2;-14.6;-0.5;
11;181266905289;-4.5;-13.8;-0.8;
12;181267171898;-3.8;-11.2;-0.8;
13;181267430175;-4.8;-12.8;-0.8;
14;181267680121;-5.5;-14.2;-0.8;
15;181267946730;-5.4;-15.1;-0.8;
16;181268188344;-5.1;-16.9;-0.5;
17;181268446621;-1.3;-28.1;2.3;
18;181268704899;4.5;-45.8;4.7;
19;181268954844;7.4;-58.4;5.5;
20;181269213122;1.7;-71.7;11;
21;181269471399;-7.2;-80.7;19.8;
22;181269713013;-144.1;-84.9;158.2;
23;181269987953;-154.4;-74.2;168.3;
24;181270237899;-151.9;-70.3;167.5;
25;181270487845;-142.2;-71;165.9;
26;181270754454;-142.9;-71.7;168.1;
27;181271012731;-142.7;-71.8;166.6;
28;181271246014;-136.6;-76.6;155.9;
29;181271504291;-34.6;-79.1;46.6;
30;181271762568;-7.7;-68.3;15.8;
31;181272020846;-0.2;-53.3;7.8;
32;181272279123;0.2;-35.4;4.7;
33;181272537400;-2.5;-16.4;2.8;
34;181272787346;-6.2;13;1.8;
35;181273045623;-11.1;40.1;-0.5;
36;181273295569;-19.4;55.8;-5.6;
37;181273553846;-26.9;64.8;-15.4;
38;181273812123;-29.1;69;-24.8;
39;181274078732;-25.4;68;-24.2;
40;181274328678;-21.3;65.9;-21.4;
41;181274578624;-10.1;50.7;-8.7;
42;181274828569;-4.3;39.1;-3.6;
43;181275086847;-1.9;32.3;-2.3;
44;181275345124;-1.2;25.8;-2.4;
45;181275595070;-1.5;14.8;-1.7;
46;181275853347;-2.3;6.8;1.2;
47;181276119956;-4.4;-5.8;2.3;
48;181276361570;-5.5;-16.5;3.1;
49;181276619847;-5.9;-20.5;3.5;
50;181276878125;-4.4;-26.3;3.7;
51;181277128070;5;-34.3;3.4;
52;181277386348;16.2;-34;2.1;
53;181277644650;19.5;-32.1;2.2;
54;181277894596;14.9;-32.8;3.2;
55;181278152873;9.3;-31.1;3.5;
56;181278411150;7.2;-28.3;2.8;
57;181278669427;5.4;-25;2.6;
58;181278919373;3.2;-22.4;2.6;
59;181279177651;-1.1;-19.4;2.6;
60;181279427596;-3.4;-19.2;2.2;
61;181279694205;-5.7;-14.7;2.1;
62;181279952482;-6.4;-10.8;1.1;
63;181280202428;-5.9;-8;0.1;
64;181280452374;-5.8;-8.5;0.4;
65;181280718983;-5.5;-9.2;0.6;
66;181280968928;-5.2;-9.5;0.8;
67;181281218874;-4.8;-10;0.7;
68;181281477151;-5.3;-11.4;1.2;
69;181281752092;-6;-13.9;1.3;
70;181281993706;-5.7;-15.6;1.3;
71;181282260315;-5.4;-15.7;1.3;
72;181282501929;-5.6;-14.9;1.1;
73;181282751875;-5.4;-14.1;0.7;
74;181283018484;-4.1;-27;0.5;
75;181283268429;-2.9;-43.3;0;
76;181283526707;-5.9;-57.2;1.9;
77;181283784984;-12.5;-69.5;6.3;
78;181284034930;-60.8;-83;51.1;
79;181284293207;-99.5;-81.3;91.9;
80;181284551484;-116.9;-77.1;111.3;
81;181284801430;-143.6;-70.2;138.9;
82;181285059707;-158.7;-62.8;153.8;
83;181285317984;-165.6;-61;161.7;
84;181285567930;-167.2;-69.3;162.8;
85;181285826207;-167.3;-79;163.1;
86;181286076153;-11;-78.9;6.3;
87;181286342762;-1.1;-67.8;-3.6;
88;181286592708;1;-72.9;-6.9;
89;181286850985;-6.3;-77.7;0;
90;181287100931;-22.5;-80.7;17.2;
91;181287359208;-30.1;-79.9;23.8;
92;181287617485;-16.8;-73.9;9.9;
93;181287875763;-8.5;-55;3.4;
94;181288134040;-5.2;-38.2;-0.3;
95;181288383986;-4.8;-14.1;-4;
96;181288633931;-5.5;1;-5.1;
97;181288900540;-5.2;3.4;-6.1;
98;181289150486;-5.8;3.2;-5;
99;181289417095;-5.9;2.7;-4.6;
100;181289658709;-6;3.5;-4.3;
101;181289925318;-7.3;11.5;-5.1;
102;181290166932;-7.5;18.9;-7.1;
103;181290425209;-7.5;21.3;-7.8;
104;181290691818;-5.1;8.9;-5;
105;181290941764;-2.8;-20.8;-3.9;
106;181291191710;-2.4;-46.6;-3.7;
107;181291449987;-4.3;-38;-0.2;
108;181291699933;-4.9;-27.6;0.2;
109;181291958210;-5.7;-20.9;-0.6;
110;181292216487;-6.8;-14.1;-0.4;
111;181292466433;-5.6;-11.2;-1.3;
112;181292733042;-3;-10.6;-2.1;
113;181292982987;-1.5;-10.5;-1.7;
114;181293232933;-2.9;-10.1;-1.4;
115;181293491210;-3.2;-9;-1.7;
116;181293749488;-1.8;-7;-2.1;
117;181294007740;-2.2;-8.6;-2.1;
