ID; TimeStamp; HMDRX; HMDRY; HMDRZ;
0;152710275194;13.1;0.7;-0.6;
1;152711608288;13.1;0.6;-0.3;
2;152711849902;13.2;0.7;-0.4;
3;152712108179;13.3;0.8;-0.4;
4;152712366231;13.3;0.7;-0.4;
5;152712624659;13.4;0.7;-0.4;
6;152712866273;13.3;0.6;-0.5;
7;152713116219;13.3;0.5;-0.4;
8;152713357833;13.3;0.4;-0.4;
9;152713624442;13.3;-1.9;-0.5;
10;152713874387;13.6;-10.4;-1.4;
11;152714132665;12.9;-18.3;-1.9;
12;152714390942;11.7;-19.6;-0.6;
13;152714649219;11.3;-19.7;-0.3;
14;152714899165;11.6;-20;-0.5;
15;152715157442;11.5;-20.7;-0.4;
16;152715424051;11.3;-21.6;-0.2;
17;152715665665;11.1;-22.2;0.1;
18;152715932274;11;-21.9;0.3;
19;152716190551;11.3;-17.2;1.1;
20;152716432166;11.3;-11.8;2.8;
21;152716690443;10.7;-9.9;3.2;
22;152716940389;10.1;-8.3;3.4;
23;152717206997;10;-6.8;3;
24;152717456993;9.8;-5.2;2.6;
25;152717715270;9.9;-2.3;2.5;
26;152717981879;9.9;2.2;2.1;
27;152718206830;9.9;5.1;1.4;
28;152718490102;10;6.3;0.9;
29;152718740048;10.2;6.1;0.8;
30;152719006657;10.5;6.1;0.9;
31;152719256477;10.3;2.4;1.1;
32;152719514530;10.3;-5.4;0.8;
33;152719772807;10.2;-12.6;1.2;
34;152720022753;10.2;-17.9;0.7;
35;152720272699;10.1;-19.5;1.6;
36;152720530976;9.8;-22;1.8;
37;152720772640;10.3;-21.6;1.6;
38;152721031017;10;-21.6;1.7;
39;152721305958;9.6;-22;1.9;
40;152721564360;10.2;-21.9;1.7;
41;152721805974;10.8;-22.5;2;
42;152722064251;8.4;-26.1;3.7;
43;152722305866;7.9;-30.4;5.2;
44;152722572274;7.5;-33.9;4.9;
45;152722830527;5.1;-44.4;7.7;
46;152723088829;4.2;-53.6;7.8;
47;152723338800;1.5;-63.1;10.1;
48;152723605409;1.8;-70.3;10.9;
49;152723847023;-7.9;-78.1;20.4;
50;152724105300;-19.5;-82.5;32.2;
51;152724363577;-47.2;-85.6;59.7;
52;152724621880;-108.8;-85.4;121.5;
53;152724880157;-134;-83.1;147;
54;152725130103;-145;-80;157.8;
55;152725380148;-151.8;-76.5;164.4;
56;152725638501;-154.4;-73.7;167.4;
57;152725905134;-157;-70.8;169.5;
58;152726155080;-160.8;-67;172.2;
59;152726405026;-162.2;-60.9;173;
60;152726671635;-163.3;-54;174.4;
61;152726913249;-163.9;-48.5;175;
62;152727171451;-165.1;-43.4;175.2;
63;152727429703;-165.4;-38.3;175.8;
64;152727679649;-165.6;-35.1;176.9;
65;152727929495;-165.7;-30.5;177;
66;152728204410;-167.2;-23.6;177.4;
67;152728437693;-168.1;-13.6;179.4;
68;152728704427;-169;-8.2;-179.8;
69;152728954373;-169.4;-8.8;179.8;
70;152729221081;-170;-12.2;179.4;
71;152729479359;-170.1;-16;178.9;
72;152729737636;-169.9;-21.8;178.6;
73;152729987582;-167.8;-28.7;176.8;
74;152730237527;-165.8;-35.5;175.1;
75;152730495805;-165.1;-40.9;174.6;
76;152730737419;-164.6;-46.2;174.4;
77;152731012359;-163.6;-51.1;173.5;
78;152731262305;-162.5;-57.2;172.4;
79;152731520582;-161.6;-62.6;170.2;
80;152731770528;-158.7;-68.1;168.6;
81;152732028805;-153.2;-71.8;162.8;
82;152732278676;-150.6;-74.9;160.8;
83;152732545285;-135.5;-81.4;145.2;
84;152732795231;-86.7;-83.7;97.1;
85;152733045176;-50.9;-83;61.3;
86;152733303529;-19.4;-79.7;29.7;
87;152733561806;-5.1;-70.8;15.2;
88;152733811752;-1;-61.4;11;
89;152734070029;1.1;-53;8.7;
90;152734311543;3.1;-53.9;6.7;
91;152734578152;2;-65.8;8;
92;152734836479;-3.9;-72.7;14.7;
93;152735086450;-14.3;-79.9;25.8;
94;152735353059;-20.7;-83.2;32.2;
95;152735603005;-16.9;-83.5;28.4;
96;152735852950;-24.2;-85.1;35.7;
97;152736111228;-22.4;-85.4;34.3;
98;152736369505;-20.6;-85.2;32.4;
99;152736619476;-18.9;-84.9;30.5;
100;152736877803;-17.9;-84.7;29.4;
101;152737136080;-17.4;-84.7;29;
102;152737394357;-17.2;-84.7;28.8;
103;152737644303;-17.8;-84.8;29.4;
104;152737902580;-18.5;-84.7;30.1;
105;152738160858;-19.2;-84.7;30.7;
106;152738410803;-18.7;-84.7;30.1;
107;152738669081;-19.2;-84.7;30.7;
108;152738918751;-18.9;-84.6;30.4;
109;152739177029;-18.4;-84.6;29.8;
110;152739435306;-18.6;-84.6;30.1;
111;152739685252;-18.6;-84.6;30;
112;152739935198;-15.6;-84.5;27.1;
113;152740201831;-7.6;-81.8;19.7;
114;152740451777;2.7;-72.2;9.8;
115;152740710229;7;-60;5.3;
116;152740968557;8.2;-45;3.1;
117;152741226759;9.1;-33.2;3;
118;152741485061;9.9;-22.7;2.2;
