ID; TimeStamp; HMDRX; HMDRY; HMDRZ;
0;595710211930;-5;0.8;0.4;
1;595710461876;-5;0.8;0.4;
2;595710711821;-5;0.8;0.5;
3;595710970099;-5.1;0.7;0.6;
4;595711228376;-5.1;0.6;0.6;
5;595711478322;-5.1;0.6;0.7;
6;595711728267;-5.2;0.7;0.8;
7;595711969882;-5.4;-0.1;0.8;
8;595712228159;-6.9;-8.2;1.6;
9;595712478105;-7.7;-15.2;3.3;
10;595712744713;-7.9;-17.8;4.4;
11;595713002991;-7.6;-21;5.2;
12;595713252937;-2.5;-30.9;6.9;
13;595713502882;0.5;-37.4;7.8;
14;595713761160;2.7;-41.1;7.3;
15;595714011105;2.6;-42.5;7.3;
16;595714277714;0.4;-41.1;9.7;
17;595714527660;1.1;-41.3;9.1;
18;595714794269;2;-40.9;8.5;
19;595715035883;5.1;-34.5;7.1;
20;595715294160;4.6;-37.2;7.2;
21;595715544106;3.5;-39.2;8.8;
22;595715810715;2.2;-42.2;9.9;
23;595716060660;1.5;-45;10.5;
24;595716318938;0;-42.5;11.3;
25;595716568883;-2.8;-39;10.9;
26;595716827161;-6.5;-34.4;10.3;
27;595717077106;-11;-26.8;9;
28;595717335384;-13.5;-19;5.7;
29;595717601993;-15;-7.8;2.1;
30;595717835275;-15.4;5.5;-1.1;
31;595718110216;-17.5;13.6;-4.2;
32;595718351830;-17.6;17.5;-5.2;
33;595718610107;-16.2;20.9;-4.2;
34;595718868384;-15.7;22.9;-2.6;
35;595719126662;-15.4;26;-1.5;
36;595719376607;-15.7;29.6;-1.2;
37;595719634885;-16.6;33.9;-1.7;
38;595719876499;-15.1;38.5;-1.2;
39;595720151439;-10.6;39.9;-0.1;
40;595720409716;-8.1;40.2;0.3;
41;595720667994;-7.7;40;0.5;
42;595720926271;-9.4;41.6;-0.7;
43;595721159554;-10.7;43;-1.1;
44;595721434494;-15.3;48.1;-2.1;
45;595721692771;-27.5;61.8;-13.2;
46;595721934386;-54.7;71.7;-40.6;
47;595722184331;-71.8;74.1;-58.8;
48;595722442609;-73.8;73.6;-60.9;
49;595722700886;-92.7;76.1;-81;
50;595722959163;-114.5;75.4;-101.7;
51;595723225772;-123.2;73.6;-110.7;
52;595723475718;-123.2;73.2;-111.6;
53;595723733995;-106;76.7;-95.8;
54;595723983941;-84.2;78.7;-73.9;
55;595724233886;-56;76.1;-42.7;
56;595724492164;-44.5;70;-21.6;
57;595724758823;-41.4;61.6;-6.1;
58;595725000437;-49.1;61.8;-6.7;
59;595725267046;-51.3;60;-5.2;
60;595725516991;-55;62.9;-10.3;
61;595725766937;-55.1;65.5;-12.2;
62;595726033546;-58.3;68.9;-16.9;
63;595726291823;-73.5;74.9;-35.1;
64;595726541769;-109;77.1;-84.7;
65;595726791715;-141.6;76.1;-126.1;
66;595727066680;-149.9;75.5;-137.7;
67;595727308294;-156.3;76.1;-144.9;
68;595727566571;-172.4;64.1;-161;
69;595727816517;-178;47.2;-165.3;
70;595728074794;179.5;34.3;-166.5;
71;595728333072;177.3;23.9;-167.8;
72;595728591349;175.8;13.5;-169;
73;595728841295;175.7;7.7;-169.7;
74;595729099572;176.2;3.5;-170.4;
75;595729349518;176.1;5.1;-169.6;
76;595729607795;175.5;6.4;-169.6;
77;595729857741;176;10.2;-169.9;
78;595730116018;176;15;-170;
79;595730374295;175.9;19.1;-170.5;
80;595730632573;175.7;21.5;-170.9;
81;595730882518;175.9;25.5;-171.3;
82;595731140796;176.8;27.5;-170.8;
83;595731399073;176.6;32;-171.5;
84;595731649019;177.4;40.3;-171.2;
85;595731907296;178.5;48.6;-170.7;
86;595732173905;179.2;55;-169.9;
87;595732415519;-178;58.4;-167.6;
88;595732673796;-173.7;62.5;-163.6;
89;595732923742;-154.5;79.3;-145.6;
90;595733182069;-22.5;77.5;-14.7;
91;595733431940;-11;54.2;-3.2;
92;595733706905;-8.4;35.3;0.4;
93;595733956851;-8.5;10.4;3.4;
94;595734215128;-9.3;-6.7;5.1;
95;595734456743;-10.3;-18.6;5.7;
96;595734723351;-9.7;-31;4.8;
97;595734964966;-8.1;-36.3;3.7;
98;595735231574;-8.2;-35.7;3.5;
99;595735473189;-8.7;-34.9;3.8;
100;595735739797;-8.7;-34.4;3.7;
101;595735998075;-8.6;-33;3.7;
102;595736248021;-9.2;-32.2;4;
103;595736506298;-9.2;-31.5;3.9;
104;595736756244;-8.8;-24.8;3.8;
105;595737014521;-8.9;-15.2;3.7;
106;595737281130;-12.3;-10.1;3.5;
107;595737531075;-14.3;-7.7;3.1;
108;595737781021;-14.2;-6.5;2.4;
109;595738039223;-12.6;-5.4;1.7;
110;595738289169;-11.9;-2.2;1.3;
111;595738547446;-11.2;0.7;0.2;
112;595738814055;-11.1;1.3;-0.7;
113;595739064001;-10.3;2.4;-0.7;
114;595739322278;-9.2;2.4;0;
115;595739572299;-8.4;4.7;0;
116;595739822320;-7.7;5.8;-0.2;
117;595740088879;-6.9;12.3;-0.6;
