ID; TimeStamp; HMDRX; HMDRY; HMDRZ;
0;4320050769;-3.7;2.5;1.1;
1;4320300715;-3.6;2.5;1.1;
2;4320567323;-3.7;2.5;1.1;
3;4320808938;-3.6;2.5;1.2;
4;4321067215;-3.6;2.5;1.2;
5;4321325492;-3.5;2.5;1.2;
6;4321567106;-3.6;2.6;1.1;
7;4321817052;-3.5;2.5;1.2;
8;4322066998;-3.6;2.7;1.1;
9;4322325275;-3.7;2.7;1.1;
10;4322583552;-3.7;2.6;1.2;
11;4322841830;-4;2.5;1.3;
12;4323083444;-4;2.4;1.2;
13;4323333390;-3.9;2.5;1.1;
14;4323608330;-3.8;2.5;1.2;
15;4323858276;-3.4;2.7;1.2;
16;4324099790;-2.9;5;1.3;
17;4324374505;-3.6;8.7;1.4;
18;4324632783;-5;14.1;1.6;
19;4324882728;-6.1;17.7;1.4;
20;4325141006;-6.2;19.4;1;
21;4325399283;-6.7;20.4;0.7;
22;4325657560;-6.5;19.4;0.8;
23;4325907506;-5.5;14.8;0.9;
24;4326149120;-4.6;7.9;1.2;
25;4326415729;-4;1.2;1.5;
26;4326674006;-3.9;-2.4;1;
27;4326932283;-4.7;-2.8;0.9;
28;4327190561;-5.4;-3.7;0.8;
29;4327440507;-7.1;-10.3;2.3;
30;4327707115;-8.6;-30.6;3.9;
31;4327948730;-12.9;-42.7;6.1;
32;4328207007;-13.7;-53;6.4;
33;4328465284;-15.9;-59;7.5;
34;4328723561;-20.3;-66.2;9.9;
35;4328973507;-24.7;-71.5;13.5;
36;4329231784;-25;-75.9;13.9;
37;4329490062;-21.1;-76.8;10.7;
38;4329740007;-12.6;-74.7;5.8;
39;4329998285;-7.7;-75.7;3.2;
40;4330256562;-5.5;-80.6;3.4;
41;4330506508;-9.3;-82;8.7;
42;4330748122;-10.5;-81.6;8.9;
43;4331023062;-7.3;-80.8;6.3;
44;4331281340;-8.1;-76.9;7.6;
45;4331531310;-5.2;-70.3;4.4;
46;4331781306;-4.4;-63.3;2.9;
47;4332039633;-2.4;-49.2;1.2;
48;4332297911;-3.1;-32.1;2.2;
49;4332547856;-3.6;-20.1;2.5;
50;4332814465;-4.2;-14.8;1.9;
51;4333072742;-4.5;-4.1;2.1;
52;4333322688;-4.4;8.1;0.9;
53;4333572684;-4.7;15.3;-1.4;
54;4333830961;-6.6;36.4;-0.7;
55;4334080907;-8.8;57.2;-0.9;
56;4334339184;-12.9;76.9;-4.1;
57;4334589130;173.1;85.8;-178.7;
58;4334847407;179;72.6;-172.7;
59;4335105710;176;58.2;-175.5;
60;4335363987;175.8;49.9;-175.2;
61;4335622264;173.2;48.9;-177.5;
62;4335872210;178.1;37.4;-175.4;
63;4336130512;-176.6;30;-172.2;
64;4336380458;-177;24.8;-172.4;
65;4336630404;-177.8;21.8;-173.8;
66;4336888681;-178.6;18.5;-173.8;
67;4337146958;-179.1;15.7;-174;
68;4337413567;-179.7;16.7;-174.4;
69;4337655181;-179.8;20.5;-174.4;
70;4337913458;179.6;27.6;-173.5;
71;4338155073;179.7;39.1;-174.5;
72;4338421681;-179.8;50;-174.8;
73;4338679959;-176.3;65.5;-170.1;
74;4338929904;-172.6;79.2;-163.3;
75;4339204845;-76.5;88.4;-64.7;
76;4339446459;-15.4;81.6;-2.3;
77;4339704736;-14.7;76.1;-1.3;
78;4339954682;-13.8;71;-1.1;
79;4340221291;-12.8;64.3;-1.3;
80;4340471237;-12.5;59.7;-0.9;
81;4340729514;-12.6;56.6;0.1;
82;4340971128;-13.2;53.6;-0.4;
83;4341237737;-12.9;50.4;-0.1;
84;4341487683;-12.1;45.8;0.6;
85;4341754291;-11.8;39.8;0.8;
86;4342004237;-9.1;19.6;1.3;
87;4342262514;-7.8;-2;2;
88;4342512485;-7.9;-25.1;2.2;
89;4342770763;-11.6;-49.1;1.9;
90;4343020708;-13.8;-61;-0.2;
91;4343278986;-15.1;-61.9;0.9;
92;4343537263;-15.1;-60.8;2.7;
93;4343787209;-13.8;-56.2;1.4;
94;4344053817;-10.6;-43;-0.2;
95;4344295457;-10;-27;0.3;
96;4344562065;-9.1;-11.1;0.7;
97;4344820343;-9.3;-3.2;1.8;
98;4345061957;-8.9;-4.8;1.4;
99;4345320234;-8.6;-10;1.3;
100;4345578511;-7.7;-9.9;0.7;
101;4345836789;-6.6;-4.4;1;
102;4346078303;-6.3;5.7;2;
103;4346344937;-6.2;13.5;1.4;
104;4346603214;-7.6;20.3;0.4;
105;4346853160;-7.2;21.8;0.1;
106;4347111437;-7.3;22.5;0;
107;4347378121;-7.7;21;0.2;
108;4347619735;-7.7;20.8;0.4;
109;4347878012;-8.1;20.5;0.2;
110;4348144621;-8.7;18.3;-0.1;
111;4348386235;-9.4;8.7;-1.6;
112;4348644513;-8.5;3;-1.7;
113;4348911121;-8.9;2.1;-1.3;
114;4349144404;-8.6;3.1;-0.4;
115;4349427676;-8.5;2.9;-0.4;
116;4349677622;-8.3;3.1;-0.3;
117;4349919236;-8.6;3.3;-0.4;
